"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"19";0,2;1,29;0,26;0,02;0,04;0,7;469,05;5,74;200,36;152,69;0,5;3,17;6,38;5,65;84,32;24,4;0,24;NA;6,29;7,01;-69,67;3,15;21;5,95;0;0,3;0,7;688,51;130,14;339,43;176,36;0,64;4,29;6,67;5,94;85,01;19,67;0,38;NA;14,25;5,27;-65,37;21,62;53,43;22,15;0,48;0,48;1,52;373,96;NA;148,29;155,71;0,4;1;2,47;24,37;59,53;82,79;1,06;48188,2;0;2,81;19,08
"20";-3,79;-23,79;-7,95;0;1,33;2,18;762,9;197,51;43,75;129,05;0,81;5,09;6,27;1,97;84,05;8,99;1,38;30059,71;74,6;12,09;48,41;3,57;19,55;6,19;0,13;1,38;2,21;630,72;143,76;54,96;101,71;0,79;4,35;5,47;9,8;81,73;15,19;1,4;44812,13;68,94;10,8;36,29;-2,5;-16,58;-4,61;0;1,03;1,8;671,94;140,19;69,35;115,46;0,83;5,48;6,63;3,94;84,91;6,87;1,29;32769,55;67,96;11,86;48,37
"21";-5,26;-6,33;-9,12;0,24;0,43;2,51;631,69;10,44;52,11;127,14;0,14;0,17;1,21;10,87;17,02;73,55;1,15;NA;2,93;27,98;102,85;2,06;2,65;2,42;0,24;0,72;2,61;426,36;21,34;42,52;86,62;0,2;0,26;1,28;18,95;22,04;93,63;1,21;NA;1,55;19,78;67,26;1,55;1,94;1,58;0,49;0,95;2,33;373,29;19,76;43,27;60,82;0,19;0,24;1,25;17,83;20,25;102,68;1,19;17427,05;0,33;16,66;65,59
"22";-0,6;-0,69;-1,64;6,01;6,95;9;992,98;66,52;71,33;148,06;0,12;0,14;1,14;13,48;12,61;58,1;2,64;NA;0;38,4;198,54;8,34;9,58;26,39;5,82;6,87;9,22;1151,29;90,03;86;204,23;0,12;0,14;1,15;21,98;12,92;118,48;3;NA;0;43,13;88,38;8,76;10,08;19,86;6,21;7,08;8,74;828,09;56,05;64,49;108,51;0,13;0,15;1,15;21,96;13,13;112,67;2,99;15580,15;0;29,95;69,83
"23";5,79;80,78;7,12;0,04;0,33;0,67;448,17;110,86;393,11;137,33;0,91;12,67;13,96;28,02;92,84;12,18;0,21;11996,06;0;27,38;77,5;0,21;13,08;0,22;0,01;0,39;0,93;373,62;97,95;237,99;140,01;0,94;58,32;61,98;30,43;98,39;8,32;0,44;10721,71;17,84;31,01;88,13;6,41;52,44;6,38;0,08;0,26;0,68;363,59;46,8;248,5;103,87;0,72;5,89;8,19;34,03;87,78;24,22;0,25;18324,65;0;27,52;63,96
"24";0,62;1,01;8,48;0,08;0,39;0,74;5009,9;440,72;1240,59;547,18;0,32;0,53;1,64;13,96;38,91;27,45;0,81;NA;5,77;183,6;-1239,84;0,52;1;8,32;0,14;0,49;0,93;5790,57;546,51;1431,9;784,29;0,35;0,68;1,92;11,04;47,94;23,1;0,8;NA;5,52;167,36;-1060,22;-9,38;-19,68;-67,94;0,09;0,39;0,65;2643,09;250,61;735,3;229,87;0,4;0,85;2,1;1,79;52,33;-0,19;0,7;-8168,42;4,88;80,93;-163,64
"25";-5,27;-7,66;-11,21;0,16;0,98;2,74;773,79;130,89;159,43;284,17;0,29;0,42;1,45;14,88;31,13;0,19;1,8;NA;0;42,84;282,49;4,6;6,35;10,11;0,52;0,76;3,38;799,77;33,37;139,12;368,31;0,26;0,36;1,38;26,04;27,58;37,09;1,99;NA;0;47,11;125,15;0,14;0,2;0,28;0,49;0,66;3,2;708,63;21,21;128,52;330,45;0,26;0,36;1,38;21,82;27,57;21,22;1,95;5788,33;0;42,09;164,12
"26";0,67;0,82;1,46;1,18;2,49;5,69;788,79;75,48;59,14;191,59;0,12;0,15;1,23;16,85;18,59;60,18;1,5;9540,31;0;35,06;112,6;4,88;5,81;8,69;1,71;3,67;7,95;647,87;66,24;33,94;147,57;0,1;0,12;1,19;22,1;16;106,32;1,53;NA;0;30,64;84,09;4,01;4,77;7,11;3,09;4,37;8,77;647,62;43,61;34,04;151,81;0,11;0,14;1,19;22,45;16;98,56;1,69;15994;0;32,73;83,1
"27";0,18;0,51;0,31;0;0,28;0,79;606,14;74,17;266,92;137,68;0,64;1,77;2,77;2,64;63,85;15,58;0,71;-28410;0;4,09;-13,39;0,39;1,91;1,13;0,12;0,22;0,58;1054,38;55,01;431,03;191,73;0,79;3,87;4,87;2,3;79,49;7,68;0,31;NA;8,89;5,52;67,63;0,79;4,67;1,68;0;0,08;0,33;781,79;30,93;247,56;103,36;0,83;4,94;5,94;2,35;83,16;6,47;0,35;11781,3;20,21;3,36;32,04
"28";0,03;0,04;0,84;0,14;1,65;3,38;9343,68;784,2;81,61;920,36;0,11;0,13;1,16;4,28;13,93;49,28;1,13;-16273,6;4,77;109,1;-37,36;0,87;1,15;18,62;0,04;1,24;1,69;7751,2;1495,44;41,78;564,26;0,21;0,28;1,31;5,17;23,76;29,04;1,12;-15058,88;15,69;91,57;-55,81;0,47;0,54;6,24;0,24;3,02;6,39;4841,21;390,59;25,71;480,35;0,1;0,12;1,15;5,27;12,81;59,48;1,16;-11334,33;2,41;63,65;-64,66
"29";13,56;14;54,57;29,83;31,43;31,43;1465,11;73,66;46,1;NA;0,03;0,03;1,03;13,56;3,18;426,13;NA;NA;0;0;0;9,94;10,18;13,61;41,56;41,56;41,56;498,65;NA;11,87;NA;0,02;0,02;1,02;9,94;2,41;413,01;NA;NA;0;0;0;0,63;0,63;1,49;655,83;655,83;655,83;864,31;NA;1,3;NA;0;0;1;0,63;0,15;413,04;NA;NA;0;0;0
"30";0,2;0,35;5,68;0,02;0,88;1,36;10268,64;3580,74;4138,31;1983,6;0,42;0,72;1,72;11,78;41,83;22,15;1,32;NA;0;326,62;-249,06;-7,03;-12,11;-535,53;0,35;0,69;0,95;27734,73;3833,71;11169,27;2974,42;0,42;0,72;1,72;4,7;41,98;10,45;0,97;NA;0;893,53;-120,18;-2,27;-3,67;-30,03;0,33;0,72;1,11;4835,96;683,59;1755,92;690,57;0,38;0,62;1,62;10,37;38,25;29,11;1,06;-7042,2;0;167,38;-110,68
"31";-2,11;-3,91;-6,36;0,05;0,85;1,26;1098,21;157,29;198,4;83,79;0,45;0,83;1,86;5,92;46,11;5,85;0,8;6636,59;0;24,23;195,64;25,07;39,04;40,37;1,21;1,96;2,94;586,06;56,29;75,05;74,28;0,34;0,53;1,56;31,89;35,79;80,43;1,14;NA;0;10,98;23,29;12,92;16,89;21,07;0,93;2,36;2,8;595,2;95,11;44,84;29,14;0,22;0,29;1,31;24,38;23,49;72,25;1,23;28314,56;3,63;18,69;43,96
"32";21,2;48,8;34,58;1,54;1,74;1,74;593,7;67,47;332,1;0;0,57;1,3;2,3;21,2;56,56;39,73;NA;NA;0;0;0;11,8;36,83;34,16;0,79;1,47;1,47;1053,44;480,17;707,97;0;0,68;2,12;3,12;11,8;67,95;17,37;NA;NA;0;0;0;2,92;10,14;14,2;0,68;1,06;1,06;1777,18;474,62;1248,66;NA;0,71;2,48;3,48;2,92;71,24;4,09;1,17;NA;0;0;0
"33";27,23;57,73;16,04;0,4;1,69;1,79;214,35;140,68;109,52;11,08;0,53;1,12;2,12;45;52,82;72,17;7,4;18447;0;10,46;35,26;33,25;70,85;22,75;0,21;1,21;1,28;249,05;129,24;128,53;8,79;0,53;1,13;2,13;45,45;53,07;71,74;1,46;NA;0;8,35;32,49;22,92;58,47;8,9;0,47;0,81;0,91;141,81;28,35;61,61;9,11;0,61;1,55;2,55;37,42;60,81;50,15;0,9;26275;15,6;5,64;24,78
"34";-32,28;-47,51;NA;3,12;3,12;3,12;NA;NA;NA;NA;0,32;0,47;1,47;-32,28;32,07;-100,66;NA;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;0;NA;NA;-6,51;-7,76;-9,57;5,83;5,83;5,83;536,73;NA;85,22;NA;0,16;0,19;1,19;-6,51;16,1;-40,43;NA;NA;0;0;0
"35";0,08;0,16;0,52;0;1,11;1,48;2251,43;558,57;137,04;240,16;0,38;0,71;1,88;11,61;46,8;31,37;1,05;NA;26,94;71,29;-146,29;-13,07;-22,19;-96,22;0,01;0,88;1,4;2680,55;499,44;331,72;306,22;0,29;0,5;1,7;3;41,12;11,34;0,91;NA;11,07;118,31;-351,43;1,62;2,71;10,53;0,02;0,96;1,4;2368,62;535,12;133,6;251,91;0,3;0,5;1,67;17,39;40,06;48,7;0,95;1365,94;19,79;102,35;720,19
"36";7,43;77,55;8,65;0,17;0,54;1,11;423,8;140,01;378,99;217,99;0,9;9,44;10,44;7,43;90,42;8,22;NA;NA;0;0;0;6,13;80,36;6,57;0,15;0,33;1,08;389,86;60,86;356,14;273,38;0,92;12,1;13,1;6,13;92,37;6,64;NA;NA;0;0;0;14,05;85,5;7,4;0,15;0,45;1,2;192,26;46,87;158,46;120,74;0,84;5,08;6,08;14,05;83,56;16,82;NA;-10179;0;0;0
"37";17,27;61,6;11,67;0,55;0,56;0,63;246,08;1,37;175,16;12,06;0,72;2,57;3,57;32,29;71,97;46,7;0,52;NA;0;10,16;25,69;1,43;17,31;1,22;0,22;0,28;0,33;309,25;11,55;192,38;7,92;0,92;11,09;12,09;15,57;91,73;14,2;0,47;23673;0;12,01;49,32;1,38;11,45;1,04;0,17;0,34;0,43;274,83;31,71;185,5;17,45;0,88;7,3;8,3;16,34;87,95;36,49;0,44;31023;0;11,26;30,89
"38";1,94;5,17;215,7;0,05;1,21;1,27;40412,14;21095,35;2848,58;1065,28;0,62;1,66;2,66;11,17;62,43;27,76;1,3;NA;38,35;1024,22;-39,52;2,44;4,08;20,45;0,56;0,83;0,96;3047,86;291,76;1071,96;131,55;0,4;0,67;1,67;10,95;40,1;77,42;0,98;NA;0;71,19;-27,83;1,43;2,52;30,41;0,41;0,46;0,69;7785,87;132,93;3111,44;736,64;0,43;0,77;1,77;12,41;43,39;67,81;0,83;-28966,5;0;234,36;-26,02
"39";16,96;76,32;51,05;0,37;0,41;0,71;1095,61;23,11;508,52;156,01;0,78;3,5;4,5;36,71;77,78;29,65;0,8;NA;30,85;59,45;383,13;8,78;15,59;28,83;0,03;0,11;0,57;1195,34;38,26;516,25;240,02;0,44;0,78;1,78;24,17;43,67;40,24;0,75;NA;0;50,53;224,69;5,96;14,17;41,6;0;0,02;0,72;2546,36;12,84;908,62;643,78;0,58;1,38;2,38;20,48;57,92;24,32;0,86;-21138,56;0;101,29;-24,92
"40";-0,18;-0,18;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;-0,18;0;NA;NA;NA;0;NA;NA;66,24;93,78;137,27;1,25;2,02;2,24;754,39;66,5;46,13;18,93;0,11;0,16;1,42;73,06;29,37;617,06;0,95;NA;5,28;14,15;70,6;4,93;7,89;9,19;0,59;0,88;0,95;680,11;47,94;42,83;11,34;0,25;0,39;1,6;20,98;37,52;40,31;0,82;6994,5;18,07;29,9;79,96
"41";-1,5;-4,27;-3,41;0;0,28;0,59;825,56;136,07;499,45;158,97;0,65;1,85;2,85;46,17;64,88;41,39;0,56;NA;0;108,13;4120,39;-0,96;-3,31;-2,12;0;0,25;0,5;799,77;132,95;541,26;139,25;0,71;2,44;3,44;38,22;70,92;18,12;0,46;NA;0;86,1;1122,96;1,2;4,05;2,35;0;0,24;0,45;712,33;102,98;426,89;86,84;0,7;2,36;3,36;37,29;70,26;21,04;0,51;654,81;0;70,42;1297,74
"42";9,72;15,15;28,16;5,53;6,08;6,44;1054,69;52,57;94,86;34,12;0,36;0,56;1,56;24,64;35,84;33,74;2,19;NA;0;43,23;149,48;-6,93;-11,42;-26,78;4,07;4,45;5,02;1406,09;55,44;144,96;83,9;0,39;0,65;1,65;11,11;39,27;-7,58;1,88;NA;0;69,7;171,67;-4,52;-4,96;-19,05;5,35;5,62;6,88;1536,91;29,83;113,35;145,56;0,09;0,1;1,1;11,3;8,81;-2,44;1,9;18403,91;0;66,65;142,16
"43";-6,01;-54,33;-6,39;123,94;124,94;310,56;387,26;0,23;0,23;43,91;NA;NA;9,05;29,57;0,49;NA;NA;NA;0;37,85;2062,58;-7946,35;384,11;-29,86;-0,66;-0,29;0,05;1,37;10,27;7,5;9,37;20,38;-0,99;-0,05;-6709,38;2168,75;-389,91;NA;NA;1483,85;4,65;-19,9;-30,56;290,72;-26,85;-0,3;-0,09;0,91;320,68;20,59;47,2;96,22;1,1;-10,48;-9,51;-28,61;110,51;-27,75;0,97;NA;27,98;1,71;-7,12
"44";2,38;4,92;31,14;0,1;0,41;0,87;4762,19;668,55;1389,66;970,53;0,45;0,94;2,07;12,48;51,66;37,01;0,8;NA;15,3;132,14;-84;3,26;7,88;66,98;0,19;0,9;1,33;7476,8;2053,8;2911,32;1278,92;0,53;1,27;2,42;12,25;58,61;26,63;0,88;NA;0;184,7;-22,47;2,47;8,56;13,92;0,32;0,36;0,73;2056,12;41,24;1089,74;408,76;0,66;2,29;3,46;13,49;71,12;22,32;0,59;-11263,67;0;62,05;-76,34
"45";9,1;66,33;3,61;0,35;0,35;0,35;78,54;0;123,2;NA;0,86;6,29;7,29;9,1;86,27;20,88;0,2;NA;0;0;0;-30,78;138,06;-156,75;0,01;0,1;0,1;1853,74;212,27;2241,88;NA;1,22;-5,49;-4,49;-27,83;122,29;-0,47;-0,26;3146;0;15,05;54,79;6,86;-64,06;3,5;0,32;0,41;0,49;186,31;18,26;203,43;17,21;1,11;-10,33;-9,33;14,05;110,72;27,97;-0,24;NA;0;3,67;18,38
"46";23,79;39,45;10,57;1,36;1,49;1,96;161,74;8,49;63,5;29,99;0,4;0,66;1,66;23,79;39,69;111,56;2,94;NA;0;0;0;50,92;67,5;15,93;0,97;3,56;3,97;113,87;71,54;27,62;11,43;0,25;0,33;1,33;50,92;24,57;323,25;NA;NA;0;0;0;34,22;47,28;20,93;2,66;2,66;3,2;223,28;0;60,86;33,53;0,28;0,38;1,38;34,22;27,63;124,59;7,26;NA;0;0;0
"47";-31,11;-131,7;-30,34;0,05;0,24;0,24;354,96;46,43;254,22;0,09;0,76;3,23;4,23;51,56;76,38;-13,79;0,29;NA;0;80,62;157,62;-32,83;-389,64;-43,21;0,66;0,67;0,67;479,16;3,14;424,76;2,8;0,92;10,87;11,87;18,37;91,58;-21,6;0,23;NA;0;67,4;207,14;-119,14;125,98;-64,09;0,05;0,12;0,12;196,36;23,77;364,24;0,96;1,95;-2,06;-1,06;32,98;194,57;-41,68;-1,2;522;0;81,84;950,77
"48";-26,3;-46,48;-153,84;12,94;14,05;19,81;2129,02;62,72;56,6;330,19;0,43;0,77;1,77;0,26;43,42;-20,28;1,28;NA;0;155,33;-148,46;-19,67;-49,24;-228,51;8,92;9,66;15,81;4228,57;115,09;155,44;968,87;0,6;1,5;2,5;9,46;60,05;-10,04;1,05;NA;0;338,41;-227,86;-6,72;-19,27;-56,03;7,72;8,45;14,96;3044,64;93,47;128,6;849,99;0,65;1,87;2,87;18,19;65,14;7,69;1,07;-327,2;0;207,75;-3668,64
"49";0,85;1,01;0,44;1,96;8,83;8,83;186,18;143,21;20,84;NA;0,15;0,18;1,18;131,39;15,42;5,52;NA;NA;0;66,77;98,64;18,01;47,93;30,38;0,1;0,56;0,56;613,97;170,05;367,89;0;0,62;1,66;2,66;49,25;62,42;33,44;0,58;NA;0;52,7;57,71;0,39;1,6;0,69;0,07;0,49;0,49;642,21;192,27;463,34;0;0,76;3,09;4,09;26,42;75,57;30,77;0,46;NA;0;45,8;53,21
"50";2,58;4,16;4,1;0,22;1,04;1,55;578,26;97,2;88,43;61,21;0,36;0,59;1,61;19,79;37,82;30,26;1,12;NA;8,69;27,33;101,95;0,79;1,21;1,25;0,48;0,99;1,77;576,55;48,75;68,52;77,25;0,32;0,49;1,53;19,33;34,67;36,9;1,13;NA;4,99;29,38;93,41;8,4;12,06;12,62;0,74;1,39;2,72;548,56;47,53;72,39;97,64;0,28;0,4;1,44;26,87;30,34;73,36;1,33;11384,16;0;27,76;86,81
"51";16,07;24,54;38,43;0,91;0,99;1,57;870,3;13,2;164,93;96,62;0,33;0,5;1,53;65,29;34,51;123,49;1,12;4021;0;117,67;214,35;-3,74;-6,63;-9;0,27;0,33;0,92;876,75;11,78;117,41;116,27;0,42;0,75;1,77;50,86;43,59;45,57;0,97;4035,86;8,74;131,5;290,59;13,15;19,15;33,32;0,05;0,1;1,68;924,51;9,39;177,08;283,52;0,3;0,44;1,46;73,95;31,29;108,65;1,2;6771,14;0;154;195,87
"52";0,44;1,76;2,13;0,12;0,23;0,79;1752,84;104,3;947,94;541,07;0,75;2,98;3,98;0,44;74,85;22,54;0,8;NA;0;0;0;5,84;20,67;7,49;0,19;0,19;0,54;466,77;0,29;282,14;101,65;0,72;2,54;3,54;5,97;71,74;32,38;0,58;NA;0;0,16;-7,56;-1,41;-5,52;-2;0;0,38;0,8;518,35;139,33;367,32;155,51;0,74;2,91;3,91;-1,41;74,41;26,77;0,66;NA;0;0;0
"53";3,43;6,58;86,14;0,01;1,44;2,37;9150,89;2413,07;680,28;1589,6;0,32;0,62;1,92;28,38;47,97;54,29;1,16;NA;11,2;627,24;-343,21;2,37;5,56;56,61;0;0,84;1,31;8678,68;2178,14;1859,21;1244,95;0,48;1,12;2,34;20,22;57,3;29,85;0,98;NA;8,75;425,47;-218,57;-0,85;-1,71;-6,33;0,25;0,88;1,58;2713,45;351,96;280;395,89;0,39;0,8;2,01;23,34;50,35;31,98;1,01;-2449,23;10,35;179,84;-440,47
"54";2,09;29,6;0,78;0,17;0,64;1,09;136,33;53,99;97,56;52,36;0,89;12,57;14,15;19,85;92,93;7,87;1,45;NA;12,53;6,65;62,71;0,52;4,78;0,17;0,31;0,77;1,6;122,49;31,62;47,81;58,44;0,88;8,16;9,22;21,83;89,15;7,61;4,86;NA;17,36;7,17;68,7;0,03;0,3;0,01;0;0,75;1,98;108,87;37,22;49,8;62,12;0,88;7,65;8,69;21,34;88,49;5,19;6,61;16055,17;0;6,35;71,51
