"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"17";-0,98;-1,29;-274,09;12,54;15,93;15,93;101306,75;956,06;1620,89;NA;0,23;0,31;1,31;-0,98;23,5;-3,12;1,32;NA;0;0;0;-0,52;-0,67;-67,76;49,77;61;61;47490,01;2040,92;181,67;NA;0,22;0,29;1,29;-0,51;22,37;-1,34;1,3;NA;0;1,21;-3,13;-0,69;-0,89;-94,13;35,71;46,52;46,52;49729,1;2396,42;221,79;NA;0,23;0,29;1,29;-0,69;22,57;-2,17;1,25;NA;0;0;0
"18";10,9;22,66;18,59;0,36;0,46;1,04;267,79;25,13;318,65;186,6;0,52;1,08;2,08;10,9;51,89;31,19;1,06;NA;0;0;0;9,5;25,38;5,16;0,26;0,41;0,77;198,43;17,14;122,46;44,52;0,63;1,67;2,67;9,5;62,57;31,52;0,74;NA;0;0;0;17,17;35,65;8,56;9,1;9,79;9,97;181,44;8,66;12,65;2,3;0,52;1,08;2,08;17,17;51,83;58,77;3,22;NA;0;0;0
"19";1,1;1,14;50,13;0,13;24,02;24,02;16542,01;12838,78;537,55;0;0,03;0,03;1,03;1,1;3,29;61,48;4,59;NA;0;0;0;3,61;4,15;106,69;0,12;18,46;18,46;10797,14;8989,22;221,09;0;0,13;0,15;1,15;3,61;13,16;51,4;6,36;NA;11,08;0;0;0,13;0,15;4,63;0,2;18,95;18,95;12707,12;10922,68;241,19;0;0,11;0,12;1,12;0,13;10,7;31,52;7,85;NA;8,78;0;0
"20";68,28;93,35;19,49;3,53;3,84;4;103,88;6,39;20,39;3,32;0,27;0,37;1,37;77,34;26,86;294,81;4,12;NA;0;2,59;8,4;-53,64;-90,02;-86,13;0;0,59;1,79;586,05;135,64;191,21;279,29;0,4;0,68;1,68;-38,53;40,41;-88,95;2,14;-4726;6,66;24,26;-125,3;-24,92;-43,38;-32,55;0,24;0,5;0,52;475,49;50,93;196,44;4,11;0,43;0,74;1,74;-6,7;42,57;-4,76;0,75;6186,5;0,15;23,79;91,44
"21";22,56;76,96;8,65;0,36;1,15;1,21;139,57;77,57;97,56;5,47;0,71;2,41;3,41;22,56;70,68;38,52;2,11;NA;0;0;0;30,23;82,71;13,69;0,05;0,67;0,97;165,23;63,97;103,4;31,23;0,63;1,74;2,74;30,23;63,45;63,63;0,96;NA;0;0;0;24,4;83,08;11,81;0,02;1,03;1,11;176,13;124,18;123,04;9,7;0,71;2,41;3,41;24,4;70,63;43,48;1,37;NA;0;0;0
"22";15,19;17,35;13,02;7,58;9,95;9,97;311,87;71,21;30,04;0,53;0,12;0,14;1,14;73;12,44;148,46;36,6;NA;0;49,53;72,17;15,46;19,77;14,4;2,52;4,76;4,77;339,98;151,9;67,64;0,59;0,22;0,28;1,28;41,86;21,84;76,14;22,96;33831,34;0;24,6;55,96;16,93;19,5;9,44;6,04;7,94;7,94;202,92;46,39;24,48;0,14;0,13;0,15;1,15;41,51;13,18;136,53;30,14;39933,96;0;13,71;51,13
"23";11,2;26,45;3,45;0,56;1,11;1,44;111,96;35,09;63,82;21,67;0,58;1,36;2,36;43,22;57,66;30,48;2,54;NA;0;9,85;57,36;8,55;18,4;3,41;0,44;1,25;1,53;145,61;61,84;76,88;22,29;0,54;1,15;2,15;38,66;53,53;28,9;2,62;27229,5;0;12,01;58,5;1,98;4,59;0,94;0,34;1,12;1,34;172,79;75,48;97,03;21,5;0,57;1,31;2,31;26,21;56,8;18,28;1,8;23906,83;0;11,5;63,8
"24";0,59;1,55;0,43;0,1;0,62;1,1;267,75;77,63;68,88;79,63;0,62;1,65;2,65;61,22;62,23;17,24;1,2;NA;35;44,6;83,01;1,16;2,85;0,55;0,1;1,01;1,39;172,04;88,87;72,04;37,51;0,59;1,45;2,45;70,55;59,18;13,34;2,12;18363,68;15,39;32,71;81,72;1,2;3,36;0,63;0,38;1,11;1,37;189,94;85,21;55,86;30,92;0,64;1,8;2,8;72,31;64,24;9,9;2,54;18947,34;32,46;37,1;89,48
"25";-52,85;109,05;-26,24;0,18;0,35;0,61;153,44;46,77;262,88;69,11;1,48;-3,06;-2,06;25,29;148,46;-35,6;-5,48;NA;0;38,8;302,57;-22,55;52,14;-14,29;0,04;0,22;0,49;231,23;61,18;325,98;87,73;1,43;-3,31;-2,31;37,39;143,25;-13,81;-1,46;NA;0;37,97;144,47;0,07;4,96;0,08;0,09;0,54;0,83;398,35;172,05;385,85;112,99;0,99;66,3;67,3;29,64;98,51;4,27;0,08;NA;0;22,57;69,63
"26";-34,93;-179,76;-15,97;0,01;0,96;1,3;166,45;116,45;79,14;43,08;0,81;4,15;5,15;20,1;80,57;-34,62;9,5;5708,8;26,67;25,16;172,84;5,01;17,44;2,64;0,01;1;1,46;192,16;127,71;72,07;59,29;0,71;2,48;3,48;64,19;71,25;9,89;52,81;7504,64;29,86;31,16;105,25;7,73;17,2;3,12;0,28;1,1;1,97;147,01;59,99;72,77;64,25;0,55;1,23;2,23;70,88;55,08;14,69;127,98;6900,91;0;25,51;94,41
"27";20,07;70,6;6,6;0,05;0,69;0,69;119,74;53,71;34,87;0,14;0,72;2,52;3,52;165,02;71,57;37,23;0,55;NA;41,96;47,68;82,73;34,08;84,75;13,04;0,01;0,43;0,43;139,69;33,36;39,17;0,12;0,6;1,49;2,49;157,95;59,79;65,67;0,54;15015,2;29,31;47,41;70,97;42,12;88,94;16,19;0,22;0,62;0,62;139,91;28,16;49,25;0,11;0,53;1,11;2,11;163,76;52,65;90,47;0,69;14004,91;15,01;46,76;68,57
"28";8,29;19,97;1,12;0,57;0,78;1,14;49,28;4,54;20,04;9,09;0,58;1,41;2,41;161,65;58,47;26,71;1,07;NA;10,24;20,76;88,87;12,05;26,78;1,91;0,69;1,1;1,69;57,86;6,06;16,03;9,53;0,55;1,22;2,22;143,47;55,01;38,7;1,28;12444;16,43;20,83;83,85;12,91;28,91;2,01;0,84;1,19;1,71;56,58;5,74;16,42;8,74;0,55;1,24;2,24;158,25;55,35;39,45;1,32;12782,62;10,86;22,59;84,27
"29";20,61;88,28;9,49;0,35;1,26;1,26;167,61;116,16;127,07;NA;0,77;3,28;4,28;20,86;76,66;27,74;7,06;NA;0;0,12;0,96;16,19;83,91;7,35;0,5;1,11;1,11;165,83;81,46;132,01;0,02;0,81;4,18;5,18;16,19;80,71;22,96;1,95;NA;0;0;0;2,44;46,92;1,29;0,3;0,85;0,85;191,7;92,66;170,01;0,03;0,95;18,21;19,21;2,44;94,79;10,01;0,43;NA;0;0;0
"30";8,24;13,78;5,26;0,83;1,11;2,51;232,45;17,42;73,57;104,5;0,4;0,67;1,67;21,67;40,24;28,67;4,06;15430;0;8,58;52,39;-1,21;-2;-0,48;0,99;2,03;4,15;145,5;22,02;22,56;48,5;0,39;0,65;1,65;28,74;39,38;8,46;2,55;18904,67;0;11,94;84,9;5,55;9,1;2,56;1,09;1,44;2,9;168,13;11,4;37,8;56,2;0,39;0,64;1,64;37,09;39,07;41,73;2,37;28988;0;14,57;63,81
"31";66,08;96,24;43,41;1,46;2,23;2,26;239,09;56,35;73,41;2,43;0,31;0,46;1,46;74,7;31,33;230,21;2,3;NA;0;5,66;8,93;35,27;95,24;39,35;0,63;0,92;0,92;407,16;71,19;252,47;1,18;0,63;1,7;2,7;41,2;62,96;62,71;0,88;74499;0;6,61;10,98;13,56;31,87;23,58;0,66;0,87;0,88;632,9;75,01;358,78;2,86;0,57;1,35;2,35;18,33;57,45;30,39;0,86;27988,2;0;8,29;18,01
"32";39,43;60,69;15,21;1,26;1,91;3;140,41;30,16;46,08;50,92;0,35;0,54;1,54;39,43;35,03;113,63;194;NA;0;0;0;22,92;45,89;8,45;0,28;1,15;2,11;134,59;54,78;62,71;61,25;0,5;1;2;22,92;50,05;46,54;NA;NA;0;0;0;29,23;74,4;6,6;0,08;0,73;1,74;82,14;30,1;46,65;47,77;0,61;1,55;2,55;29,23;60,71;48,14;NA;NA;0;0;0
"33";-730,12;327,38;-15,57;0,11;0,31;0,31;6,5;4,94;24,8;0;3,23;-1,45;-0,45;3407,2;323,02;-226,03;NA;2855,17;0;88,24;119,06;-1,48;54,15;-3,19;0;0,84;0,84;786,21;668,53;795,41;NA;1,03;-37,53;-36,53;0,98;102,74;-0,61;-0,21;839;0;5,31;171,63;4,16;173,99;2,44;0,02;1,03;1,03;213,76;207,29;205,27;NA;0,98;40,81;41,81;13,86;97,61;4,26;NA;11568;0;5,7;67,86
"34";56,03;56,51;20,24;34,54;81,1;115,17;131,47;52,05;1,12;38,61;0,01;0,01;1,01;56,03;0,86;6631,68;147,12;NA;0;0;0;57,34;56,74;20,45;-33,27;-56,86;-94,74;130,21;31,8;-1,35;51,77;-0,01;-0,01;0,99;57,36;-1,05;-5586,42;320,72;NA;0;0,01;0,04;43,55;48,79;14,55;7,21;11,76;18,09;121,57;30,08;6,62;42,5;0,11;0,12;1,12;141,81;10,72;414,47;318,85;19343,89;0;32,82;60,97
"35";-20,24;-340,94;-538,82;0,07;0,1;1,06;9688,11;184,94;9005,65;8817,25;0,94;15,84;16,84;-20,24;94,06;-21,52;NA;NA;0;0;0;-19,94;142,42;-123,11;0,01;0,04;0,88;2254,1;50,45;2511,48;2155,13;1,14;-8,14;-7,14;-19,94;114;-17,49;NA;NA;0;0;0;-0,35;2,76;-3,59;0,13;0,14;0,89;3725,68;NA;4150,05;3149,58;1,13;-8,88;-7,88;-0,35;112,69;-0,31;NA;NA;0;0;0
"36";11,47;27,85;10,59;0,23;0,75;1,64;336,09;62,62;187,63;170,79;0,59;1,43;2,43;19,81;58,8;22,06;5,93;12838,54;0;7,7;52,78;6,17;10,88;4,78;0,13;1,61;2,02;282,72;169,42;117,05;49,37;0,43;0,76;1,76;15,59;43,27;19,72;3,88;31461,56;0;7,3;43,37;-48,43;-83,13;-81,7;0,25;1,68;2,23;614,12;308,42;237,19;132,43;0,42;0,72;1,72;-32,17;41,75;-78,7;4,76;2624,64;0;27,43;544,99
"37";1,87;11,29;1,06;0,21;0,62;0,86;206,63;49,18;117,63;29,89;0,83;5,05;6,05;2,43;83,47;7,47;0,84;125558;25,84;0,32;4,3;3,88;12,93;2,85;0,29;0,43;0,79;268,12;12,67;85,37;33,27;0,7;2,33;3,33;4,77;69,95;15,18;0,9;82657;37,55;0,65;6,46;0,65;2,63;2,34;0,18;0,27;0,47;1315,2;58,5;612,69;126,82;0,75;3,06;4,06;1,38;75,38;8,94;0,66;76797;28,17;2,65;7,19
"38";0,48;0,88;0,12;0,8;0,98;0,98;88,62;7,25;40,17;0;0,46;0,85;1,85;87,01;45,83;7,44;1;NA;0;21,07;91,99;0,46;0,84;0,11;0,78;0,99;0,99;85,99;8,05;37,9;NA;0,45;0,81;1,81;91,95;44,68;7,75;1,06;NA;0;21,55;93,15;0,6;2,24;0,24;0,95;1,04;1,04;146,35;9,54;105,84;NA;0,73;2,72;3,72;45,68;73,13;2,79;1,14;NA;0;18,12;91,51
"39";7,66;13,89;9,4;0,96;1,16;1,24;446,91;29,85;62,3;12,4;0,42;0,76;1,81;24,41;44,89;28,53;0,95;NA;19,11;20,57;50,44;11,67;19,45;13,34;0,84;1,16;1,29;417,26;36,38;56,74;15,91;0,37;0,62;1,67;28,76;39,98;44,5;0,95;NA;14,01;19,53;46,42;13,66;20,13;13,87;1,39;1,79;1,9;369,63;26,61;41,67;7,88;0,29;0,43;1,47;30,87;32,17;67,52;1,06;24387,88;7,05;17,48;41,57
"40";3,56;16,46;1,8;0,02;0,3;0,78;184,19;37,14;58,71;64,56;0,78;3,62;4,63;33,45;78,38;8,66;0,6;NA;43,09;15,13;78,55;0,66;2,98;0,32;0;0,3;0,76;175,59;36,42;52,64;55,78;0,78;3,52;4,52;30,67;77,88;4,94;0,55;11780,81;40,86;14,44;82,88;1,67;6,57;0,84;0;0,29;0,75;184,08;36,01;56,11;58,37;0,75;2,93;3,93;33,05;74,56;6,28;0,58;11724,12;38,03;15,87;83,19
"41";11,5;30,93;3,12;0,2;0,25;1,47;98,75;2,94;60,55;75,22;0,62;1,67;2,69;67,04;62,83;20,72;5,34;NA;0;15,07;71,4;5,74;15,56;1,35;0,1;0,1;1,09;85,75;NA;52,58;52,63;0,63;1,7;2,71;59,41;63,12;16,31;1,2;6313,33;0;12,61;78,01;0,36;1,54;0,21;0,04;0,04;0,87;211,81;0,55;132,62;111,14;0,77;3,31;4,33;32,36;76,9;9,8;0,82;6339,33;0;18,62;75,13
"42";13,22;77,9;8,42;0,06;0,77;0,99;231,72;76,47;108,42;25,06;0,83;4,87;5,89;35,67;83,02;32,8;0,96;NA;26,31;14,29;40,76;10,02;37,94;5,23;0,23;1,42;2,22;190,46;39,38;33,11;26,59;0,73;2,75;3,78;45,14;73,58;36,32;1,31;17221,48;23,66;18,32;50,23;17,6;42,02;10,62;0,5;1,83;3,05;219,6;48,2;36,16;44,48;0,58;1,37;2,39;50,2;58,11;54,74;1,67;18088,15;16,04;19,66;50,71
"43";-33,33;-33,33;-69,99;NA;NA;NA;241,46;NA;NA;NA;NA;NA;1;-33,33;0;NA;NA;NA;0;0;0;19,76;55,12;18,58;1,03;1,56;1,56;343,25;113,17;217,19;NA;0,64;1,79;2,79;19,76;64,15;30,8;NA;NA;0;0;0;6,41;32,46;4,88;1,05;1,25;1,25;277,35;42,69;220,17;NA;0,8;4,07;5,07;6,41;80,26;7,98;NA;NA;0;0;0
"44";4,4;6,17;4,99;2,68;3,15;3,33;413,44;54,67;117,21;22,04;0,29;0,4;1,4;9,29;28,77;28,1;17,03;NA;0;5,56;99,52;2,35;3,14;5,33;3,37;3,82;3,96;827,38;79,31;174,84;24,26;0,25;0,34;1,34;7,89;25,13;21,87;5,18;6371,83;0;12,56;63,92;1,13;4,21;1,43;0,51;1,32;1,33;459,12;266,63;328,25;2,71;0,73;2,71;3,71;4,57;73,06;3,31;7,01;18280,6;0;4,34;48,12
"45";-5,59;-12,71;-2,26;0;0,34;0,85;147,07;18,12;35,35;28,35;0,52;1,19;2,27;3,85;56,02;1,41;0,87;6481,18;28,41;3,82;70,13;-5,83;-12,31;-1,92;0,01;0,22;0,78;120,37;8,54;30,27;22,05;0,49;1,03;2,11;4,99;52,59;0,23;0,85;NA;23,1;3,57;75,9;4,01;5,85;1,36;0,06;1,51;2,29;123,35;28,18;19,5;15,25;0,29;0,42;1,46;14,24;28,61;38,7;1,28;NA;12,06;2,51;32,07
"46";26,63;31,95;22,13;4;5,05;5,16;302,47;35,75;34,15;3,79;0,16;0,19;1,2;67,58;16,64;231,62;2,1;20662;1,8;34,03;63,19;6,79;7,25;4,79;13,33;16,25;16,61;257,32;29,97;10,32;3,8;0,06;0,07;1,07;61,73;6,27;273,94;2,92;20980;0;38,73;80,05;6,96;12,37;5,68;1,16;1,57;1,62;297,04;51,86;125,48;5,77;0,44;0,78;1,78;38,35;43,7;25,2;1,85;9258;0;25,61;72
"47";2,41;5,19;2,17;0,7;0,72;0,92;328,3;2,91;129,64;26,87;0,52;1,13;2,16;51,89;53,7;23,51;0,94;NA;0;44,63;81,43;6,86;12,61;5,14;0,57;0,84;1,08;273,78;26,26;96,32;23,82;0,45;0,83;1,84;65,38;45,62;40,96;1,05;16632,18;0;43,89;80,59;-9,77;-17,77;-7,43;0,39;0,47;0,75;276,85;7,2;93,01;26,31;0,45;0,82;1,82;58,96;45,05;11,32;0,9;13443,82;0;52,27;98,39
"48";-34,58;-38,9;-26,77;3,75;5,64;6,38;281,83;47,13;24,92;18,63;0,11;0,13;1,13;-25,1;11,12;-263,06;2,15;NA;0;7,33;-80,71;3,89;4,54;1,83;1;3,97;5,09;171,33;64,67;21,83;24,91;0,14;0,17;1,17;10,74;14,25;57,93;2,67;35975,75;0;3,21;39,63;2,83;3,12;1,32;3,21;7,36;8,37;169,72;58;13,95;14,26;0,09;0,1;1,1;10,23;9,09;68,17;3,03;32228,75;0;3,45;46,54
"49";4,39;6,79;2,3;0,41;1,21;1,48;191,32;45,12;31,94;15,73;0,35;0,55;1,55;56,5;35,28;46,11;1,23;11864,63;13,17;27,31;80,5;4,39;6,79;2,3;0,6;1,75;2,15;191,32;45,12;31,94;15,73;0,35;0,55;1,55;56,5;35,28;46,11;1,4;NA;13,17;27,31;80,5;1,53;2,65;0,84;0,55;1,47;1,75;199,52;56,16;55,23;17,87;0,42;0,73;1,73;57,19;42,1;23,62;1,48;12863,43;9,02;30,51;83,63
"50";3,82;54,23;3,08;0,09;0,71;0,75;293,84;143,18;232,5;10,17;0,93;13,2;14,2;14,56;92,96;4,96;2,3;NA;7,44;8,67;62,03;10,21;76,55;7,29;0,23;1,07;1,1;260,6;167,62;200,35;6,48;0,87;6,5;7,5;21,57;86,66;12,56;4,58;55564,02;4,31;8,11;44,24;12,11;52,14;7,09;0,31;1,2;1,26;213,11;125,3;152,43;8,65;0,77;3,31;4,31;26,08;76,77;17,02;6,3;55865,24;0,01;8,18;44,14
"51";1,45;4,34;0,71;0,51;0,51;0,64;153,41;0;116,51;14,74;0,66;1,98;2,98;1,45;66,45;19,57;0,58;NA;0;0;0;0,78;2,38;0,32;0,06;0,49;0,71;152,69;42,92;101,56;23,22;0,67;2,07;3,07;0,78;67,43;18,49;0,63;NA;0;0;0;27,4;71,33;9,31;0,83;1,38;1,41;123,72;41,17;75,28;2,51;0,62;1,6;2,6;36,15;61,59;51,32;2,88;NA;0;2,98;20,24
"52";0;0;NA;4,75;179;179;NA;NA;NA;NA;0;0;1;0;0,36;0;2,82;NA;0;NA;NA;0;0;NA;4,75;179;179;NA;NA;NA;NA;0;0;1;0;0,36;0;2,82;NA;0;NA;NA;0;0;NA;4,75;179;179;NA;NA;NA;NA;0;0;1;0;0,36;0;2,82;NA;0;NA;NA
"53";-8,78;-54,47;-23,98;0,08;0,2;0,56;993,71;24,4;303,27;130,66;0,82;5,1;6,2;-2,27;83,87;2,25;0,76;NA;35,19;17,78;77,01;-11,02;-75,09;-32,91;0,01;0,12;0,3;1089,73;22,72;408,33;91,42;0,85;5,81;6,81;-5;85,32;-3,76;0,62;2255,78;29,62;17,98;618,52;-9,95;-175,24;-29,74;0,02;0,12;0,43;1087,5;19,88;342,58;120,49;0,94;16,6;17,6;-3,57;94,32;-2,88;0,74;12793,2;27,97;19,06;116,16
"54";7,39;12,37;11,11;0,34;1,64;1,79;547,25;143,7;78,07;16,36;0,4;0,67;1,67;13,71;40,28;38,78;1,25;NA;23,35;9,5;24,49;1,75;17,63;1,86;0,35;1,79;2,01;388,58;108,15;51,18;16,4;0,9;9,07;10,07;9,08;90,07;10,72;1,32;40732,1;18,58;7,8;40,71;-2,14;-36,28;-3,91;0,19;2,78;2,97;666,45;318,83;90,07;23,38;0,71;12,06;16,98;3,6;94,11;5,41;1,31;28160,03;9,98;10,5;51,97
