"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"11";18,57;21,68;15,76;2,29;7,12;7,12;308,95;207,41;42,91;NA;0,14;0,16;1,17;36,84;14,38;131,45;NA;29129;0;15,51;40,55;-1,95;-2,97;-5,81;1,36;2,92;2,92;1083,98;571,64;366,85;NA;0,34;0,52;1,52;3,03;34,32;-5,68;NA;NA;0,02;14,82;89,11;18,91;26,44;45,93;1,56;3,54;3,54;883,92;490,41;246,62;NA;0,28;0,4;1,4;21,91;28,46;66,46;NA;NA;0,02;7,28;10,51
"12";-5,8;-10,58;-1,74;0,72;1,97;1,97;109,25;48,16;10,16;0,23;0,45;0,82;1,82;2,26;45,12;45,98;2,26;35765;26,44;2,42;18,76;31,56;73,67;7,5;1,33;1,53;1,54;86,47;9,85;47,65;0,14;0,57;1,33;2,33;43,81;57,16;112,58;5,36;5144;0;2,14;11,63;15,89;125,55;7,53;0,97;1,1;1,1;172,47;16,06;94,47;0,02;0,87;6,9;7,9;24,06;87,34;23,35;1,3;10446;13,93;2,76;17,57
"13";0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;0;NA;NA;23,83;25,55;NA;14,88;14,88;14,88;1191,27;NA;79,2;NA;0,07;0,07;1,07;23,83;6,72;354,55;NA;NA;0;0;0;19,12;20,35;NA;16,47;16,47;16,47;1115,23;NA;66,96;NA;0,06;0,06;1,06;27,19;6,07;314,86;NA;NA;0;19,93;19,97
"14";4,09;-11,69;3,94;0,04;0,23;0,75;350,24;92,29;464,32;240,62;1,35;-3,86;-2,86;18,13;134,98;3,03;NA;3039;0;13,51;65,71;17,93;-18,92;1,91;0,31;0,31;0,52;38,7;0,45;73,33;15,22;1,95;-2,06;-1,06;54,57;194,77;9,21;NA;NA;0;3,9;42,66;67,92;123,36;38,02;2,14;2,24;2,25;203,78;8,79;89,73;0,98;0,45;0,82;1,82;79,97;44,94;151,11;NA;NA;0;6,75;13,29
"15";0,69;60,15;NA;0,02;0,02;0,02;6807,06;46,15;6654,46;NA;0,99;85,54;86,54;0,69;98,84;5,04;0,01;NA;0;0;0;0,37;23,55;NA;0,01;0,02;0,02;6505,38;46,15;6332,15;NA;0,98;62,23;63,23;0,37;98,42;4,93;0,02;NA;0;0;0;0,48;22,4;NA;0,01;0,02;0,02;6069,88;75,28;5874,54;NA;0,98;45,67;46,67;0,48;97,86;5,31;0,02;NA;0;0;0
"16";0,45;0,48;0,51;23,43;25,12;25,12;414,5;27,47;16,25;NA;0,07;0,07;1,07;0,45;6,65;6,73;NA;NA;0;0;0;2,99;3,38;3,39;2,29;2,7;2,7;412,86;11,29;27,58;NA;11,66;13,2;1,13;2,99;11,66;165,85;1,08;NA;0;0;0;18,96;24,87;23,38;1,8;4,21;4,21;448,8;254,62;105,43;NA;23,78;31,2;1,31;26,65;23,78;118,75;NA;NA;0;9,48;18,41
"17";0,06;0,1;0,3;0,06;0,33;0,33;1889,74;196,28;734,31;NA;0,43;0,75;1,75;5,51;42,97;12,16;0,7;10334,63;2,78;28,28;43,44;-0,08;-0,14;NA;0,02;0,33;0,33;989,27;123,33;390,17;NA;0,43;0,77;1,76;5,76;43,4;11,83;0,69;NA;2,53;11,77;34,57;1,79;3,28;3,98;0;0,5;0,56;807,71;160,4;326,01;20,32;0,45;0,83;1,83;7,22;45,34;9,47;0,77;NA;3,54;8,9;30,35
"18";3,8;10,03;29,95;23,03;23,03;23,03;2871,44;NA;115,89;NA;0,62;1,64;2,64;9,43;62,15;6,11;NA;540;0;44,43;86,39;16,37;36,75;20,51;8,17;9,19;9,19;456,16;50,35;49,08;NA;0,55;1,25;2,25;68,55;55,47;29,51;NA;NA;0;65,39;71,14;0,82;2,11;0,81;1,85;5,02;5,02;358,67;221,91;69,98;NA;0,61;1,57;2,57;93,51;61,07;1,34;78,02;NA;0,02;91,33;98,59
"19";8,36;49,37;4,35;0,76;0,9;0,9;189,47;21,39;147,38;NA;0,83;4,9;5,9;37,25;83,06;20,17;0,71;13418,94;2,67;15,04;55,98;1,66;8,71;NA;0,59;1,03;1,03;188,22;60,17;96,78;NA;0,81;4,26;5,26;33,86;80,99;8,75;1,04;NA;27,07;11,57;49,93;1,28;5,54;NA;0,81;1,49;1,49;155;49,32;45,99;NA;0,77;3,32;4,32;51,53;76,83;5,94;1,72;NA;43,89;15,19;56,75
"20";-14,83;-98,08;-30,41;0,29;0,94;0,94;746,29;351,07;537,86;NA;0,85;5,61;6,61;202,32;84,88;-17,47;NA;-1595;0;445,21;-449,96;-145,53;121,16;-306,45;0,04;0,45;0,45;766,5;686,24;1668,64;NA;2,2;-1,83;-0,83;220,55;220,11;-66,11;NA;NA;0;770,88;-280,75;-68,7;55,01;-144,45;0,1;0,48;0,48;765,35;604,33;1580,87;NA;2,25;-1,8;-0,8;129,81;224,88;-30,55;NA;NA;0;417,39;733,94
"21";6,61;8,27;3,05;0,22;8,08;8,98;167,9;111,85;15,31;13,97;0,2;0,25;1,25;76,27;20,08;65,77;5,27;26775,82;0;32,13;92,96;12,73;17,47;6,19;0,1;3,44;4,04;176,89;93,76;31,98;19,39;0,27;0,37;1,37;63,81;27,1;67,89;3,01;NA;0;17,93;48,69;16,17;24,87;7,42;0,06;5,56;5,78;166,98;116,24;23,95;5,08;0,35;0,54;1,54;61,01;34,98;60,29;4,19;NA;0;15,24;39,11
"22";66,53;99,51;88,23;2,69;2,69;2,69;482,76;0;158,23;0;33,15;49,58;1,5;67,18;33,15;200,7;6,22;NA;0;0,85;0,95;-172,41;102,45;-50,69;0,01;0,05;0,33;107,02;12,21;283,73;77,13;268,08;-159,3;-0,59;-168,5;268,08;-63,21;-13,53;NA;0;0,9;-1,88;12,08;112,09;8,52;0,15;0,84;1,09;256,86;157,48;225,83;55;89,22;827,97;9,28;18,17;89,22;14,99;3,85;NA;0,01;3,21;21,98
"23";90,43;112,24;48,29;5,12;5,6;5,6;194,4;16,44;34,32;NA;0,19;0,24;1,24;132,26;19,43;465,37;NA;12672;0;22,34;28,8;21,53;33,79;12,02;0,07;2,83;2,83;203,29;196,34;71,03;NA;0,36;0,57;1,57;44,44;36,29;59,32;NA;NA;0;12,79;42,88;1,42;2,13;1,72;3,04;3,05;3,05;440,51;1,5;143;NA;0,33;0,5;1,5;22,74;33,3;4,27;NA;NA;0;25,8;70,85
"24";11,37;18,36;6,2;7,05;10,03;10,76;198,6;46,45;16,25;12,03;0,38;0,62;1,62;15,66;38,1;29,84;8,37;34738,5;29,82;2,34;18,72;11,63;19,17;7,56;3,57;4,97;5,29;236,7;52,73;37,59;12,07;0,39;0,64;1,65;15,38;38,96;30,67;5,6;NA;22,91;1,8;13,25;11,7;18,37;9,28;3,58;4,9;5,18;288,76;63,22;47,79;13,29;0,36;0,57;1,57;14,57;36,01;33,19;6,28;NA;19,28;1,93;12,19
"25";-16,63;-105,51;-20,81;0,02;0,51;0,86;455,71;113,39;351,03;134,09;0,84;5,35;6,35;-14,59;84,24;-16,52;0,59;-33667;6,3;2,55;-18,27;0,74;1,46;0,81;0;0,8;1,42;398,78;90,92;145,34;115,69;49,14;96,61;1,97;1,44;49,14;5,55;2,08;NA;10,58;0,23;-10,38;-6,24;-12,16;-8,13;0;0,64;1,71;473,95;72,39;175,02;239,47;48,68;94,85;1,95;-2,88;48,68;-7,93;2,86;NA;10,12;3,12;29,61
"26";5,43;11,8;NA;0,16;0,2;0,5;248,46;5,03;130,3;39,31;0,54;1,17;2,17;118,64;54,01;10,05;0,64;NA;0;53,16;79,05;3,4;7,55;NA;0,6;0,63;0,64;241,01;4,35;128,89;1,41;0,55;1,22;2,22;114,92;54,96;6,19;0,7;NA;0;54,91;77,27;9,74;22,05;NA;1,51;1,62;1,68;382,6;16,13;150,51;10,13;0,56;1,26;2,26;36,2;55,8;19,48;1,78;NA;0;21,17;50,1
"27";5,32;29,48;0,71;0,38;0,94;0,94;48,35;22,3;39,19;NA;0,82;4,54;5,54;5,32;81,94;6,5;0,8;NA;0;0;0;2,91;27,11;0,68;0,76;1,04;1,04;84,55;20,73;74,63;NA;0,89;8,31;9,31;2,91;89,25;6,47;1,55;NA;0;0;0;4,95;25,33;1,04;0,68;0,85;0,85;76,09;10,29;47,57;NA;0,8;4,11;5,11;4,95;80,45;12,19;0,62;NA;17,18;0;0
"28";27,61;146,86;29,46;0,07;0,98;2,84;388,4;123,59;135,3;254,71;0,81;4,32;5,32;35,22;81,2;34;NA;68813;44,63;8,11;12,12;3,41;14,87;NA;0,22;1,49;8,88;211,42;29,76;23,54;174,09;0,77;3,36;4,36;12,32;77,08;4,42;NA;NA;34,49;3,87;41,88;2,14;9,59;NA;0,06;0,34;2,96;260,18;24,87;87,07;227,57;0,78;3,47;4,47;8,29;77,64;2,76;NA;NA;19,99;3,25;39,22
"29";-4,24;-245,06;-2,68;0,24;0,68;1;230,16;98,52;221,63;70,4;0,98;56,74;57,74;6,73;98,27;-3,7;0,99;4933,1;0;6,94;115,56;-3,69;197,15;-2,32;0,06;0,6;0,97;229,08;121,17;227,38;83,99;1,02;-54,46;-53,46;6,04;101,87;-2,96;-0,32;NA;0;4,51;79,68;-3,62;64,59;-2,14;0,18;0,54;0,93;215,21;79,9;221,61;86,39;1,06;-18,85;-17,85;4,61;105,6;-2,81;-1,62;NA;0;3,86;99,95
"30";-1,26;-1,26;NA;NA;NA;NA;414,47;360;NA;NA;NA;NA;1;-1,26;0;NA;NA;NA;0;0;0;-14,05;-16,35;NA;0,87;7,12;7,12;NA;NA;NA;NA;14,05;16,35;1,16;-14,05;14,05;-100;NA;NA;0;NA;NA;28,06;34,11;NA;2,52;5,64;5,64;49,29;27;8,64;NA;17,73;21,54;1,22;28,06;17,73;158,33;NA;NA;0;0;0
"31";NA;33,02;2,53;0,67;1,11;1,15;NA;52,51;118,72;4,84;NA;4,36;0;NA;NA;7,58;NA;NA;NA;8,62;69,42;-2,25;-8,02;NA;0,59;1,05;1,36;158,32;49,44;109,5;34,55;0,73;2,59;3,57;50,85;72,5;1,58;6,37;NA;0;16,95;61,49;16,33;51,12;8,09;1;1,67;1,67;180,22;71,31;105,99;0,06;0,68;2,14;3,13;23,94;68,42;26,63;52;NA;7,51;2,86;16,21
"32";22,02;28,7;5,45;2,45;4,98;4,98;90,12;45,28;17,89;NA;0,23;0,3;1,3;23,62;23,3;94,51;NA;NA;0;0,4;4,59;18,81;22,04;14,61;0,38;8,42;8,42;282,69;267,02;33,2;NA;0,15;0,17;1,17;20,08;14,67;128,21;NA;NA;0;0,99;5,9;13,4;13,62;15,27;6,56;61,75;61,75;414,75;366,61;6,64;NA;0,02;0,02;1,02;14,96;1,62;827,51;NA;NA;0;1,78;7,47
"33";6,15;44,5;5,91;-0,12;1,03;1,03;349,51;314,8;274,21;NA;0,86;6,24;7,24;6,15;86,18;12,16;1,13;NA;0;0;0;5,8;44,38;3,81;0,06;1,07;1,07;239,04;190,5;188,85;NA;0,87;6,65;7,65;5,86;86,93;9,95;1,41;NA;0;0,04;0,6;2,8;5,19;1,82;-0,24;1,63;1,63;236,92;150,16;80,31;NA;0,46;0,86;1,86;8,98;46,1;42,25;1,48;NA;0;4,03;20,99
"34";-5,92;-7,08;-34,17;0,77;1,49;3,15;2100,11;214,98;296,24;497,57;0,16;0,2;1,2;10,61;16,39;-14,92;1,55;1478,98;0;95,38;630,29;1,75;2,28;NA;0,37;1,01;2,86;1938,31;228;358,16;663,08;0,23;0,3;1,3;17,13;23,21;20,96;1,69;6895,23;0;54,54;91,36;1,76;2,11;NA;0,86;1,68;3,08;1492,55;175,78;213,75;298,27;0,17;0,2;1,2;18;16,57;31,12;1,54;NA;0;44,71;159,92
"35";4,33;4,45;12,31;39,19;39,19;39,19;1033,81;NA;25,43;NA;0,03;0,03;1,03;4,33;2,55;169,85;NA;NA;0,06;0;0;-7,34;-7,85;NA;15,35;15,35;15,35;NA;NA;NA;NA;0,07;0,07;1,07;-7,34;6,51;-112,63;NA;NA;0;NA;NA;-6,81;-7,31;NA;14,68;14,68;14,68;NA;NA;NA;NA;0,07;0,07;1,07;-6,81;6,81;-100;NA;NA;0;NA;NA
"36";5,21;11,96;3,47;0,25;1,77;1,77;242,43;205,03;135,41;NA;0,56;1,3;2,3;88,87;56,47;9,22;NA;4529,4;0;55,72;84,67;46,43;54,17;24,07;1,5;7;7;188,74;146,67;26,67;NA;0,14;0,17;1,17;146,43;14,29;325;NA;NA;0;51,85;63,64;30,96;35,2;24,31;2,43;8,29;8,29;285,8;199,76;34,11;NA;0,12;0,14;1,14;96,34;12,07;256,53;NA;NA;0;51,34;62,23
"37";46,31;110,68;15,13;0,33;1,38;1,4;118,93;70,28;66,58;1,36;0,58;1,39;2,39;97,34;58,16;95,05;2,12;13521,75;0;16,67;44,84;75,33;86,3;NA;1,97;8,52;8,61;133,5;91,41;13,95;1,18;0,12;0,14;1,15;107,51;11,86;694,59;9,78;NA;0;9,16;20,95;2,85;3,2;NA;1,54;7,44;7,57;215,42;115,07;19,51;2,68;0,11;0,12;1,12;36,71;10,87;87,08;3;NA;0;14,76;51,84
"38";0,49;79,72;0,14;0,15;0,82;0,82;105,24;65,87;98,83;NA;0,99;161,22;162,54;6,75;99,38;4,3;0,22;24333;0;1,81;58,6;-0,83;-377,17;-0,3;0,07;0,48;0,48;132,04;53,02;129,47;NA;1;454,35;455,35;9,87;99,78;-0,83;0,02;NA;0;2,86;87,48;0,59;-16,64;0,33;0,26;0,85;0,85;203,31;121,53;207,89;NA;1,04;-29,11;-28,11;5,74;103,56;4,47;-0,28;NA;0;2,11;31,78
"39";-0,03;-0,14;-0,31;0,18;0,33;0,33;2289,67;360;2433,6;NA;0,75;3,05;4,05;-0,03;75,29;-0,05;0,33;NA;0;0;0;6,33;24,92;76,47;0,19;0,19;0,19;4394,2;NA;3241,16;NA;0,75;2,93;3,93;6,33;74,58;8,49;0,3;NA;0;0;0;-17,42;-149,91;-166,21;0,27;1,13;1,13;3473,47;2626,35;3036,15;NA;0,88;7,61;8,61;-17,42;88,38;-19,71;NA;NA;0;0;0
"40";9,39;10,79;4,5;9,88;12,91;16,24;174,44;32,09;10,55;35,71;0,13;0,15;1,15;9,61;12,98;72,37;NA;NA;0,02;0,1;1,28;2,83;3,25;0,83;6,78;6,78;7,92;107,19;NA;13,16;15,19;0,13;0,15;1,15;3,06;12,81;22,09;NA;NA;0,21;0,07;1,69;-1,71;-3,13;-0,86;1,41;1,58;2,2;182,16;14,52;81,75;50,62;0,45;0,83;1,83;-0,18;45,38;-3,77;NA;NA;0;0,76;29,13
"41";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-214,27;123,37;-110,8;0,03;0,18;0,37;188,22;76,54;503,4;95,41;273,68;-157,58;-0,58;-70,34;273,68;-78,29;NA;NA;0;74,42;-230,51;-92,98;81,68;-108,42;0,03;0,04;0,24;424,46;10,19;803,54;157,3;213,83;-187,85;-0,88;-62,5;213,83;-38,53;-1,73;NA;0;35,54;-76,95
"42";-12,87;-416,79;-14,91;0,16;0,35;0,62;421,76;77,24;403,52;112,21;0,97;31,38;32,38;7,47;96,91;-11,41;0,08;NA;0;23,57;217,63;-0,12;-4,46;NA;0;0,3;0,68;656,7;181,42;592,07;232,5;0,97;35,04;36,04;13,66;97,23;1,32;0,08;NA;2,97;17,87;64,33;8,46;41,65;NA;0,53;1,08;1,24;121,17;53,18;95,37;15,13;0,8;3,92;4,92;58,58;79,69;12,05;53,57;NA;0;11,98;299,38
"43";43,83;188,95;14,48;0,88;1,44;1,49;120,25;44,35;78,63;3,6;0,76;3,28;4,31;88,89;76,8;58;23,6;16667,67;0;14,89;41,93;-125,93;220,82;-29,66;0,03;0,79;1,07;85,74;58,03;76,7;21,86;1,57;-2,75;-1,75;-18,22;157,03;-79,68;2,56;NA;0;25,37;330,09;-334,61;174,64;-33,97;-0,56;-0,05;0,07;36,95;23,61;45,72;5,13;2,92;-1,52;-0,52;-80,36;291,6;-107,32;-0,27;NA;0;25,81;357,54
"44";0,54;10,33;NA;0,01;1,3;1,49;213,61;143,54;102,71;21,45;0,9;17,43;19,3;6,78;90,3;8,17;2,04;NA;4,11;2,68;34,43;10,93;70,7;7,22;-0,18;1,71;1,74;240,36;188,98;99,88;2,7;0,81;5,21;6,47;17,68;80,58;20,94;1,74;NA;0;3,33;16,42;8,9;44,01;NA;0,16;1,44;1,46;228,22;139,29;102,29;1,88;0,78;3,86;4,95;15,34;78,04;18,72;1,4;NA;2,87;3,07;20,88
"45";8,76;19,18;3,44;0,08;1,92;1,93;142,92;122,02;57,49;0,37;0,54;1,19;2,19;136,24;54,31;31,22;4,78;18700,42;6,14;50,05;85,32;11,67;22,99;NA;0,29;2,5;2,51;156,4;112,93;43,37;0,37;0,49;0,97;1,97;127,93;49,25;36,13;3,5;NA;13,61;36,49;60,48;0,14;0,42;0,07;0,03;1,27;1,4;180,43;133,78;82,56;14,52;0,66;1,94;2,94;85,25;66,03;5,23;2,39;NA;14,23;30,62;68,03
"46";5,11;5,56;2,9;10,66;12,99;12,99;206,59;33,94;14,55;NA;0,08;0,09;1,09;7,18;7,96;126,45;12,8;NA;0;1,17;31,58;15,12;17;13,94;1,4;9,35;9,35;335,63;277,27;34,86;NA;0,11;0,12;1,12;30,38;11,06;172,57;49,24;NA;0;14,07;36,28;-6,14;-11,19;-12,03;0,3;15,72;15,72;712,85;391,41;26,22;NA;0,45;0,82;1,82;1,96;45,1;16,55;2,32;NA;0;15,87;39,31
"47";0,36;1,3;0,28;0,81;1,4;1,4;282,27;117,97;139,8;0;0,73;2,65;3,65;35,59;72,59;0,49;NA;14604,67;21,1;27,33;87,7;-1,61;-4,7;NA;0,76;1,6;1,6;192,58;99,74;85,18;NA;65,74;191,85;2,92;58,12;65,74;-2,45;NA;NA;17,63;23,45;62,37;4,25;9,73;NA;0,77;1,97;1,97;92,77;55,68;37,49;NA;56,36;129,17;2,29;82,12;56,36;7,53;NA;NA;9,7;15,13;66,64
"48";65,76;83,22;75,24;5,09;5,09;5,09;275,71;NA;80,9;NA;0,21;0,27;1,27;65,76;20,97;313,6;NA;NA;0;0;0;69,73;88,01;NA;4,82;5,7;5,7;272,4;36,09;41,32;NA;0,21;0,26;1,26;78,22;20,77;351,65;6,7;NA;0;4,33;5,56;33,32;35,74;NA;12,72;14,81;14,81;484,88;63,03;30,21;NA;0,07;0,07;1,07;42,22;6,76;538,64;13,96;NA;0;8,15;10,8
"49";2;3,75;0,27;0,18;1,19;1,32;48,53;22,72;22,56;2,92;0,47;0,88;1,88;54,6;46,72;116,82;1,43;6407;0;7,01;82,94;6,85;31,56;2,42;0,42;0,6;0,61;128,59;18,45;79,29;1,08;0,78;3,6;4,6;23,03;78,28;26,3;0,42;NA;15,93;5,72;34,53;6,51;30,88;2,41;0,18;0,29;0,31;134,7;11,95;97,48;1,73;0,79;3,74;4,74;14,7;78,91;27,96;0,28;NA;5,73;3,03;22,78
"50";-2,27;-2,97;-0,51;12,23;12,23;12,23;82,45;NA;6,67;NA;0,24;0,31;1,31;41,11;23,52;-9,65;NA;2768;15,15;9,82;99,49;-63,64;-411,16;NA;0,59;1,19;1,19;36,28;18,13;30,25;NA;84,52;546,11;6,46;-9,79;84,52;-75,29;NA;NA;0;3,95;310,06;19,29;44,33;NA;0,36;1,78;1,78;46,98;37,13;26,12;NA;56,47;129,75;2,3;46,08;56,47;34,16;NA;NA;0;2,75;36,05
"51";-0,97;-7,32;-0,87;0,41;1,11;1,16;324,31;175,44;239,17;12,63;0,87;6,51;7,51;9,56;86,68;0,28;2,03;22450,31;8,98;9,39;79,42;8,41;42,51;6,91;0,31;0,9;1,18;299,45;114,32;222,77;64,82;80,24;405,82;5,06;16,83;80,24;11,03;2,83;NA;4,58;4,89;181,44;10,86;36,7;6,18;0,51;1,17;1,27;207;75,16;137,09;14,19;70,4;237,88;3,38;22,89;70,4;15,59;2,33;NA;1,63;5,04;33,06
"52";0,16;1,24;0,13;0,17;0,94;0,99;309,3;199,14;257,98;13,91;0,87;6,86;7,86;9,83;87,28;4,97;1,01;18897,5;0;8,22;63,26;0,13;1,02;0,12;0,07;0,89;0,9;325,07;202,92;227,9;1,07;86,94;665,42;7,65;11,57;86,94;6,42;0,81;NA;6,18;7,27;42,23;6,39;22,88;1,62;0,52;1,37;1,37;92,45;34,09;39,84;NA;58,73;210,41;3,58;44,9;58,73;35,82;1,14;NA;0;7,07;44,34
"53";2,88;105,06;4,04;0,23;0,86;0,86;510,71;308,1;491,23;0,23;0,97;35,48;36,48;4,38;97,26;4,5;0,18;24699,67;0;2,1;21,18;-0,81;-141,26;-0,78;0,55;0,91;0,92;347,47;123,91;341,66;0,43;0,99;172,74;173,74;-0,02;99,42;0,2;0,06;NA;0;0,76;40,24;-5,93;79,67;-11,72;0,6;0,89;0,89;719,8;225,94;764,81;0,23;1,07;-14,44;-13,44;-5,15;107,44;-4,62;-1,86;NA;0;1,54;-31,42
"54";5,68;13,13;1,04;0,25;0,41;0,62;66,33;5,29;33,11;6,92;0,56;1,3;2,31;91,58;56,71;33,7;0,72;12995,27;0;15,65;91,86;4,74;10,06;1,31;0,03;0,38;0,65;100,62;16,06;41,73;12,72;0,53;1,12;2,12;75,04;52,88;21,32;0,77;NA;4,69;13,62;50,9;12,08;22,6;2,71;0,12;0,8;1,11;81,7;21,97;32,18;9,72;0,46;0,86;1,87;91,53;46,16;35,91;1,07;NA;0;12,64;54,99
"55";1,61;5,72;0,21;0,28;1,39;1,39;48,31;38,11;34,29;NA;0,72;2,54;3,54;1,61;71,76;2,25;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
