"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"16";4,97;76,17;2,44;0,03;0,83;0,96;178,98;121,06;164,22;22,42;0,93;14,34;15,34;20,54;93,48;9,11;0,6;NA;0;7,66;74,39;4,13;37,92;1,55;0,03;0,77;1,01;137,03;83,73;119,85;29,33;0,89;8,18;9,18;23,94;89,11;6,74;1,14;NA;0;7,46;73,94;-19,42;-5364,33;-5,19;0,04;0,55;0,8;97,55;48,19;94,68;23,86;1;275,29;276,29;17,6;99,64;-15,68;0,03;12480,5;0;9,89;126,72
"17";-7,99;44,63;-4,45;0,26;0,39;3;202,9;7,36;44,06;154,83;1,18;-6,58;-5,58;12,13;117,91;-5,73;5,65;6105,63;7,21;11,22;109,24;-2,12;10,89;-1,02;0,24;0,5;2,8;175,93;14,66;43,71;127,33;1,19;-6,14;-5,14;17,93;119,45;-0,53;5,63;7305,88;6,35;9,69;93,97;5,46;3792,31;3,04;0,42;1,79;4,5;203,62;55,49;31,19;111,86;1;693,84;694,84;20,77;99,86;6,77;8,23;19243,25;4,7;8,54;64,7
"18";0,12;1,43;0,07;0,01;0,17;0,22;217,15;31,74;196,14;10,14;0,92;11,03;12,03;8,27;91,69;1,36;0,11;NA;0;4,87;82,86;0,59;5,81;0,69;0,02;0,17;0,21;431,05;55,41;362,89;14,19;0,9;8,93;9,93;7,04;89,93;6,49;0,18;NA;0;7,65;48,77;0,64;34,06;0,81;0,02;0,12;0,14;462,39;44,25;431,96;9,19;0,98;52,36;53,36;8,65;98,13;7,47;0,06;NA;0;10,15;51,04
"19";52,4;58,56;82,19;9,5;9,5;9,5;570,97;0,04;59,44;0;0,11;0,12;1,12;52,4;10,53;497,82;NA;NA;0;0;0;-1,5;-1,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;-1,5;0;NA;NA;NA;0;NA;0;-17,59;-17,59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;-17,59;0;NA;NA;NA;0;NA;0
"20";3,52;4,29;2,19;5,72;5,72;6,16;226,67;0;36,38;16,26;0,18;0,22;1,22;3,52;17,79;19,81;NA;NA;0;0;0;2,02;2,14;2,23;8,59;8,81;11,11;401,28;4,7;21,65;50,63;0,06;0,06;1,06;30,08;5,81;34,72;2,41;NA;0;30,94;87,45;3,7;4,31;2,08;4,17;4,25;5,44;205,34;2,09;27,47;33,16;0,14;0,16;1,16;53,95;14,06;87,21;3,37;7897;0;28,27;75,05
"21";25,69;28,14;5,52;5,64;8,06;11,56;78,17;9,52;6,45;22,89;0,09;0,1;1,1;28,28;8,68;319,31;28,66;NA;0;0,55;7,05;33,88;37,68;7,26;5,17;7,42;9,18;78,05;16,76;7,45;13,29;0,1;0,11;1,11;36,64;10,09;383,42;8,56;NA;0;0,59;5,68;25,51;27,27;6,86;7,08;10,97;15,4;98,16;22,68;5,83;26,16;0,06;0,07;1,07;27,64;6,44;433,46;14,04;92410;0;0,57;5,76
"22";-165,48;25,92;-233,69;0,05;0,06;0,06;514,03;41,16;3395,77;0;7,39;-1,16;-0,16;-165,48;738,56;-10,11;-9,55;NA;0;0;0;27,69;-13,19;17,42;0,11;0,31;0,31;228,98;0;693,6;0;3,1;-1,48;-0,48;27,69;309,87;14,65;-46,72;NA;0;0;0;50,09;-148,29;29,23;0,02;0,69;0,69;213,01;NA;207,56;NA;1,34;-3,96;-2,96;50,09;133,78;40,9;0,04;NA;0;0;0
"23";-8,68;-10,6;NA;5,52;5,52;5,52;NA;NA;NA;NA;0,18;0,22;1,22;-8,68;18,11;-47,9;NA;NA;0;NA;0;3,55;4,34;68,33;5,51;5,51;5,51;7005,79;NA;1257,6;NA;0,18;0,22;1,22;3,55;18,15;19,56;NA;NA;0;0;0;3,42;4,16;68,33;5,39;5,62;5,62;7298,78;288;1281,6;NA;0,18;0,22;1,22;3,42;17,8;19,19;NA;NA;0;0;0
"24";28,44;53,54;24,93;0,02;2,24;2,24;319,01;306,93;138;NA;0,47;0,88;1,88;30,13;46,88;60,67;29,82;245316,33;0;1,48;4,58;15,07;27,85;19,51;0,01;3,5;3,51;471,28;457,36;131,06;0,44;0,46;0,85;1,85;16,31;45,89;32,84;51,91;165819;0;1,6;6,75;4,36;7,44;17,01;0,1;4,19;4,19;1423;1349,27;330,63;0,05;0,41;0,71;1,71;5,6;41,38;10,54;55,06;62544,33;0;4,84;17,88
"25";-67,98;-130,41;-122,83;0,88;0,88;2,14;612,52;0;303,59;389,87;0,48;0,92;1,92;-67,98;47,87;-142;NA;NA;0;0;0;-14,54;-33,54;NA;0,6;0,61;1,77;NA;NA;NA;NA;0,57;1,31;2,31;-14,54;56,64;-25,67;NA;NA;0;NA;0;-8,91;272,61;-385,01;0,03;0,19;0,19;15777,08;2497,87;16069,39;NA;1,03;-31,61;-30,61;-8,91;103,27;-8,63;-0,04;NA;0;0;0
"26";-1,3;-1,33;NA;46,41;48,94;48,94;NA;NA;NA;NA;0,02;0,02;1,02;-1,3;2,04;-63,64;NA;NA;0;NA;0;-6;-6,27;NA;22,29;23,56;23,56;NA;NA;NA;NA;0,04;0,04;1,04;-6;4,25;-141,41;NA;NA;0;NA;0;-0,21;-0,22;NA;23,27;23,27;23,27;NA;NA;NA;NA;0,04;0,04;1,04;-0,21;4,3;-5;NA;NA;0;NA;0
"27";36,53;85,62;28,2;3,84;4,04;4,04;190,64;13,12;67,17;NA;0,24;0,57;2,34;41,75;57,33;151,03;NA;17209;0;4,03;12,35;18,47;66,06;28,14;1,3;1,41;1,41;554,6;41,22;96,27;NA;0,69;2,46;3,58;21,93;72,04;28,2;9,71;31822;51,33;5,27;11,11;5,29;17;6,84;1,29;1,48;1,48;471,86;57,59;106,22;0,31;0,66;2,13;3,21;10,21;68,88;9,32;17,55;6433,5;43,47;6,36;31,74
"28";-138,41;1253,45;-59,38;0,39;0,83;0,83;156,16;74,89;170,1;NA;1,11;-10,06;-9,06;-84,11;111,04;-112,47;-1,26;-13653;0;23,3;-79,86;-152,48;85,51;-21,66;0,27;0,39;0,39;51,71;15,29;132,22;NA;2,78;-1,56;-0,56;-6,12;278,32;-49,69;NA;1736;0;20,79;724,19;76,07;156,51;32,01;0,67;2,14;2,14;153,6;103,57;70,65;0,25;0,51;1,06;2,06;101,29;51,39;148,02;NA;57101;0;10,61;24,63
"29";62,05;88,85;15,26;0,26;0,74;2,22;89,5;12,34;25,26;37,71;0,3;0,42;1,43;85,31;30,16;215,87;1,93;NA;0;5,72;22,62;41,75;53,67;11,58;-0,27;0,17;2,25;100,98;8,63;19,61;41,23;0,2;0,26;1,29;67,58;22,22;215,32;1,48;NA;0;7,17;31,79;30,84;36,42;12,37;2,47;2,94;4,97;146,41;8,55;18,04;37,2;0,13;0,16;1,18;48,86;15,31;246,12;2,3;41663,26;0;7,23;30,82
"30";10,71;17,52;9,07;1,49;2,13;2,29;308,27;74,26;116,81;19,27;0,39;0,64;1,64;21,85;38,87;30,84;5,25;36647,33;0;9,44;43,6;7,97;9,63;8,95;2,67;4,84;5,21;408,94;144,73;66,61;24,71;0,17;0,21;1,21;20,18;17,23;55,2;6,24;NA;0;13,72;52,73;11,24;16,71;8,27;2,03;2,47;2,61;268,37;37,19;85,84;12,83;0,33;0,49;1,49;26,13;32,73;34,4;4,7;32460;0;10,95;51,77
"31";0,4;1,85;0,21;0,15;0,48;0,65;188,27;46,17;141,76;25,62;0,78;3,57;4,6;39,24;78,25;7,71;0,46;NA;0;20,09;84,22;0,27;1,23;0,22;0,15;0,43;0,74;298,86;62,76;222,79;68,83;0,77;3,48;4,52;29,97;77,87;7,36;0,52;NA;0;24,38;79,83;8,93;23,11;4,32;0,15;0,52;0,8;176,34;35,61;96,53;27,79;0,6;1,56;2,59;34,11;61,37;28,92;0,78;NA;0;12,2;54,19
"32";1,12;-9,05;1,68;0,03;0,14;0,76;544,97;68,28;602,26;379,46;1,12;-9,05;-8,05;13,2;112,42;5,05;-0,83;NA;0;18,09;61,1;7,27;-114,67;6,87;0,09;0,27;0,84;344,05;65,32;360,77;211,32;1,06;-16,77;-15,77;25,33;106,34;12,28;-0,59;NA;0;17,07;54,94;-0,78;-1,1;-1,01;0,27;0,68;2,79;470,59;53,7;130,65;279,74;0,29;0,4;1,4;12,51;28,66;16,37;3,38;NA;0;17,14;66,42
"33";-130,63;339,19;-43,37;0,07;0,07;0,1;120,85;0;109,54;3,8;1,38;-3,59;-2,6;-120,41;138,51;2,29;0,11;92;0;3,39;826,09;-475,72;61,76;-20,51;0,04;0,04;0,07;15,69;NA;134,29;3,5;8,68;-1,13;-0,13;-397,74;870,27;13,95;NA;4250;0;3,36;17,84;429,85;-271,43;17,47;0,02;0,03;0,26;14,83;0,06;37,52;8,74;2,58;-1,63;-0,63;499,84;258,37;166,37;NA;5967;0;2,84;14,93
"34";-7,09;-8,38;-3,87;1,78;1,86;3,23;198,42;1,71;19,89;27,6;0,15;0,18;1,18;13,33;15,32;2,28;1,34;5101,2;0;11,13;94,71;-13,76;-15,87;-8,79;1,56;1,61;2,79;232,66;1,15;23,73;28,37;0,13;0,15;1,15;6,34;13,34;-40,44;1,27;3094,8;0;12,84;129,53;-22,89;-26,17;-32,55;1,52;1,62;1,62;519,05;5,95;61,03;NA;0,13;0,14;1,14;-9,22;12,51;-102,57;1,09;444,67;0;19,45;802,77
"35";2,2;10,43;1,46;2,46;3,79;5,21;240,74;49,12;37,01;53,3;0,79;3,74;4,74;9,06;78,89;10,67;4,57;NA;0;4,54;38,35;6,06;27,25;3,28;4,2;5,49;7;197,14;31,93;24,77;37,89;0,78;3,49;4,49;12,06;77,75;14,51;8,22;17916,5;0;3,25;32,84;8,59;24,48;3,13;8,31;10,48;13,62;133,06;18,83;8,67;27,58;0,65;1,85;2,85;16,09;64,91;18,38;10,03;18537,5;0;2,73;33,31
"36";-3,42;-5,41;-1,41;0,96;0,99;2,44;150,26;1,67;53,38;78,17;0,37;0,58;1,58;32,79;36,76;3,92;5,45;NA;0;14,95;92,24;2,21;3,38;0,56;0,78;0,8;2,75;91,8;0,56;30,27;59,79;0,35;0,53;1,53;47,32;34,63;20,3;8,63;NA;0;11,38;78,1;4,09;5,85;1,02;1,07;1,08;3,27;91,29;0,25;26;57,49;0,3;0,43;1,43;53,58;30,1;22,18;13,88;16056,07;0;12,38;79,54
"37";59,75;45,05;12,14;-2,45;-2,45;-3,07;60,32;NA;-23,85;14,94;-0,33;-0,25;0,75;59,75;-32,61;-183,2;NA;NA;0;0;0;40,42;45,28;24,57;9,32;9,32;9,32;221,27;NA;23,47;NA;0,11;0,12;1,12;80,67;10,73;376,83;NA;NA;0;24,47;44,42;0,01;0,01;0;NA;NA;NA;236,52;0;0;0;0;0;1;19,23;0;NA;NA;NA;0;12,46;99,97
"38";4,08;5,73;2,9;2,29;3,47;3,47;179,96;86,93;73,88;NA;0,29;0,41;1,41;4,08;28,85;14,13;NA;NA;0;0;0;2,93;3,21;1,61;10,18;11,5;11,5;199,42;22,64;17,15;NA;0,09;0,1;1,1;2,93;8,7;33,72;NA;NA;0;0;0;6,36;8,28;4,97;2,64;4,31;4,31;285,02;109,09;65,21;NA;0,23;0,3;1,3;6,36;23,2;27,43;NA;NA;0;0;0
"39";-8,45;-37,33;-3,16;0,21;0,79;1,2;136,31;49,12;92,35;42,15;0,77;3,42;4,42;21,34;77,37;-5,55;2,7;NA;6,37;11,16;69,24;8,3;29,15;2,44;0,19;1;1,34;107,09;56,94;69,66;24,89;0,71;2,5;3,51;37,87;71,51;17,02;6,1;48585,14;3,61;8,7;62,01;-2,75;-9,13;-0,77;0,22;0,79;1,34;102,84;35,44;66,23;37,33;0,7;2,31;3,32;36,78;69,92;0,49;7,55;NA;1,55;11,14;85,88
"40";26,07;NA;27,43;NA;NA;NA;382,97;68,71;0;39,33;0;NA;NA;44,82;0;NA;0;39915,17;0;19,72;32,36;4,98;29,67;9,87;0,02;0,18;0,26;721,57;97,84;390,31;45;0,83;4,96;5,96;15,6;83,23;12,78;0,22;27471,5;28,26;21,06;44,52;6,94;34,18;12,2;0,01;0,16;0,23;641,14;76,03;364,64;36,56;0,79;3,91;4,92;19,11;79,68;19,2;0,25;31871;21,26;21,37;40,81
"41";0,31;0,7;0,13;0,01;0,77;2,11;156,06;41,12;41,64;73,85;0,55;1,23;2,23;31,19;55,25;29,79;2,57;NA;8,22;13,24;57,35;-11,48;-38,98;-5,78;0;0,81;1,54;183,29;80,6;87,24;74,66;0,7;2,39;3,39;13,8;70,54;4,93;3,15;NA;7,25;12,73;74,67;-3,99;30,81;-1,79;0,01;0,43;0,8;163,8;72,08;162,8;65,34;1,13;-8,72;-7,72;24,16;112,96;3;-0,7;NA;6,34;12,63;67,41
"42";-33,29;-61,08;NA;1,44;1,44;1,44;NA;NA;NA;NA;0,45;0,83;1,83;-33,29;45,5;-52,91;1,97;NA;0;NA;0;20,48;94,23;4,16;0,03;0,78;1,31;73,93;41,84;55,57;29,62;0,78;3,6;4,6;68,68;78,27;27,42;51,22;24969,63;0;9,79;59,72;18,92;45,13;3,97;0,04;0,86;1,78;76,6;34,81;42,01;38,87;0,58;1,39;2,39;76,36;58,08;33,01;165,88;21399,25;0;12,06;69,71
"43";-5,6;-5,8;-2,68;28,63;28,63;29,94;78,57;NA;5,76;7,67;0,03;0,04;1,04;12,05;3,4;-164,71;NA;NA;0;8,46;139,71;-94,95;-121,61;-14,23;4,14;4,14;5;54,57;0,1;10,79;9,38;0,22;0,28;1,28;-17,26;21,92;-433,21;NA;NA;0;11,65;-538,81;-1,27;-1,91;-0,14;2,97;2,97;3,25;40,65;NA;12,4;3,6;0,33;0,5;1,5;71,68;33,38;-3,81;NA;NA;0;8,12;98,35
"44";-8,26;-29,9;-2,35;0,31;0,42;1,26;103,39;7,22;65,86;56,02;0,66;2,4;3,62;57,46;72,38;7,97;1,56;NA;0;18,67;84,97;22,28;29,53;3,02;4,72;5,92;5,92;49,31;6,62;5,5;0;0,19;0,25;1,33;152,31;24,54;136,42;2,39;NA;0;17,61;76,85;17,1;23,88;7,8;3,17;3,32;3,32;166,36;6,12;40,8;NA;0,28;0,4;1,4;45,57;28,38;65,24;4,26;NA;0;12,97;38,04
"45";5,35;25,43;11,58;16,51;19,16;19,57;788,2;78,58;36,88;15,37;0,19;0,89;4,75;5,51;78,97;33,39;4,71;NA;0;0,35;2,32;41,44;99,65;58,69;1,38;2,04;2,29;515,56;73,38;214,47;54,05;0,58;1,4;2,4;41,78;58,41;72;13,38;NA;0;0,48;0,69;17,75;98,95;63,84;0,43;1,11;1,29;1312,55;456,34;958,99;177,63;0,82;4,57;5,57;18;82,06;22,72;4,36;460163,5;0;0,88;1,14
"46";2,86;41,86;1,43;0,02;0,3;0,36;181,92;46,58;167,64;9,78;0,93;13,65;14,65;61,09;93,17;7,64;0,12;NA;0;29,11;89,06;-11,22;199,55;-5,72;0,02;0,17;0,22;185,68;27,45;152,07;9,57;1,06;-18,78;-17,78;31,23;105,62;-5,35;-0,09;NA;22,19;21,66;102,73;31,28;129,97;14,7;0,24;0,76;0,8;171,57;65,64;91,99;4,93;0,76;3,15;4,15;61,15;75,93;54,21;0,68;10824,69;20,35;14,04;39,14
"47";8,98;23,7;5,68;0,27;0,69;1,05;230,37;57,78;136,23;49,75;0,62;1,64;2,64;24,85;62,1;19,37;1,09;15211;0;10,04;50,92;9,25;20,84;5,72;0,5;0,81;1,26;225,16;36,51;120,19;54,79;0,56;1,25;2,25;22,59;55,64;19,94;1,43;15108,56;0;8,25;49,1;7,42;15,48;5,7;0,56;0,84;1,42;280,24;39,73;141,74;82,63;0,52;1,09;2,09;20,45;52,05;17,47;1,78;13662,1;0;10;52,71
"48";9,94;30,56;2,39;0,27;1,01;2,19;87,34;23,53;31,86;38,11;0,67;2,07;3,07;47,84;67,47;24,15;3,31;NA;29,29;9,09;64,05;3,29;19,57;0,81;0,09;0,44;1,08;89,61;25,12;59,84;47,23;0,83;4,94;5,94;43,28;83,18;10,85;1,59;NA;14,22;9,84;76,52;-4,71;-39,41;-1,22;0,1;0,52;1,11;94,68;33,4;79,16;47,07;0,88;7,37;8,37;34,88;88,05;1,09;2,69;NA;1,65;10,27;90,63
"49";19,61;34,83;15,22;0,26;0,76;2,17;282,55;60,84;121,24;174,02;0,44;0,78;1,78;25,33;43,71;48,37;10,25;NA;0;4,44;17,55;16,41;25,89;12,86;0,32;0,95;2,64;285,24;64,91;102,92;176,74;0,37;0,58;1,58;21,65;36,63;48,15;18,43;NA;0;4,11;19,4;14,3;20,05;11,7;0,87;1,44;3,25;298,52;48,07;83,92;153,41;0,29;0,4;1,4;19,55;28,67;55,97;9,74;40525,4;0;4,29;20,46
"50";7,32;22,97;2,79;0,01;0,12;0,88;138,6;10,61;89,58;72,01;0,68;2,14;3,14;15,59;68,14;24,69;0,84;NA;2,74;3,15;27,49;-5,59;-20,24;-1,36;0,02;0,06;1,1;88,42;2,64;50,09;67,11;0,72;2,62;3,62;4,64;72,36;5,17;1,96;NA;15,05;2,49;27,11;2;7,45;0,63;0,02;0,12;1,05;115,23;8,27;50,77;73,54;0,73;2,73;3,73;13,9;73,19;16,58;1,18;21493;24,51;3,76;37,2
"51";-13,44;125,58;NA;0;0;0;NA;NA;NA;NA;1,11;-10,34;-9,34;-13,44;110,7;-12,14;-0,11;NA;0;NA;0;1,8;133,52;20,02;3,26;29,49;29,49;4052,42;370,32;14,11;NA;0,99;73,26;74,26;1,83;98,65;3,24;1,04;NA;68,77;0,39;0,47;3,7;81,4;22,36;1,86;1,92;1,92;2208,29;6,54;0,93;NA;0,95;21,03;22,03;3,7;95,46;11,88;1,06;NA;70,22;0;0
"52";10,34;12,41;4,45;0,23;0,6;5,39;156,73;9,27;24,96;121,17;0,17;0,2;1,2;21,83;16,66;138,49;6,33;NA;0;4,94;23,88;17,21;19,46;8,06;1,57;3,49;8,5;170,47;35,77;18,64;94,72;0,12;0,13;1,13;28,87;11,53;188,23;14,99;NA;0;5,46;29,56;-1,29;-1,44;-0,69;4,11;5,33;10,15;193,42;22,61;18,56;90,68;0,1;0,12;1,12;13,45;10,43;34,28;75,28;33555;0;7,81;40,82
"53";0;NA;NA;0;0,81;0,95;150,11;119,75;147,92;20,08;1;NA;NA;16,17;100;2,77;0,01;36213,43;0;6,67;40,49;26,39;NA;8,65;0;0,81;0,95;119,34;94,27;117,14;16,79;1;NA;NA;49,18;100;29,86;0,01;NA;0;7,47;47,65;4,74;73,17;2,93;0;0,93;1,05;225,86;190,07;205,81;24,47;0,94;14,43;15,43;17,59;93,52;5,87;2,52;18729,5;0;7,95;70,37
"54";49,51;402,28;29,38;0,14;0,28;0,97;215,98;26,11;187,32;130,57;0,88;7,12;8,12;49,51;87,69;61,14;0,82;NA;0;0;0;5,05;30,12;2,59;0,41;0,49;1,1;186,68;11,45;153,68;95,09;0,83;4,97;5,97;25,59;83,24;12,96;1,98;NA;0;10,53;61,41;-10,75;-175,29;-3,96;0,19;0,31;0,8;134,52;15,23;103,43;62,52;0,94;15,3;16,3;29,4;93,86;-1,57;0,25;1778,92;15,91;14,8;120,71
