"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"11";-0,26;-0,61;-0,34;0,03;0,27;0,33;477,76;52,32;218,88;15,28;0,57;1,33;2,33;14,41;57,1;23,29;0,64;NA;7,15;19,25;56,89;-6,71;-17,89;-9,29;0,02;0,19;0,23;504,02;44,71;277,99;11,32;0,61;1,63;2,67;8,26;62,51;7,43;0,49;NA;5,2;20,73;50,91;-0,56;-1,55;-0,98;0,09;0,2;0,26;633,24;42,09;377,09;21,81;0,63;1,75;2,75;11,6;63,66;0,46;0,47;8347,2;2,98;21,1;70,31
"12";4,07;5,26;4,09;1,08;2,86;3,49;365,88;127,94;72,86;46,53;0,23;0,29;1,29;29;22,59;36,69;2,7;20179,84;0;25,06;73,91;8,35;9,75;6,59;2,22;6,14;6,41;287,39;125,72;32,19;9,04;0,14;0,17;1,17;36,22;14,38;89,49;3,18;25857,26;0;22;63,96;2,53;2,96;2,33;2,08;5,22;5,6;335,4;129,04;41,36;16,24;0,14;0,17;1,17;28,94;14,41;48,95;2,91;23357,03;0;24,27;68,45
"13";0,5;1,17;0,4;-0,02;0,49;1,07;295,63;78,81;154,09;90,07;0,53;1,26;2,36;28,4;57,62;16;1;NA;0;22,66;75,34;0,43;1,1;0,34;0,11;0,56;1,07;285,77;72,99;161,65;82,72;0,58;1,46;2,53;25,54;60,44;12,72;1,03;NA;0;19,71;78,24;0,39;0,99;0,3;0,22;0,64;1,13;280,52;69,65;162,37;79,62;0,59;1,5;2,54;25,03;60,57;11,89;1,19;NA;0;18,94;75,83
"14";43,62;95,36;148,06;0,46;0,9;1,15;1235,46;51,1;756,6;188,27;0,54;1,19;2,19;54,31;54,25;93,82;1,32;NA;0;36,26;-4,83;10,13;88,77;3,21;0,22;0,48;0,9;115,36;24,97;97,06;41,25;0,89;7,77;8,77;16,32;88,59;17,68;0,63;NA;0;1,96;26,89;9,1;49,51;123,87;0,25;0,7;0,94;4969,49;1666,51;3893,76;937,88;0,82;4,44;5,44;14,15;81,62;18,6;0,81;-362013;0;68,74;-1,58
"15";-5,85;-27,7;-4,81;0,3;0,94;0,98;299,11;124,43;196,43;8,56;0,79;3,74;4,74;-1,69;78,88;6,66;0,95;21102;0;3,42;35,86;-38,97;-152,99;-30,98;0,2;0,89;0,95;289,34;125;182,99;11,44;0,75;2,93;3,93;-31,52;74,53;-26,61;0,92;-12638,5;0;5,93;-80,92;-2,75;-12,81;-2;0,31;1;1,09;266,16;132,86;192,93;16,98;0,79;3,66;4,66;3,85;78,55;17,12;1,36;34347,5;0;4,81;27,75
"16";-0,17;-4,21;-0,04;0,22;0,77;0,89;88,62;44,92;81,65;9,72;0,96;23,8;24,8;66,66;95,97;7,68;0,39;NA;0;16,27;87,61;0,22;16,97;0,08;0,15;0,74;0,75;135,53;51,52;83,87;1,01;0,99;75,66;76,72;41,36;98,7;8,86;0,67;NA;13,47;15,32;79,15;13,65;92,54;4,26;0,13;0,77;0,78;113,78;41,92;62,4;0,72;0,85;5,77;6,78;51,8;85,25;23,71;0,75;29959,18;9,08;11,89;60,21
"17";-1,51;-1,95;-827,39;34,57;43,47;43,47;198938,52;743,2;1302,21;0;0,23;0,29;1,29;-1,51;22,53;-5,5;1,39;NA;0;0;0;-0,98;-1,29;-274,09;12,54;15,93;15,93;101306,75;956,06;1620,89;NA;0,23;0,31;1,31;-0,98;23,5;-3,12;1,32;NA;0;0;0;-0,52;-0,67;-67,76;49,77;61;61;47490,01;2040,92;181,67;NA;0,22;0,29;1,29;-0,51;22,37;-1,34;1,3;NA;0;1,21;-3,13
"18";0,11;0,12;NA;0,14;20,49;20,49;NA;NA;NA;NA;0,05;0,05;1,05;0,11;4,88;2,34;NA;NA;0;NA;NA;1,1;1,14;50,13;0,13;24,02;24,02;16542,01;12838,78;537,55;0;0,03;0,03;1,03;1,1;3,29;61,48;4,59;NA;0;0;0;3,61;4,15;106,69;0,12;18,46;18,46;10797,14;8989,22;221,09;0;0,13;0,15;1,15;3,61;13,16;51,4;6,36;NA;11,08;0;0
"19";8,57;63,16;2,54;0,38;0,99;0,99;107,77;56,05;91,96;0,03;0,86;6,37;7,37;13,98;86,44;14;0,93;NA;0;1,6;25,19;68,28;93,35;19,49;3,53;3,84;4;103,88;6,39;20,39;3,32;0,27;0,37;1,37;77,34;26,86;294,81;4,12;NA;0;2,59;8,4;-53,64;-90,02;-86,13;0;0,59;1,79;586,05;135,64;191,21;279,29;0,4;0,68;1,68;-38,53;40,41;-88,95;2,14;-4726;6,66;24,26;-125,3
"20";7,2;59,31;18,66;0,07;0,93;0,98;943,31;702,55;819,69;43,76;0,88;7,24;8,24;7,2;87,86;8,52;0,9;NA;0;0;0;22,56;76,96;8,65;0,36;1,15;1,21;139,57;77,57;97,56;5,47;0,71;2,41;3,41;22,56;70,68;38,52;2,11;NA;0;0;0;30,23;82,71;13,69;0,05;0,67;0,97;165,23;63,97;103,4;31,23;0,63;1,74;2,74;30,23;63,45;63,63;0,96;NA;0;0;0
"21";48,85;64,29;9,01;2,91;4,66;4,66;67,11;23,42;13,38;0;0,24;0,32;1,32;116,01;24,01;222,08;14,46;NA;0;12,38;50,62;15,19;17,35;13,02;7,58;9,95;9,97;311,87;71,21;30,04;0,53;0,12;0,14;1,14;73;12,44;148,46;36,6;NA;0;49,53;72,17;15,46;19,77;14,4;2,52;4,76;4,77;339,98;151,9;67,64;0,59;0,22;0,28;1,28;41,86;21,84;76,14;22,96;33831,34;0;24,6;55,96
"22";21,33;45,75;6,78;0,5;1,18;1,63;115,64;38,06;56,1;25,68;0,53;1,15;2,15;53,31;53,39;57,16;2,53;NA;0;10,16;47,21;11,2;26,45;3,45;0,56;1,11;1,44;111,96;35,09;63,82;21,67;0,58;1,36;2,36;43,22;57,66;30,48;2,54;NA;0;9,85;57,36;8,55;18,4;3,41;0,44;1,25;1,53;145,61;61,84;76,88;22,29;0,54;1,15;2,15;38,66;53,53;28,9;2,62;27229,5;0;12,01;58,5
"23";0,4;1,13;0,26;0,22;0,77;1,03;237,19;69,98;46,71;35,87;0,64;1,81;2,81;57,62;64,47;16,68;1,04;NA;38,61;37,29;78,89;0,59;1,55;0,43;0,1;0,62;1,1;267,75;77,63;68,88;79,63;0,62;1,65;2,65;61,22;62,23;17,24;1,2;NA;35;44,6;83,01;1,16;2,85;0,55;0,1;1,01;1,39;172,04;88,87;72,04;37,51;0,59;1,45;2,45;70,55;59,18;13,34;2,12;18363,68;15,39;32,71;81,72
"24";0,19;0,46;0,12;0,01;1,38;1,73;234,8;171,11;85,89;45,18;0,58;1,36;2,36;40,39;57,63;10,68;6,66;10832,09;16,84;25,93;77,62;-34,93;-179,76;-15,97;0,01;0,96;1,3;166,45;116,45;79,14;43,08;0,81;4,15;5,15;20,1;80,57;-34,62;9,5;5708,8;26,67;25,16;172,84;5,01;17,44;2,64;0,01;1;1,46;192,16;127,71;72,07;59,29;0,71;2,48;3,48;64,19;71,25;9,89;52,81;7504,64;29,86;31,16;105,25
"25";41,29;76,94;10,77;0,31;1,45;1,45;94,93;45,14;39,73;0,2;0,46;0,86;1,86;222,07;46,33;104,47;1,4;NA;0;47,14;77,67;20,07;70,6;6,6;0,05;0,69;0,69;119,74;53,71;34,87;0,14;0,72;2,52;3,52;165,02;71,57;37,23;0,55;NA;41,96;47,68;82,73;34,08;84,75;13,04;0,01;0,43;0,43;139,69;33,36;39,17;0,12;0,6;1,49;2,49;157,95;59,79;65,67;0,54;15015,2;29,31;47,41;70,97
"26";7,7;13,91;1,02;0,85;1,09;1,69;48,26;4,15;14,39;10,41;0,45;0,81;1,81;174,23;44,67;36,29;1,57;NA;5,82;22,08;89,82;8,29;19,97;1,12;0,57;0,78;1,14;49,28;4,54;20,04;9,09;0,58;1,41;2,41;161,65;58,47;26,71;1,07;NA;10,24;20,76;88,87;12,05;26,78;1,91;0,69;1,1;1,69;57,86;6,06;16,03;9,53;0,55;1,22;2,22;143,47;55,01;38,7;1,28;12444;16,43;20,83;83,85
"27";20,49;194,39;5,42;0,36;1,12;1,12;96,26;64,24;85,16;NA;0,89;8,49;9,49;20,91;89,46;22,91;NA;NA;0;0,11;2,06;20,61;88,28;9,49;0,35;1,26;1,26;167,61;116,16;127,07;NA;0,77;3,28;4,28;20,86;76,66;27,74;7,06;NA;0;0,12;0,96;16,19;83,91;7,35;0,5;1,11;1,11;165,83;81,46;132,01;0,02;0,81;4,18;5,18;16,19;80,71;22,96;1,95;NA;0;0;0
"28";2,65;-1,99;0,84;0,13;0,29;0,39;116,02;42,54;266,24;29,13;2,33;-1,75;-0,75;26,51;232,71;1,32;-18,89;8381;0;7,61;85,05;8,24;13,78;5,26;0,83;1,11;2,51;232,45;17,42;73,57;104,5;0,4;0,67;1,67;21,67;40,24;28,67;4,06;15430;0;8,58;52,39;-1,21;-2;-0,48;0,99;2,03;4,15;145,5;22,02;22,56;48,5;0,39;0,65;1,65;28,74;39,38;8,46;2,55;18904,67;0;11,94;84,9
"29";68,78;96,81;42,09;1,56;2,37;2,43;222,77;51,62;63,33;3,97;0,29;0,41;1,41;75,64;28,96;260,95;2,37;NA;0;4,2;6,95;66,08;96,24;43,41;1,46;2,23;2,26;239,09;56,35;73,41;2,43;0,31;0,46;1,46;74,7;31,33;230,21;2,3;NA;0;5,66;8,93;35,27;95,24;39,35;0,63;0,92;0,92;407,16;71,19;252,47;1,18;0,63;1,7;2,7;41,2;62,96;62,71;0,88;74499;0;6,61;10,98
"30";17,28;99,23;14,97;9,38;19,45;28,46;315,49;109,86;10,91;99,64;0,83;4,74;5,74;17,28;82,59;21,21;202,41;NA;0;0;0;39,43;60,69;15,21;1,26;1,91;3;140,41;30,16;46,08;50,92;0,35;0,54;1,54;39,43;35,03;113,63;194;NA;0;0;0;22,92;45,89;8,45;0,28;1,15;2,11;134,59;54,78;62,71;61,25;0,5;1;2;22,92;50,05;46,54;NA;NA;0;0;0
"31";52,71;55,94;22,95;8,51;13,23;17,03;158,53;4,02;9,07;34,92;0,06;0,06;1,06;52,71;5,78;945,71;94,44;NA;0;0;0;56,03;56,51;20,24;34,54;81,1;115,17;131,47;52,05;1,12;38,61;0,01;0,01;1,01;56,03;0,86;6631,68;147,12;NA;0;0;0;57,34;56,74;20,45;-33,27;-56,86;-94,74;130,21;31,8;-1,35;51,77;-0,01;-0,01;0,99;57,36;-1,05;-5586,42;320,72;NA;0;0,01;0,04
"32";-5,31;-29,21;-26,96;0,43;0,45;1,22;1848,74;NA;1495,17;1168;0,82;4,5;5,5;-5,31;81,82;-6,49;NA;NA;0;0;0;-20,24;-340,94;-538,82;0,07;0,1;1,06;9688,11;184,94;9005,65;8817,25;0,94;15,84;16,84;-20,24;94,06;-21,52;NA;NA;0;0;0;-19,94;142,42;-123,11;0,01;0,04;0,88;2254,1;50,45;2511,48;2155,13;1,14;-8,14;-7,14;-19,94;114;-17,49;NA;NA;0;0;0
"33";2,84;11,7;2,85;0,55;1,16;2,52;364,1;69,57;132,62;182,95;0,4;1,65;4,11;9,97;75,68;11,89;3,72;22134,4;0;7,13;44,35;11,47;27,85;10,59;0,23;0,75;1,64;336,09;62,62;187,63;170,79;0,59;1,43;2,43;19,81;58,8;22,06;5,93;12838,54;0;7,7;52,78;6,17;10,88;4,78;0,13;1,61;2,02;282,72;169,42;117,05;49,37;0,43;0,76;1,76;15,59;43,27;19,72;3,88;31461,56;0;7,3;43,37
"34";0,54;3,08;0,31;0,03;0,69;0,83;209,06;67,55;98,37;15,27;0,81;4,6;5,66;1,22;82,34;5,34;0,84;75323;33,67;0,39;7,03;1,87;11,29;1,06;0,21;0,62;0,86;206,63;49,18;117,63;29,89;0,83;5,05;6,05;2,43;83,47;7,47;0,84;125558;25,84;0,32;4,3;3,88;12,93;2,85;0,29;0,43;0,79;268,12;12,67;85,37;33,27;0,7;2,33;3,33;4,77;69,95;15,18;0,9;82657;37,55;0,65;6,46
"35";1,69;2,64;0,3;0,21;0,9;0,9;64,83;15,92;23,07;NA;0,36;0,56;1,56;99,92;35,98;14,17;0,97;NA;0;17,5;91,2;0,48;0,88;0,12;0,8;0,98;0,98;88,62;7,25;40,17;0;0,46;0,85;1,85;87,01;45,83;7,44;1;NA;0;21,07;91,99;0,46;0,84;0,11;0,78;0,99;0,99;85,99;8,05;37,9;NA;0,45;0,81;1,81;91,95;44,68;7,75;1,06;NA;0;21,55;93,15
"36";10,21;19,85;11,62;0,72;0,89;1,04;414,6;27,52;60,63;23,86;0,47;0,91;1,94;29,26;48,58;29,64;0,88;17662;24,2;21,71;56,74;7,66;13,89;9,4;0,96;1,16;1,24;446,91;29,85;62,3;12,4;0,42;0,76;1,81;24,41;44,89;28,53;0,95;NA;19,11;20,57;50,44;11,67;19,45;13,34;0,84;1,16;1,29;417,26;36,38;56,74;15,91;0,37;0,62;1,67;28,76;39,98;44,5;0,95;NA;14,01;19,53;46,42
"37";5,28;27,17;2,43;0;0,34;0,69;167,82;42,17;58,22;43,52;0,8;4,14;5,15;37,68;80,58;11,04;0,44;NA;39,66;14,94;71,02;3,56;16,46;1,8;0,02;0,3;0,78;184,19;37,14;58,71;64,56;0,78;3,62;4,63;33,45;78,38;8,66;0,6;NA;43,09;15,13;78,55;0,66;2,98;0,32;0;0,3;0,76;175,59;36,42;52,64;55,78;0,78;3,52;4,52;30,67;77,88;4,94;0,55;11780,81;40,86;14,44;82,88
"38";17,06;70,87;6,9;0,08;1,05;1,66;147,15;46,33;40,81;29,31;0,74;3,09;4,15;56,58;75,93;38,76;1,35;NA;36,61;15,98;69,34;13,22;77,9;8,42;0,06;0,77;0,99;231,72;76,47;108,42;25,06;0,83;4,87;5,89;35,67;83,02;32,8;0,96;NA;26,31;14,29;40,76;10,02;37,94;5,23;0,23;1,42;2,22;190,46;39,38;33,11;26,59;0,73;2,75;3,78;45,14;73,58;36,32;1,31;17221,48;23,66;18,32;50,23
"39";6,19;8,87;4,72;2,55;3,01;3,16;277,19;37,66;81,83;12,49;0,3;0,43;1,43;10,82;30,19;30,41;13,24;NA;0;3,52;21,92;4,4;6,17;4,99;2,68;3,15;3,33;413,44;54,67;117,21;22,04;0,29;0,4;1,4;9,29;28,77;28,1;17,03;NA;0;5,56;99,52;2,35;3,14;5,33;3,37;3,82;3,96;827,38;79,31;174,84;24,26;0,25;0,34;1,34;7,89;25,13;21,87;5,18;6371,83;0;12,56;63,92
"40";0,53;1,48;0,32;0;0,28;0,62;220,14;30,21;46,47;36,95;0,6;1,67;2,77;9,93;63,94;10,57;0,68;10254,9;27,8;5,69;50,2;-5,59;-12,71;-2,26;0;0,34;0,85;147,07;18,12;35,35;28,35;0,52;1,19;2,27;3,85;56,02;1,41;0,87;6481,18;28,41;3,82;70,13;-5,83;-12,31;-1,92;0,01;0,22;0,78;120,37;8,54;30,27;22,05;0,49;1,03;2,11;4,99;52,59;0,23;0,85;NA;23,1;3,57;75,9
"41";18,85;27,05;18,44;2,55;3,68;3,79;356,19;NA;43,02;4,82;0,3;0,44;1,44;52,49;30,34;99,19;1,59;9961,5;14,92;32,92;87,7;26,63;31,95;22,13;4;5,05;5,16;302,47;35,75;34,15;3,79;0,16;0,19;1,2;67,58;16,64;231,62;2,1;20662;1,8;34,03;63,19;6,79;7,25;4,79;13,33;16,25;16,61;257,32;29,97;10,32;3,8;0,06;0,07;1,07;61,73;6,27;273,94;2,92;20980;0;38,73;80,05
"42";4,61;8,24;3,41;-0,29;0,03;0,4;269,24;19,43;60,69;22,71;0,44;0,79;1,79;65,05;44,01;53,45;0,87;NA;0;44,7;76,52;2,41;5,19;2,17;0,7;0,72;0,92;328,3;2,91;129,64;26,87;0,52;1,13;2,16;51,89;53,7;23,51;0,94;NA;0;44,63;81,43;6,86;12,61;5,14;0,57;0,84;1,08;273,78;26,26;96,32;23,82;0,45;0,83;1,84;65,38;45,62;40,96;1,05;16632,18;0;43,89;80,59
"43";11,87;14,84;3,56;0,37;3,98;4,66;109,02;71,56;19,79;13,57;0,2;0,25;1,25;23,13;20;79,99;5,87;NA;0;3,37;38,08;-34,58;-38,9;-26,77;3,75;5,64;6,38;281,83;47,13;24,92;18,63;0,11;0,13;1,13;-25,1;11,12;-263,06;2,15;NA;0;7,33;-80,71;3,89;4,54;1,83;1;3,97;5,09;171,33;64,67;21,83;24,91;0,14;0,17;1,17;10,74;14,25;57,93;2,67;35975,75;0;3,21;39,63
"44";8,99;13,18;4,63;0,24;1,38;1,88;187,47;56,08;36,67;25,31;0,32;0,47;1,47;64,3;31,77;60,26;1,45;10864,05;6,9;28,49;79,32;4,39;6,79;2,3;0,41;1,21;1,48;191,32;45,12;31,94;15,73;0,35;0,55;1,55;56,5;35,28;46,11;1,23;11864,63;13,17;27,31;80,5;4,39;6,79;2,3;0,6;1,75;2,15;191,32;45,12;31,94;15,73;0,35;0,55;1,55;56,5;35,28;46,11;1,4;NA;13,17;27,31;80,5
"45";0,88;7,34;1,18;0,46;0,92;1,04;491,04;187,83;417,35;52,4;0,88;7,36;8,36;12,36;88,03;2,34;1,33;NA;0;15,49;77,84;3,82;54,23;3,08;0,09;0,71;0,75;293,84;143,18;232,5;10,17;0,93;13,2;14,2;14,56;92,96;4,96;2,3;NA;7,44;8,67;62,03;10,21;76,55;7,29;0,23;1,07;1,1;260,6;167,62;200,35;6,48;0,87;6,5;7,5;21,57;86,66;12,56;4,58;55564,02;4,31;8,11;44,24
"46";0;0;NA;4,75;179;179;NA;NA;NA;NA;0;0;1;0;0,36;0;2,82;NA;0;NA;NA;0;0;NA;4,75;179;179;NA;NA;NA;NA;0;0;1;0;0,36;0;2,82;NA;0;NA;NA;0;0;NA;4,75;179;179;NA;NA;NA;NA;0;0;1;0;0,36;0;2,82;NA;0;NA;NA
"47";-4,68;-20,51;-37,45;0,08;0,18;0,59;2912,62;52,1;575,51;322,07;0,76;3,33;4,38;0,28;77,6;7,38;0,86;14420;NA;39,68;96,39;-8,78;-54,47;-23,98;0,08;0,2;0,56;993,71;24,4;303,27;130,66;0,82;5,1;6,2;-2,27;83,87;2,25;0,76;NA;35,19;17,78;77,01;-11,02;-75,09;-32,91;0,01;0,12;0,3;1089,73;22,72;408,33;91,42;0,85;5,81;6,81;-5;85,32;-3,76;0,62;2255,78;29,62;17,98;618,52
"48";1,08;2,1;294,14;0,18;1,41;1,52;99068,95;23722,87;19638,58;2041,82;0,48;0,94;1,94;6,75;48,41;20,47;1,15;NA;25,57;1541,76;35,16;7,39;12,37;11,11;0,34;1,64;1,79;547,25;143,7;78,07;16,36;0,4;0,67;1,67;13,71;40,28;38,78;1,25;NA;23,35;9,5;24,49;1,75;17,63;1,86;0,35;1,79;2,01;388,58;108,15;51,18;16,4;0,9;9,07;10,07;9,08;90,07;10,72;1,32;40732,1;18,58;7,8;40,71
"49";9,3;78,44;16,71;0,41;0,65;0,75;653,9;131,91;564,92;60,29;0,88;7,42;8,43;27,48;88,14;15,38;0,35;NA;0;32,65;44,03;10,59;47,85;18,56;0,22;0,51;0,7;637,8;141,41;486,64;89,57;0,78;3,51;4,52;30,51;77,86;18,5;0,48;NA;0;34,9;55,33;9,29;20,43;12,37;0,14;0,59;0,92;485,91;114,12;254,97;86,14;0,54;1,19;2,2;34,3;54,51;29,99;0,9;NA;0;33,29;56,15
"50";21,61;36,64;17,14;0,31;2,35;3,03;288,69;184,91;90,61;62,22;0,41;0,7;1,7;35,45;41,02;55,11;15,23;55885,71;NA;10,98;33,33;16,82;21,16;14,29;1,06;3,54;5,21;309,26;128,09;51,74;87,65;0,2;0,25;1,26;31,87;20,54;90,47;7,02;NA;0;12,78;41,49;7,22;8,18;9,57;1,72;5,49;7,96;483,75;194,09;51,68;129,34;0,12;0,13;1,13;22,23;11,78;70,07;6,66;37265,71;0;19,89;63,85
"51";0,23;0,38;0,12;0,76;2,26;2,38;194,55;99,11;66,23;7,88;0,39;0,64;1,65;48,99;39,32;30,74;3,59;NA;0;26,06;87,34;8,43;12,85;5,37;0,93;3,71;3,81;232;140,57;50,48;4,98;0,34;0,52;1,52;69,04;34,4;52,03;4,75;NA;0;38,63;75,05;7,02;9,34;5,41;1,45;6,45;6,61;280,96;189,21;37,87;6,23;0,24;0,32;1,33;47;24,84;58,63;8,83;11770,67;0;30,77;71,37
"52";13,74;50,36;17,55;0,02;0,62;1,04;464,96;78,16;42,55;55;0,72;2,65;3,67;22,7;72,72;29,45;0,68;NA;37,24;11,44;24,14;16,27;37;13,87;0,03;0,83;1,66;310,27;48,21;29,75;50,28;0,54;1,24;2,27;28,14;56,03;47,9;0,9;NA;23,78;10,12;26,98;13,37;23,33;10,36;0,39;1,25;1,98;282,87;49,77;18,44;42,4;0,43;0,74;1,74;27,54;42,69;55,29;1,04;73996,92;13,94;10,98;31,97
"53";1,06;4,08;0,82;0,05;0,3;1,04;280,52;29,21;91,55;87,1;0,66;2,52;3,84;36,2;73,98;15,1;0,86;12051,81;27,85;27,08;75,11;1,89;7,8;1,13;0,01;0,4;1,03;217,31;41,98;88,82;70,15;0,7;2,88;4,12;33,12;75,74;13,34;0,89;NA;21,03;18,64;69,75;0;0,03;0;0;0,15;0,91;282,74;19,52;106,92;103,56;0,78;4,14;5,33;25,32;81,22;12,7;0,85;NA;14,94;19,61;65,12
"54";6,17;8,1;5,3;0,54;1,31;2,74;312,63;45,45;42,61;85,25;0,23;0,31;1,31;35,66;23,82;60,79;1,67;28700,83;8,33;25,32;63,51;NA;15;9,26;0,6;1,63;3,17;NA;56,38;49,63;86,03;NA;0,03;0;NA;NA;845,41;NA;NA;NA;23,24;58,22;16,34;19,92;11,99;0,95;2,05;4,21;267,87;47,15;41,54;94,07;0,18;0,22;1,22;48,92;17,97;116,7;2,63;41651,54;0,52;23,91;56,97
