"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"11";-33,53;-224,13;-434,12;0,35;0,58;0,66;4713,08;282,19;1272,38;103,68;0,85;5,68;6,68;-17,48;85,04;-36,7;0,86;NA;0;207,72;-103,6;-48,02;-1080,81;-110,3;0,04;0,82;0,95;838,29;236,55;157,17;38,99;0,96;21,49;22,51;-15,86;95,56;-45,5;0,96;20,86;17,36;73,87;116589,45;-18,74;-1633,56;-24,22;0,02;0,31;0,37;470,34;106,61;282,11;24,22;0,99;86,16;87,16;17,2;98,85;-14,52;0,27;8555,1;24,34;46,44;238,19
"12";-29,94;896,34;-25,13;0,01;0,41;0,77;305,54;100,06;210,26;107,55;1,03;-30,94;-29,94;-9,91;103,34;-22,11;0,07;NA;27,36;16,81;200,57;-27,25;87,37;-25,72;0;0,31;0,56;344,52;109,19;307,15;107,42;1,31;-4,2;-3,21;-5,05;131,19;-13,54;-0,87;5885;34;20,95;226,56;-44,41;49,17;-55,34;0;0,24;0,38;453,57;159,76;622,36;113,18;1,9;-2,11;-1,11;-14,69;190,32;-16;-2,85;1694,78;46,04;37,04;715,79
"13";-108,12;7,58;-27;-0,04;0,02;0,06;90,92;NA;1108,91;49,07;15,26;-1,07;-0,07;-55,61;1526,47;-7,08;-46,8;NA;293,22;13,11;-95,69;-124,11;2,48;-61,52;-0,04;-0,04;0;180,94;NA;7331,32;333,78;51,13;-1,02;-0,02;-124,11;5113,08;-2,43;-48,29;NA;1004,95;0;0;229,82;2,35;-51,7;-0,03;-0,03;-0,03;-81,89;NA;6281,78;0;-96,69;-0,99;0,01;229,82;-9668,54;-2,38;-49,75;NA;-1912,19;0;0
"14";0,11;0,18;0,11;0,65;1,73;2,44;361,63;84;83,24;95,48;0,38;0,62;1,62;15,81;38,13;15,03;102,19;NA;13,47;15,6;65,66;-10,52;-17,3;-11,15;0,02;2,16;2,64;386,93;206,9;143,78;69,44;0,39;0,64;1,64;6,56;39,19;-25,04;NA;-5043;0;18,11;-139,86;-113,21;-253,51;-169,85;0;1,92;1,92;546,08;30,73;280,54;NA;0,55;1,24;2,24;-82,73;55,34;-204,57;NA;-9751;0;45,73;-72,1
"15";9,63;20,85;12,09;0;0,25;0,32;456,72;59,51;158,09;18,37;0,54;1,16;2,16;19,31;53,78;24,24;0,56;22542,19;18,49;12,14;38,26;1,45;4,47;5,35;0,48;0,88;1,09;1344,61;68,74;240,93;50,66;0,68;2,08;3,08;6,13;67,52;11,79;1,02;19119,16;20,26;17,24;44,48;0,07;0,12;0,24;0;0,68;1,18;1275,55;120,82;231,43;116,02;0,42;0,74;1,74;6,98;42,43;9,22;1,04;15146,76;22,52;24,22;67,1
"16";0,25;3,48;0,67;0,07;0,26;0,64;983,78;60,06;164,4;122,12;0,93;13,12;14,12;2,2;92,92;1,98;0,41;NA;35,63;5,29;39,26;0,1;1,53;0,34;0;0,32;0,74;1192,91;170,65;363,97;233,02;0,93;13,85;14,85;5,21;93,27;1,53;0,31;29699,44;28,55;16,69;53,28;-43,15;133,13;-240,63;0;0,16;0,16;2030,08;111,64;702,66;NA;1,32;-4,09;-3,09;-40,07;132,41;-26,13;-0,34;NA;0;17,16;-12,77
"17";-9,78;117,78;-5,91;0,01;0,68;0,72;132,26;150,64;225,73;10,13;1,08;-13,04;-12,04;52,09;108,3;-3,03;-0,33;NA;0;37,36;105,25;6,33;392,74;3,47;0;0,63;0,93;200,23;118,29;189,4;58,69;0,98;61,03;62,03;76,83;98,39;11,46;0,15;NA;0;38,67;94,77;-38,05;103,98;-23,13;0;0,48;0,69;221,25;140,08;291,43;59,77;1,37;-3,73;-2,73;36,01;136,6;-25,74;-4,46;NA;0;32,04;139,59
"18";9,85;53,33;9,45;0,65;1,08;0,43;348,92;0,31;121,03;-79,46;0,82;4,41;5,41;19,79;81,52;19,3;0,66;NA;37,68;9,52;29,04;-7,9;1506,19;-12,11;0,38;0,54;-0,1;559,39;NA;258,73;-168,44;1;-190,91;-190,54;6,78;100,52;-0,17;0,39;NA;41,6;22,5;68,01;-28,45;97,24;-69,71;0,02;-0,48;-0,82;891,91;NA;534,85;-183,48;1,29;-4,4;-3,42;-7,21;129,26;-13,1;0,14;8939,6;50,35;52,04;207,37
"19";-3,8;-24,88;NA;0,02;0,46;0,98;NA;NA;NA;NA;0,85;5,54;6,54;-3,8;84,71;-4,49;0,91;NA;0;NA;0;-1,8;-8,26;NA;0,02;0,45;0,96;NA;NA;NA;NA;0,78;3,58;4,58;-1,53;78,18;-2,31;0,88;NA;0;NA;NA;-1878,03;149,52;NA;0,02;0,08;0,08;NA;NA;NA;NA;13,56;-1,08;-0,08;-1878,03;1356,07;-83,58;NA;NA;0;NA;NA
"20";-7,67;-28,56;-5,49;0,01;0,46;0,76;260,5;66,17;130,95;47,8;0,73;2,73;3,73;23,96;73,16;7,37;0,7;NA;10,65;22,63;77,08;-24,49;-789,12;-34,26;0;0,44;0,74;510,56;97,01;332,33;115,04;0,97;31,22;32,22;2,34;96,9;-12,08;0,53;6303,96;8,69;37,53;142,82;-18,65;138,86;-22,28;0,01;0,41;0,65;434,84;85,78;327,22;96,94;1,13;-8,45;-7,45;5,17;113,43;-1,46;0,2;4413,86;14,1;28,46;105,84
"21";18,55;26,41;5,93;0,06;1,42;2,57;116,31;45,56;33,25;39,24;0,3;0,42;1,42;37,72;29,76;86,94;2,85;44844,55;0,39;6,12;38,49;10,41;20,24;6,32;0;1,21;1,77;221,68;102,04;61,62;48,39;0,49;0,95;1,95;23,83;48,59;32,75;1,96;55938,77;19,97;8,15;40,1;3,02;9,06;2,38;0,09;1,06;1,3;286,6;168,71;126,86;42,06;0,67;2;3;12,65;66,63;11,15;1,91;54514,86;21,54;7,58;48,26
"22";6,5;-278,3;3,47;0,01;0,41;0,68;194,32;65,09;163,17;44,33;1,02;-43,8;-42,8;18,14;102,34;11,19;0,34;NA;13,65;6,21;45;2,21;877,19;1,69;0;0,47;0,64;279,64;101,16;215,44;36,91;1;396,63;397,63;12,37;99,75;7,24;0,43;25389,85;17,94;7,78;50,41;0,13;34,99;0,13;0;0,43;0,58;363,43;106,4;249,74;36,94;1;267,11;268,11;9,87;99,63;4,97;0,46;15661,62;15,79;9,72;56,01
"23";10,08;58,44;10,24;0,01;0,7;1,63;369,7;107,38;157,76;149,09;0,83;4,78;5,8;38,35;82,75;15,79;1,81;24605,21;34,29;28,71;58,55;-6,42;-78,81;-15,39;0,01;0,22;0,88;875,23;141,73;591,57;505,94;0,92;11,26;12,28;17,68;91,86;-3,58;0,43;12504,12;18,78;57,79;105,33;1,23;9,41;0,73;0,01;0,34;0,85;217,58;56,86;126,26;91,07;0,87;6,66;7,68;36,49;86,97;5,34;0,48;18375,58;23,43;21,08;75,97
"24";0,71;6,73;0,42;0,02;0,91;1,12;215,95;168,82;180,5;39,51;0,89;8,46;9,46;7,84;89,43;1,97;8,46;12547,75;3,87;4,23;76,4;4,98;36,45;2,41;0,03;0,83;1,16;176,8;119,75;147,09;50,3;0,86;6,32;7,32;12,72;86,34;6,18;20,2;23459,25;1,18;3,75;54,05;-102,45;141,15;-62,68;0,04;0,58;0,58;222,71;205,17;354,43;NA;1,73;-2,38;-1,38;-93,85;172,58;-58,92;-100,86;-72014,5;11,14;5,26;-8,94
"25";-21,48;118,39;-6,6;0,04;0,32;0,84;111,91;25,76;106,67;56,66;1,18;-6,51;-5,51;70,07;118,14;-13,17;-0,12;NA;0;28,15;116,61;-43,63;66,23;-18,45;0,03;0,45;0,72;154,31;67,89;170,74;47,58;1,66;-2,52;-1,52;41,88;165,88;-22,98;-0,88;12592,33;0;36,15;170,37;-2,95;3,66;-1,13;0;0,49;0,7;139,29;76,37;164,77;34,32;1,81;-2,24;-1,24;75,34;180,58;1,51;-1,39;16612,2;0;29,96;92,58
"26";-0,55;3,13;NA;0;0,87;0,87;NA;NA;NA;NA;1,18;-6,66;-5,66;-0,46;117,66;-0,47;NA;NA;0;NA;-175,36;-3,15;15,13;NA;0;0,85;0,85;NA;NA;NA;NA;1,21;-5,81;-4,81;-3,06;120,81;-2,61;NA;-4640;0;NA;-164,94;-27873,25;79,68;-67305,54;0;0;0;878,95;NA;301939,34;NA;350,82;-1;0;-27847,23;35082,44;-79,45;NA;5354;0;62,83;117,35
"27";0,29;0,34;5,7;0,04;1,14;1,16;7218,78;957,83;874,18;20,05;0,14;0,17;1,17;1,74;14,38;5,13;1,01;NA;0;28,9;49,93;0,19;0,6;0,01;0;1;1;21,58;13,95;14,03;NA;0,67;2,08;3,08;0,85;67,5;0,42;0,97;-69999,5;0;0,04;-24,18;0,18;0,56;0,01;0;0,95;0,95;20,4;12,78;13,47;NA;0,69;2,19;3,19;1,95;68,62;0,4;0,87;-168540,75;0;0,1;-12,02
"28";-2,3;21,71;-0,91;0,58;0,66;0,72;144,02;12,06;151,04;9,12;1,11;-10,43;-9,43;47,25;110,61;-2,08;NA;NA;0,05;19,61;97,11;-9,34;77,02;-6,18;0,36;0,54;0,55;241,6;45,19;257,77;1,85;1,12;-9,25;-8,25;20,17;112,13;-8,33;NA;5302,39;0,01;19,53;138,11;-166,6;41,93;-223,67;0,05;0,21;0,22;488,68;346,93;2222,85;14,79;4,97;-1,25;-0,25;-87,86;497,33;-33,5;NA;-2237,36;0,01;105,71;-364,01
"29";-13,17;-458,99;-6,61;0,2;0,5;0,76;182,74;51,23;171,97;45,4;0,97;33,86;34,86;-0,48;97,13;3,37;0,16;NA;0;6,37;69,41;-37,21;232,55;-18,54;0,01;0,61;0,84;181,79;92,14;154,08;36,59;1,16;-7,25;-6,25;-26,6;116;-22,45;-0,38;-22695;0;5,29;-73,96;9,03;698,37;5,25;0,01;0,74;1,01;211,55;135,58;185,95;50,55;0,99;76,35;77,35;14,07;98,71;11,85;0,21;-12994;0;2,93;-140,96
"30";-29;53,95;-46,27;0,01;0,03;0,11;580,83;12,44;386,8;34,49;1,54;-2,86;-1,86;5,52;153,75;-15,16;-0,18;3907,15;47,63;55,07;199,93;-25,75;29,61;-57,17;0;0;0,02;810,33;3,34;726,71;15,47;1,87;-2,15;-1,15;7,65;186,98;-10,35;-0,89;4582,8;51,84;74,14;188,22;-18,46;17,14;-42,71;0,02;0,03;0,04;842,22;15,29;908,6;9,37;2,08;-1,93;-0,93;2,66;207,71;-5,73;-1,15;9574,2;56,17;48,86;111,04
