"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"20";-22,7;-189,82;-133,14;0,38;0,38;0,38;2135;0;1871,58;0;0,88;7,36;8,36;-6,33;88,04;-0,97;0,17;NA;0;96,04;96,86;0;2,19;0,01;0,01;0,54;0,95;991,27;372,93;708,98;294,6;1;1059,89;1062,69;0,34;99,91;3,23;0,81;NA;0;0,93;7,33;-1,27;106,28;-2,42;0,01;0,31;0,6;696,44;63,88;579,29;164,61;1,01;-84,49;-83,72;-0,58;101,19;4,78;0,27;NA;0;1,32;9,1
"21";-0,31;-27,13;-0,22;0,04;1,04;1,75;120,35;125,28;125,18;90,23;0,99;85,4;86,67;42,84;98,85;2,08;3,57;5266;0;30,55;93,11;-95,83;101,69;-25,48;0,05;0,49;0,91;96,78;35,91;89,34;38,18;1,89;-2;-1,06;61,28;194,24;-48,63;-0,65;NA;0;41,77;120,5;-44,44;31,86;-12,84;0,04;0,31;0,62;105,44;36,02;144,96;46,01;2,39;-1,71;-0,72;65,26;239,48;-15,98;-3,54;NA;0;31,69;97,64
"22";0,96;5,18;0,78;0,09;0,97;1,26;296,7;130,14;95,26;48,1;0,78;4,19;5,39;17,38;81,46;6,36;1,33;NA;36,61;13,38;74,79;0,24;1,34;0,18;0,08;0,94;1,13;268,88;142,49;102,97;32,73;0,82;4,6;5,6;17,37;82,15;5,06;1,33;NA;37,45;12,65;72,04;-13,37;-148,57;-9,04;0,09;0,71;0,89;246,77;93,11;92,54;32,63;0,9;10,05;11,11;10,66;91;-13,27;0,78;8490,07;47,56;16,25;184,91
"23";-1,27;-7,94;-1,48;-0,31;0,24;0,83;425,4;100,16;191,77;114,76;0,84;5,28;6,28;9,03;84,06;4,74;0,8;NA;19,89;12,03;62,07;-4,65;-16,26;-7,47;-0,42;-0,05;0,99;584,7;69,65;209,96;222,04;0,71;2,49;3,49;5,38;71,39;2,23;0,92;NA;21,66;16,12;44,72;-3,72;-13,79;-9,15;-0,41;-0,08;0,93;897,32;104,53;362,09;370,71;0,73;2,7;3,7;7,84;73;4,08;0,88;25574,63;20,77;28,43;44,54
"24";-59,67;-103,41;-39,34;0;0,18;0,35;239,96;18,02;85,82;16,35;0,42;0,73;1,73;-17,41;42,3;-141,07;0,68;NA;5,51;27,86;-459,07;-40,86;-43,68;-149,37;0;0;0;1330,71;0;85,05;0;0,06;0,07;1,07;-40,86;6,46;-132,03;0,94;NA;0;0;0;-175,93;-241,52;NA;NA;0,04;0,04;NA;NA;NA;NA;0,27;0,37;1,37;-175,93;27,16;-628,24;0,75;NA;0;NA;0
"25";22,66;67,46;5,71;1,87;2,09;2,09;91,78;6,62;30,35;NA;0,66;1,98;2,98;284,25;66,41;76,89;2,98;7409,28;24,85;65,96;81,66;9,94;18,98;4,82;4,25;4,62;4,62;176,32;12,72;33,84;NA;0,48;0,91;1,91;160,35;47,63;38,42;13,02;7666,05;28,22;72,86;86,03;3,67;11,14;3,13;1,39;2,45;2,45;311,09;106,84;101,28;0;0,67;2,04;3,04;89,43;67,08;16,07;3,49;NA;13,1;73,1;83,22
"26";-1,36;-57,03;-594,57;0,08;0,11;0,13;40652,68;618,91;27043,78;721,16;0,98;40,93;41,93;-1,35;97,61;-1,14;0,85;-10667;0;4,62;-10,57;-9,06;61974,79;-60,99;0,05;0,1;0,21;2450,21;19,47;364,67;37,91;1;-6841,34;-6840,34;-5,67;100,01;-5,68;0,86;-6167,36;0;22,81;-207,1;-22,86;99,76;-24,74;0,11;0,21;0,46;394,93;13,58;331,6;86,45;1,23;-5,36;-4,36;-10,81;122,92;-10,61;0,24;NA;0;13,05;-49,76
"27";-7,15;-731,88;-3;0,09;0,35;0,82;152,66;35,05;93,89;65,22;0,95;97,63;102,29;10,04;99,02;-0,52;0,24;8200,75;27,43;7,21;87,03;2,92;11,79;1,33;0,03;0,49;1,19;165,61;50,25;69,73;79,48;0,72;2,92;4,04;17,79;75,27;12,3;1,5;NA;25,59;6,77;56,94;-142,4;30,86;-18,25;0,01;0,09;0,09;46,79;20,14;185,13;0,46;5,61;-1,22;-0,22;-75,48;561,42;-20,1;-9,31;NA;155,89;8,58;-94,33
"28";-23,69;-726,26;-23,31;0,22;0,91;0,91;179,08;168,75;244,5;0,1;0,97;29,66;30,66;-8,01;96,74;-21,78;0,85;NA;0;15,42;-469,95;13,5;49,96;1,83;0,14;1,12;1,38;49,35;28,29;28,74;7,55;0,73;2,7;3,7;50,98;72,97;25,2;2,3;NA;0;5,08;62,95;0,76;4,41;0,23;0,01;0,25;1;108,66;19,89;62,11;61,78;0,83;4,78;5,78;22,65;82,7;5,37;1,01;NA;18,03;6,52;78,18
"29";0,39;1,14;0,27;0,03;0,7;1,75;250,64;49,44;65,52;78,4;0,66;1,96;2,96;22,99;66,17;10,4;1,42;13334,05;25,1;15,56;68,18;0,89;2,19;0,55;0,02;0,56;1,82;227,48;34,14;58,65;80,81;0,6;1,47;2,47;23,71;59,53;14,57;1,45;13354,28;22,09;14,26;58,76;-7,54;-33,55;-5,39;0,02;0,43;0,96;260,65;57,37;135,37;76,01;0,78;3,45;4,45;11,39;77,52;-3,42;0,94;8260,54;16,79;13,52;94,76
"30";-4,03;-5,37;NA;0,25;0,71;0,71;NA;NA;NA;NA;0,25;0,33;1,33;-4,03;25,05;-13,72;0,8;NA;0;NA;0;-10,14;-23,72;-1128,99;0,02;0,34;0,35;40527,8;4706,54;15984,38;74,36;0,57;1,34;2,34;-6,96;57,25;-16,88;0,7;NA;0;353,51;-57,86;-1136,17;323,46;-2311,62;0,02;0,06;0,06;742,62;128,44;3300,08;NA;4,51;-1,28;-0,28;-1106,72;451,26;-241,82;-4,68;NA;0;59,91;-39,84
