"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"11";-11,87;-42,92;-14,12;0,01;0,53;0,62;433,16;127,39;209,25;30,05;0,72;2,62;3,62;15,6;72,35;-11,25;0,52;NA;22,05;32,68;111,81;-15,8;-109,54;-24,71;0,01;0,35;0,44;570,63;152,32;394,19;40,81;0,86;5,93;6,93;7,54;85,57;-14,24;0,26;8008,61;12,91;36,5;153,06;-9,13;-52,11;-13,65;0,01;0,46;0,48;544,4;198,03;395,74;8,3;0,82;4,71;5,71;6,86;82,49;-7,5;0,29;5245,34;8,16;23,9;241,89
"12";0,32;0,51;NA;0,02;0,79;0,79;NA;NA;NA;NA;0,38;0,61;1,61;0,66;37,86;0,94;0,88;NA;0;NA;-1122,75;-1,25;-2,05;-5388,71;0;0,77;0,77;1575692,55;393216,56;598876,09;NA;0,39;0,64;1,64;-1,26;39,02;-3,12;0,87;NA;0;-38,59;3,85;20,4;-4,05;NA;0;0,03;0,03;NA;NA;NA;NA;6,03;-1,2;-0,2;20,4;603,38;3,45;-5,93;NA;0;NA;0
"13";-1,3;-4,05;-1,4;0,15;2,8;2,85;390,63;168,33;63,73;3,27;0,68;2,11;3,11;27,46;67,85;3,84;1,52;11388,41;0;30,87;81,66;-28,73;-444,68;-46,49;0,06;1,07;1,09;590,66;214,72;210,86;2,99;0,93;14,43;15,48;2,06;93,54;-26,21;1,05;5114,09;0;49,83;170,94;-50,24;121,75;-53,27;0;0,54;0,56;386,01;136,17;250,86;3,01;1,41;-3,42;-2,42;-14,29;141,26;-31,83;0,53;-501,61;0;38,12;-2043,68
"14";-39,07;7,77;-39,15;0;0,17;0,17;364,7;346,67;2041,58;0,33;6,03;-1,2;-0,2;50,82;602,62;-5,9;-152,06;2563,44;0;90,06;230,72;-202,95;16,99;-230,8;0;0,08;0,08;415,08;386,7;5001,19;0,44;12,95;-1,08;-0,08;-70,16;1294,87;-15,55;-239,78;2220,9;0;151,01;358,82;-418,49;13,69;-418,54;0;0,03;0,03;364,04;358,91;10727;NA;31,57;-1,03;-0,03;-80,1;3157,28;-13,25;NA;818,9;0,04;338,43;1122,91
"15";-6,48;-123,14;-3,97;0,05;0,84;0,85;222,97;98,25;150,74;1,34;0,88;16,8;19,01;19,86;94,74;-0,4;0,58;14908,96;0;16,13;76,59;-16,58;132,08;-12,27;0,02;0,66;0,67;270,12;174,13;290,34;1,19;1,1;-8,77;-7,97;0,87;112,55;-9,77;-0,44;4253,19;0;12,91;290,34;-18,19;54,2;-224,31;0,09;2,47;2,49;4489,62;438,65;1307,93;22,48;1,33;-3,96;-2,98;-12,52;133,55;-9,34;2,63;-5587,53;0;69,87;-220,65
"16";14,07;128,16;4,26;0,01;0,03;0,14;110,11;6,84;265,28;30,45;2,53;23,01;9,11;98,73;89,02;8,63;0,19;NA;0;25,61;40,55;-0,4;-13,6;-0,58;0;0,05;0,85;529,52;22,65;472,64;381,06;0,97;33,02;34,02;19,52;97,06;0,52;0,15;9772;0;28,9;78,35;-67,22;106,07;-125,75;0,02;0,1;0,57;680,91;70,25;917,63;438,93;1,63;-2,58;-1,58;-43,47;163,38;-40,2;-2,77;-13124;0;44,44;-58,74
"17";1,88;7,26;2,84;0,19;0,59;0,93;548,05;62,64;118,65;54,41;0,65;2,51;3,85;16,1;74,06;15,36;0,85;NA;40,66;21,41;64,89;0,22;1,8;0,38;0,09;0,97;1,16;615,79;207,68;136,3;45,34;0,83;6,68;8,07;10,79;87,61;8,05;1,03;11540,11;56,54;17,82;54,41;0,33;2,24;0,66;0,25;0,6;1,02;731,89;88,79;133,96;108,2;0,82;5,57;6,79;13;85,27;10,77;0,96;14583,84;59,99;25,47;54,74
"18";-2,09;-7,12;-1,15;0,06;0,78;1,1;200;89,02;123,48;40,91;0,71;2,41;3,41;15,63;70,68;6,41;1,18;18122,91;4,38;9,74;76,57;-31,25;2870,61;-26,96;0,16;0,41;0,55;314,87;67,58;293,37;43,09;1,01;-92,87;-91,87;-17,22;101,09;-23,57;0,1;-4393,76;3,42;12,1;-266,19;-507,4;97,64;-146,91;0;0,14;0,14;105,39;89,49;645,24;NA;6,2;-1,19;-0,19;-449,52;619,67;-76,4;-50,57;-16097,17;0;16,76;-46,55
"19";-17,5;-72,48;-22,1;0,02;2,58;2,9;459,84;383,55;68,53;48,11;0,76;3,14;4,14;3,76;75,86;-19,64;16,81;NA;17,98;26,86;402,39;5,35;23,46;4,49;0,07;1,96;2,13;306,5;256,03;79,12;24,68;0,77;3,38;4,38;20,8;77,19;8,6;34,03;NA;19,92;12,98;48,26;-12,81;-167,29;-15,03;0,09;1,28;1,53;427,05;317,3;180,18;67,64;0,92;12,04;13,06;-5,8;92,34;-13,48;27,25;NA;21,94;8,22;-158,06
"20";7,58;74,12;1,77;0,15;0,73;1,1;84,76;40,61;69,93;26,75;0,9;8,78;9,78;23,01;89,77;11,25;2,08;NA;5,42;3,59;40,66;1,92;46,08;0,89;0,03;0,91;1,02;169,11;135,36;154,96;17,63;0,96;23,02;24,02;17,79;95,84;2;1,33;7257,75;1,52;7,35;153,21;-19,5;112,8;-14,07;0;0,75;0,89;262,55;213,06;284,37;40,42;1,17;-6,78;-5,78;-2,42;117,29;-16,05;-4,33;-9397,33;4,82;12,32;-199,56
"21";0,19;2,95;0,06;0,01;1;1,03;114,38;100;100,81;2,18;0,94;14,62;15,62;112,89;93,6;3,94;0,83;NA;0;35,41;94,91;-139,95;112,9;-30,95;0,02;0,4;0,4;80,71;63,72;168,24;1,33;2,24;-1,81;-0,81;138,79;223,96;-59,37;-8,7;7101,1;0;61,64;186,16;-216,75;47,49;-29,49;0,11;0,17;0,17;49,52;16,09;266,34;NA;5,56;-1,22;-0,22;281,11;556,4;-38,04;-88,3;9630,1;0;67,74;126,82
"22";1,72;6;0,59;0,18;1,31;1,31;123,81;89,1;83,75;0,09;0,71;2,48;3,48;46,73;71,27;7,47;2,88;NA;0;15,31;85,49;-1,95;-13,03;-1,47;0,17;1,11;1,12;274,8;215,44;200,95;1,52;0,85;5,69;6,69;21,58;85,06;-0,1;3,15;NA;9,78;17,71;95,49;-317,5;172,58;-50,24;0,03;0,25;0,25;57,6;34,62;159,71;NA;2,84;-1,54;-0,54;-152,27;283,98;-109,34;-5,91;-5858,52;0;26,14;-196,6
"23";7,91;29,98;7,54;-0,15;0,68;0,69;347;106,35;127,95;0,41;0,74;2,79;3,79;17,25;73,63;22,59;0,85;NA;2,01;8,9;34,66;-20,22;-970,4;-11,39;0,23;0,56;0,57;205,64;39,96;126,48;1,41;0,98;46,98;47,98;14,25;97,92;-1,53;0,58;8853,48;1,85;19,42;92,47;-5,08;-38,47;-3,25;0,25;1,23;1,24;232,32;101,61;65,77;1,89;0,87;6,57;7,57;11,82;86,78;8,69;1,42;11364,64;47,16;10,79;46,61
"24";0,94;2,62;1,17;-0,08;0,79;1,34;451,71;198,28;230,78;127;0,64;1,79;2,79;7,55;64,15;1,9;1,56;NA;12,06;8,21;72,87;0,24;0,6;0,27;-0,14;0,57;1,52;401,91;95,71;156,18;151,56;0,59;1,45;2,45;7,57;59,2;0,8;1,32;10292,8;11,36;8,07;89,98;-8,65;-30,23;-24,98;0;0,5;0,97;1051,74;291,05;593,79;305,21;0,71;2,5;3,5;-5,28;71,4;-12,06;1,02;-20024;13,07;9,74;-77,72
"25";-33,76;154,93;-25,66;0,06;0,66;0,71;276,6;168,87;262,46;13,47;1,21;-5,57;-4,59;-18,7;121,79;-13,06;-0,13;NA;20,22;11,45;256,73;85,03;213,24;187,95;0;2,94;2,96;806,8;481,64;116,12;3,39;0,6;1,5;2,51;98,49;60,13;167,39;2,27;8430,88;23,03;29,76;137,72;-20,71;-64,43;-141,17;0;1,25;1,3;2480,72;1556,36;969,65;70,5;0,66;2,05;3,11;-11,8;67,85;-5,95;1,45;-3412,13;17,32;60,72;-271,8
"26";3,32;-0,32;NA;0;0,09;0,09;NA;NA;NA;NA;11,51;-1,1;-0,1;3,32;1150,95;0,29;NA;NA;0;NA;0;-0,33;0,03;NA;0;0,09;0,09;NA;NA;NA;NA;11,42;-1,1;-0,1;-0,33;1141,76;-0,03;NA;NA;0;NA;0;-0,12;0,01;-0,26;0;0,09;0,09;767,3;760,89;8675,22;NA;11,43;-1,1;-0,1;-0,12;1143,18;-0,01;NA;NA;0;0;0
"27";9,35;11,28;98,78;106,25;528,15;528,15;3844,08;2415,47;5,73;NA;0,17;0,21;1,21;9,35;17,08;63,66;4,09;NA;0;0;0;-20,5;-90,87;-75,29;0,16;0,25;0,61;1340,46;88,47;1020,42;371,43;0,77;3,43;4,43;-16,05;77,44;-17,4;0,43;-31386;0;16,36;-19,79;-69,61;73,06;-44,96;0,06;0,06;0,31;235,08;1,23;453,3;115,48;1,95;-2,05;-1,05;-27,1;195,29;-30,85;-2,39;-16923,67;0;27,46;-57,96
"28";-2,1;-337,57;-1,75;0,02;0,53;0,98;302,15;119,09;190,83;104,2;0,94;150,42;160,57;3,67;99,38;1,55;0,68;15455,2;23,34;4,79;78,31;-1,11;434,85;-0,66;0;0,42;0,98;216,2;68,98;133,52;93,22;0,94;-369,49;-391,52;5,69;100,26;1,57;0,67;12933,64;24,36;4,03;108,11;-0,13;-10,97;-0,08;0,02;0,27;0,94;212,97;39,05;121,16;105,45;0,97;79,69;81,99;7,68;98,78;2,97;0,79;13900,67;25,62;4,57;89,06
"29";14,14;85,97;1,47;0,4;1,12;1,21;37,91;20,65;18,51;2,71;0,84;5,08;6,08;65,77;83,55;22,78;2,78;NA;27,47;5,38;51,74;-9,43;-139,98;-6,51;0,03;0,89;1,07;252,17;190,01;162,88;41,83;0,93;13,83;14,85;27,03;93,26;-7,57;2,07;125230,5;23,65;25,19;134,71;-39,81;108,85;-18,01;0;0,77;0,77;164,63;163,53;138,98;NA;1,37;-3,73;-2,73;5,4;136,57;-27,45;-2038,12;NA;45,12;20,45;-3211,8
"30";1,17;2,18;0,29;0,13;1,77;1,77;91,29;67,53;41,18;NA;0,46;0,86;1,87;2,25;46,54;3,07;56,38;NA;0;0,27;91,82;2,92;8,5;1,56;0,21;1,36;1,36;194,8;142,49;123,59;0;0,66;1,91;2,91;3,25;65,6;4,46;NA;NA;0;0,17;10,21;-27,09;-49,78;-160,65;0,03;2,54;2,83;2158,46;1893,28;752,87;222,75;0,38;0,7;1,84;-27,09;45,58;-71,3;NA;NA;0;0;0
