"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"21";2,06;2,65;2,42;0,24;0,72;2,61;426,36;21,34;42,52;86,62;0,2;0,26;1,28;18,95;22,04;93,63;1,21;NA;1,55;19,78;67,26;1,55;1,94;1,58;0,49;0,95;2,33;373,29;19,76;43,27;60,82;0,19;0,24;1,25;17,83;20,25;102,68;1,19;17427,05;0,33;16,66;65,59;0,63;0,78;0,73;0,12;0,77;2,25;425,73;36,73;56,15;83,9;0,19;0,24;1,24;19,31;19,41;73,73;1,22;12553,95;0;21,85;114,21
"22";8,34;9,58;26,39;5,82;6,87;9,22;1151,29;90,03;86;204,23;0,12;0,14;1,15;21,98;12,92;118,48;3;NA;0;43,13;88,38;8,76;10,08;19,86;6,21;7,08;8,74;828,09;56,05;64,49;108,51;0,13;0,15;1,15;21,96;13,13;112,67;2,99;15580,15;0;29,95;69,83;1,85;2,13;5,56;6,44;7,29;8,72;1092,34;71,98;84,96;123,53;0,13;0,15;1,15;13,98;12,96;62,4;2,92;10523,4;0;36,41;109,7
"23";0,21;13,08;0,22;0,01;0,39;0,93;373,62;97,95;237,99;140,01;0,94;58,32;61,98;30,43;98,39;8,32;0,44;10721,71;17,84;31,01;88,13;6,41;52,44;6,38;0,08;0,26;0,68;363,59;46,8;248,5;103,87;0,72;5,89;8,19;34,03;87,78;24,22;0,25;18324,65;0;27,52;63,96;2;13,64;1,82;0,03;0,42;0,72;330,36;90,18;226,11;67,76;0,72;4,91;6,81;32,06;85,31;19,35;0,32;11922,44;0;27,28;76,29
"24";0,52;1;8,32;0,14;0,49;0,93;5790,57;546,51;1431,9;784,29;0,35;0,68;1,92;11,04;47,94;23,1;0,8;NA;5,52;167,36;-1060,22;-9,38;-19,68;-67,94;0,09;0,39;0,65;2643,09;250,61;735,3;229,87;0,4;0,85;2,1;1,79;52,33;-0,19;0,7;-8168,42;4,88;80,93;-163,64;0,09;0,18;0,77;0,18;0,44;0,71;3231,72;264,42;948,35;295,47;0,4;0,8;2,01;7,66;50,34;26,83;0,72;-1098,25;5,07;67,21;-792,94
"25";6,98;78,12;13,84;0,42;0,47;0,56;721,84;24,96;476,43;42,77;0,91;10,2;11,2;10,9;91,07;28,3;0,52;NA;0;7,78;13,14;-2,6;-35,91;-4,24;0,37;0,4;0,47;595,45;10,08;432,03;34,21;0,93;12,83;13,83;1,67;92,77;25,39;0,4;31128,5;0;6,95;21,14;-6,65;-997,64;-10,71;0,18;0,23;0,3;586,13;27,7;470,24;32,49;0,99;149,01;150,01;-2,17;99,33;25,72;0,16;31571;6,68;7,22;21,66
"26";4,6;6,35;10,11;0,52;0,76;3,38;799,77;33,37;139,12;368,31;0,26;0,36;1,38;26,04;27,58;37,09;1,99;NA;0;47,11;125,15;0,14;0,2;0,28;0,49;0,66;3,2;708,63;21,21;128,52;330,45;0,26;0,36;1,38;21,82;27,57;21,22;1,95;5788,33;0;42,09;164,12;-8,37;-13,5;-19,84;0,16;0,29;2,11;863,17;31,47;246,09;454,48;0,37;0,6;1,61;14,16;38,05;-8,89;1,79;2829,26;0;53,41;331
"27";4,88;5,81;8,69;1,71;3,67;7,95;647,87;66,24;33,94;147,57;0,1;0,12;1,19;22,1;16;106,32;1,53;NA;0;30,64;84,09;4,01;4,77;7,11;3,09;4,37;8,77;647,62;43,61;34,04;151,81;0,11;0,14;1,19;22,45;16;98,56;1,69;15994;0;32,73;83,1;1,4;1,64;2,48;3,08;4,27;9,7;642,22;32,91;27,7;152,53;0,11;0,13;1,17;20,94;14,4;90,38;1,59;13592,7;0;34,47;101,95
"28";0,39;1,91;1,13;0,12;0,22;0,58;1054,38;55,01;431,03;191,73;0,79;3,87;4,87;2,3;79,49;7,68;0,31;NA;8,89;5,52;67,63;0,79;4,67;1,68;0;0,08;0,33;781,79;30,93;247,56;103,36;0,83;4,94;5,94;2,35;83,16;6,47;0,35;11781,3;20,21;3,36;32,04;1,2;6,17;4,5;0,01;0,13;0,22;1360,7;89,92;728,63;64,35;0,81;4,13;5,13;2,91;80,51;10,64;0,36;-63740,25;0;6,37;-7,11
"29";0,87;1,15;18,62;0,04;1,24;1,69;7751,2;1495,44;41,78;564,26;0,21;0,28;1,31;5,17;23,76;29,04;1,12;-15058,88;15,69;91,57;-55,81;0,47;0,54;6,24;0,24;3,02;6,39;4841,21;390,59;25,71;480,35;0,1;0,12;1,15;5,27;12,81;59,48;1,16;-11334,33;2,41;63,65;-64,66;-2,62;-2,95;-46,75;0,1;4,68;12,22;6494,98;444,88;56,69;743,32;0,09;0,1;1,12;5,56;11,09;36,26;1,18;-14353,89;0,63;145,93;-82,89
"30";9,94;10,18;13,61;41,56;41,56;41,56;498,65;NA;11,87;NA;0,02;0,02;1,02;9,94;2,41;413,01;NA;NA;0;0;0;0,63;0,63;1,49;655,83;655,83;655,83;864,31;NA;1,3;NA;0;0;1;0,63;0,15;413,04;NA;NA;0;0;0;13,17;14,6;24,97;15,85;15,85;15,85;690,27;NA;43,08;NA;0,07;0,07;1,11;23,86;9,81;195,22;NA;5515;0;20,28;37,91
"31";-7,03;-12,11;-535,53;0,35;0,69;0,95;27734,73;3833,71;11169,27;2974,42;0,42;0,72;1,72;4,7;41,98;10,45;0,97;NA;0;893,53;-120,18;-2,27;-3,67;-30,03;0,33;0,72;1,11;4835,96;683,59;1755,92;690,57;0,38;0,62;1,62;10,37;38,25;29,11;1,06;-7042,2;0;167,38;-110,68;-5,39;-9,99;-100,77;0,24;0,79;1,17;6810,32;1649,93;3007,38;1167,57;0,46;0,85;1,85;5,86;46,07;21,11;1,15;-9826,5;0;210,33;-91,86
"32";25,07;39,04;40,37;1,21;1,96;2,94;586,06;56,29;75,05;74,28;0,34;0,53;1,56;31,89;35,79;80,43;1,14;NA;0;10,98;23,29;12,92;16,89;21,07;0,93;2,36;2,8;595,2;95,11;44,84;29,14;0,22;0,29;1,31;24,38;23,49;72,25;1,23;28314,56;3,63;18,69;43,96;10,35;15,24;20,96;0,63;1,82;2,43;737;73,14;36,77;38,14;0,31;0,46;1,47;21,16;32,08;42,76;1,13;24024,86;19,78;21,88;54,26
"33";11,8;36,83;34,16;0,79;1,47;1,47;1053,44;480,17;707,97;0;0,68;2,12;3,12;11,8;67,95;17,37;NA;NA;0;0;0;2,92;10,14;14,2;0,68;1,06;1,06;1777,18;474,62;1248,66;NA;0,71;2,48;3,48;2,92;71,24;4,09;1,17;NA;0;0;0;-4,04;-14,28;-19,62;0,88;1,08;1,08;1768,84;256,73;1254,64;NA;0,72;2,54;3,54;-4,04;71,72;2,18;1,27;NA;0;0;0
"34";33,25;70,85;22,75;0,21;1,21;1,28;249,05;129,24;128,53;8,79;0,53;1,13;2,13;45,45;53,07;71,74;1,46;NA;0;8,35;32,49;22,92;58,47;8,9;0,47;0,81;0,91;141,81;28,35;61,61;9,11;0,61;1,55;2,55;37,42;60,81;50,15;0,9;26275;15,6;5,64;24,78;35,09;64,89;10,8;0,17;1;1,1;112,05;40,69;49,25;5,23;0,46;0,85;1,85;52,02;45,92;108,04;1,11;31078;0;5,21;20,95
"35";0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;0;NA;NA;-6,51;-7,76;-9,57;5,83;5,83;5,83;536,73;NA;85,22;NA;0,16;0,19;1,19;-6,51;16,1;-40,43;NA;NA;0;0;0;22,16;22,17;46,36;2021,75;2021,75;2021,75;761,62;NA;NA;NA;0;0;1;22,16;0,05;44800;NA;NA;0,05;0;0
"36";1,28;1,28;1,4;27,57;332,83;332,83;176,63;0;1,18;0;0;0;1;1,28;0,3;426,32;NA;NA;0;0;0;0,48;0,48;NA;1,45;42,65;59,72;NA;NA;NA;NA;0,01;0,01;1,01;0,48;0,88;2223,38;2,08;NA;0;NA;0;0,87;1,58;18,96;0,03;1,62;1,87;7922,05;1745,31;3513,56;906,34;0,45;0,81;1,81;2,28;44,84;21,38;3,43;-90385;0;30,6;-3,14
"37";-13,07;-22,19;-96,22;0,01;0,88;1,4;2680,55;499,44;331,72;306,22;0,29;0,5;1,7;3;41,12;11,34;0,91;NA;11,07;118,31;-351,43;1,62;2,71;10,53;0,02;0,96;1,4;2368,62;535,12;133,6;251,91;0,3;0,5;1,67;17,39;40,06;48,7;0,95;1365,94;19,79;102,35;720,19;0,34;0,6;2,69;0,01;0,91;1,36;2896,04;710,17;203,2;358,96;0,34;0,61;1,78;16,32;43,67;32,56;0,97;186,09;22,85;127,12;5211,18
"38";6,13;80,36;6,57;0,15;0,33;1,08;389,86;60,86;356,14;273,38;0,92;12,1;13,1;6,13;92,37;6,64;NA;NA;0;0;0;14,05;85,5;7,4;0,15;0,45;1,2;192,26;46,87;158,46;120,74;0,84;5,08;6,08;14,05;83,56;16,82;NA;-10179;0;0;0;12,38;82,72;7,29;0,29;0,52;1,18;214,27;41,92;180,19;119,47;0,85;5,68;6,68;12,38;85,03;14,56;NA;-17577;0;0;0
"39";1,43;17,31;1,22;0,22;0,28;0,33;309,25;11,55;192,38;7,92;0,92;11,09;12,09;15,57;91,73;14,2;0,47;23673;0;12,01;49,32;1,38;11,45;1,04;0,17;0,34;0,43;274,83;31,71;185,5;17,45;0,88;7,3;8,3;16,34;87,95;36,49;0,44;31023;0;11,26;30,89;1,81;14,65;1,24;0,69;0,86;0,88;249,43;27,95;137,2;4,22;0,88;7,08;8,08;16,84;87,63;29,06;0,8;33146;31;10,3;33,16
"40";2,44;4,08;20,45;0,56;0,83;0,96;3047,86;291,76;1071,96;131,55;0,4;0,67;1,67;10,95;40,1;77,42;0,98;NA;0;71,19;-27,83;1,43;2,52;30,41;0,41;0,46;0,69;7785,87;132,93;3111,44;736,64;0,43;0,77;1,77;12,41;43,39;67,81;0,83;-28966,5;0;234,36;-26,02;1,39;2,27;8,69;0,96;1,29;2,9;2277,59;98,85;302,58;494,13;0,39;0,63;1,63;19,21;38,82;75,22;1,43;-20437,5;0;111,48;-56,62
"41";8,78;15,59;28,83;0,03;0,11;0,57;1195,34;38,26;516,25;240,02;0,44;0,78;1,78;24,17;43,67;40,24;0,75;NA;0;50,53;224,69;5,96;14,17;41,6;0;0,02;0,72;2546,36;12,84;908,62;643,78;0,58;1,38;2,38;20,48;57,92;24,32;0,86;-21138,56;0;101,29;-24,92;10,23;90,95;184,8;0,6;2,56;5,67;6576,34;375,41;191,59;603,56;0,89;7,89;8,89;17,72;88,75;17,92;1,17;-8167,43;75,29;135,38;-64,41
"42";66,24;93,78;137,27;1,25;2,02;2,24;754,39;66,5;46,13;18,93;0,11;0,16;1,42;73,06;29,37;617,06;0,95;NA;5,28;14,15;70,6;4,93;7,89;9,19;0,59;0,88;0,95;680,11;47,94;42,83;11,34;0,25;0,39;1,6;20,98;37,52;40,31;0,82;6994,5;18,07;29,9;79,96;-1,69;-2,99;-4,09;0,49;0,61;0,84;881,06;33,25;156,36;69,56;0,33;0,59;1,77;16,14;43,64;-3,14;0,78;5174,25;15,13;43,16;129,29
"43";-0,96;-3,31;-2,12;0;0,25;0,5;799,77;132,95;541,26;139,25;0,71;2,44;3,44;38,22;70,92;18,12;0,46;NA;0;86,1;1122,96;1,2;4,05;2,35;0;0,24;0,45;712,33;102,98;426,89;86,84;0,7;2,36;3,36;37,29;70,26;21,04;0,51;654,81;0;70,42;1297,74;6,14;16,73;10,52;0,01;0,29;0,45;623,5;97,41;338,99;52,94;0,63;1,73;2,73;44,49;63,31;31,95;0,55;2275,75;0;65,7;386,27
"44";-6,93;-11,42;-26,78;4,07;4,45;5,02;1406,09;55,44;144,96;83,9;0,39;0,65;1,65;11,11;39,27;-7,58;1,88;NA;0;69,7;171,67;-4,52;-4,96;-19,05;5,35;5,62;6,88;1536,91;29,83;113,35;145,56;0,09;0,1;1,1;11,3;8,81;-2,44;1,9;18403,91;0;66,65;142,16;-6,52;-9,29;-29,03;0,69;0,79;1,2;1620,11;37,8;388,1;160,84;0,3;0,42;1,42;8,13;29,79;-10,54;1;20994,82;0;65,22;136
"45";-7946,35;384,11;-29,86;-0,66;-0,29;0,05;1,37;10,27;7,5;9,37;20,38;-0,99;-0,05;-6709,38;2168,75;-389,91;NA;NA;1483,85;4,65;-19,9;-30,56;290,72;-26,85;-0,3;-0,09;0,91;320,68;20,59;47,2;96,22;1,1;-10,48;-9,51;-28,61;110,51;-27,75;0,97;NA;27,98;1,71;-7,12;-38,91;548,28;-20,99;-0,6;-0,6;1,09;196,34;0;42,56;72,92;1,07;-15,09;-14,09;-26,68;107,1;-36,33;1,05;NA;13,17;6,6;-52,77
"46";3,26;7,88;66,98;0,19;0,9;1,33;7476,8;2053,8;2911,32;1278,92;0,53;1,27;2,42;12,25;58,61;26,63;0,88;NA;0;184,7;-22,47;2,47;8,56;13,92;0,32;0,36;0,73;2056,12;41,24;1089,74;408,76;0,66;2,29;3,46;13,49;71,12;22,32;0,59;-11263,67;0;62,05;-76,34;2,41;9,58;31,85;0,11;0,68;1,03;4817,91;1726,89;1930,66;1072,27;0,72;2,87;3,98;10,36;74,88;15,77;0,74;-8464;22,94;105,33;-93,31
"47";-30,78;138,06;-156,75;0,01;0,1;0,1;1853,74;212,27;2241,88;NA;1,22;-5,49;-4,49;-27,83;122,29;-0,47;-0,26;3146;0;15,05;54,79;6,86;-64,06;3,5;0,32;0,41;0,49;186,31;18,26;203,43;17,21;1,11;-10,33;-9,33;14,05;110,72;27,97;-0,24;NA;0;3,67;18,38;18,68;172,03;15,29;0,19;0,9;0,95;297,99;184,65;261,77;14,62;0,89;8,21;9,21;24,11;89,14;40,69;0,75;NA;0;4,45;12
"48";50,92;67,5;15,93;0,97;3,56;3,97;113,87;71,54;27,62;11,43;0,25;0,33;1,33;50,92;24,57;323,25;NA;NA;0;0;0;34,22;47,28;20,93;2,66;2,66;3,2;223,28;0;60,86;33,53;0,28;0,38;1,38;34,22;27,63;124,59;7,26;NA;0;0;0;27,88;35,55;18,06;3,44;4,33;4,39;235,85;44,9;50,34;3,09;0,22;0,28;1,28;27,88;21,58;137,4;15,12;NA;0;0;0
"49";-32,83;-389,64;-43,21;0,66;0,67;0,67;479,16;3,14;424,76;2,8;0,92;10,87;11,87;18,37;91,58;-21,6;0,23;NA;0;67,4;207,14;-119,14;125,98;-64,09;0,05;0,12;0,12;196,36;23,77;364,24;0,96;1,95;-2,06;-1,06;32,98;194,57;-41,68;-1,2;522;0;81,84;950,77;1,22;19,75;1,53;0,47;0,62;0,93;456,33;61,56;411;130,34;0,94;15,18;16,18;56,6;93,82;17,12;0,47;3564;0;69,43;129,87
"50";-19,67;-49,24;-228,51;8,92;9,66;15,81;4228,57;115,09;155,44;968,87;0,6;1,5;2,5;9,46;60,05;-10,04;1,05;NA;0;338,41;-227,86;-6,72;-19,27;-56,03;7,72;8,45;14,96;3044,64;93,47;128,6;849,99;0,65;1,87;2,87;18,19;65,14;7,69;1,07;-327,2;0;207,75;-3668,64;1,68;4,92;11,56;18,68;18,79;33,47;2510,6;5,38;50,38;750,03;0,66;1,94;2,94;24,43;65,97;17,88;1,16;528;0;156,96;1865,12
"51";18,01;47,93;30,38;0,1;0,56;0,56;613,97;170,05;367,89;0;0,62;1,66;2,66;49,25;62,42;33,44;0,58;NA;0;52,7;57,71;0,39;1,6;0,69;0,07;0,49;0,49;642,21;192,27;463,34;0;0,76;3,09;4,09;26,42;75,57;30,77;0,46;NA;0;45,8;53,21;0,27;7,96;NA;0,24;1,73;1,73;1536,49;430,85;288,28;NA;0,91;26,33;29,05;0,83;90,63;7,64;1,12;NA;0;1,91;5,82
"52";0,79;1,21;1,25;0,48;0,99;1,77;576,55;48,75;68,52;77,25;0,32;0,49;1,53;19,33;34,67;36,9;1,13;NA;4,99;29,38;93,41;8,4;12,06;12,62;0,74;1,39;2,72;548,56;47,53;72,39;97,64;0,28;0,4;1,44;26,87;30,34;73,36;1,33;11384,16;0;27,76;86,81;0,79;1,2;1,4;0,69;0,93;2,13;643,68;27,86;104,29;138,3;0,32;0,49;1,52;16,9;34,23;39,1;1,3;10879,88;4,66;28,49;106,77
"53";-3,74;-6,63;-9;0,27;0,33;0,92;876,75;11,78;117,41;116,27;0,42;0,75;1,77;50,86;43,59;45,57;0,97;4035,86;8,74;131,5;290,59;13,15;19,15;33,32;0,05;0,1;1,68;924,51;9,39;177,08;283,52;0,3;0,44;1,46;73,95;31,29;108,65;1,2;6771,14;0;154;195,87;13,8;19,12;45,36;0,22;0,23;1,73;1196,48;3,71;272,45;414,79;0,27;0,38;1,39;58,03;27,83;119,64;1,27;6592,14;0;145,39;172,27
