"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"18";-617,27;856,28;NA;0,62;0,62;0,62;NA;NA;NA;NA;1,72;-2,39;-1,39;-173,09;172,09;-358,69;NA;-1661;0;NA;-319,02;90,43;112,24;48,29;5,12;5,6;5,6;194,4;16,44;34,32;NA;0,19;0,24;1,24;132,26;19,43;465,37;NA;12672;0;22,34;28,8;21,53;33,79;12,02;0,07;2,83;2,83;203,29;196,34;71,03;NA;0,36;0,57;1,57;44,44;36,29;59,32;NA;NA;0;12,79;42,88
"19";10,54;16,28;5,11;2,43;3,18;3,49;177;32,29;42,98;13,71;0,35;0,54;1,54;13,25;35,27;29,88;5,37;14073,33;10,65;1,31;15,18;11,37;18,36;6,2;7,05;10,03;10,76;198,6;46,45;16,25;12,03;0,38;0,62;1,62;15,66;38,1;29,84;8,37;34738,5;29,82;2,34;18,72;11,63;19,17;7,56;3,57;4,97;5,29;236,7;52,73;37,59;12,07;0,39;0,64;1,65;15,38;38,96;30,67;5,6;NA;22,91;1,8;13,25
"20";-22,97;-97,66;-27,85;0;0,73;1,06;442,44;190,17;298,31;111,27;0,76;3,25;4,25;-21,5;76,48;-27,61;1,26;-79825,2;8,08;1,79;-7,54;-16,63;-105,51;-20,81;0,02;0,51;0,86;455,71;113,39;351,03;134,09;0,84;5,35;6,35;-14,59;84,24;-16,52;0,59;-33667;6,3;2,55;-18,27;0,74;1,46;0,81;0;0,8;1,42;398,78;90,92;145,34;115,69;49,14;96,61;1,97;1,44;49,14;5,55;2,08;NA;10,58;0,23;-10,38
"21";1,82;5,16;1,62;0,39;0,39;0,55;325,8;0;206,8;34,4;0,65;1,84;2,84;63,85;64,8;2,8;0,58;NA;0;55,37;113,18;5,43;11,8;NA;0,16;0,2;0,5;248,46;5,03;130,3;39,31;0,54;1,17;2,17;118,64;54,01;10,05;0,64;NA;0;53,16;79,05;3,4;7,55;NA;0,6;0,63;0,64;241,01;4,35;128,89;1,41;0,55;1,22;2,22;114,92;54,96;6,19;0,7;NA;0;54,91;77,27
"22";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,32;29,48;0,71;0,38;0,94;0,94;48,35;22,3;39,19;NA;0,82;4,54;5,54;5,32;81,94;6,5;0,8;NA;0;0;0;2,91;27,11;0,68;0,76;1,04;1,04;84,55;20,73;74,63;NA;0,89;8,31;9,31;2,91;89,25;6,47;1,55;NA;0;0;0
"23";206,2;-420,88;6,22;0,09;1,34;1,34;11;4,78;3,81;NA;1,49;-3,04;-2,04;233,23;148,99;160,5;-0,4;59873;0;0,81;8,91;27,61;146,86;29,46;0,07;0,98;2,84;388,4;123,59;135,3;254,71;0,81;4,32;5,32;35,22;81,2;34;NA;68813;44,63;8,11;12,12;3,41;14,87;NA;0,22;1,49;8,88;211,42;29,76;23,54;174,09;0,77;3,36;4,36;12,32;77,08;4,42;NA;NA;34,49;3,87;41,88
"24";-1,78;-30,31;-1,05;0,09;0,62;1,04;215,89;105,78;197,68;84,09;0,94;16,04;17,04;10,35;94,13;0,83;2,43;8102,89;0;7,17;87,92;-4,24;-245,06;-2,68;0,24;0,68;1;230,16;98,52;221,63;70,4;0,98;56,74;57,74;6,73;98,27;-3,7;0,99;4933,1;0;6,94;115,56;-3,69;197,15;-2,32;0,06;0,6;0,97;229,08;121,17;227,38;83,99;1,02;-54,46;-53,46;6,04;101,87;-2,96;-0,32;NA;0;4,51;79,68
"25";-11,77;-71,05;-5,98;0,81;1,1;1,11;185,38;43,97;148,57;1,4;0,83;4,99;6,04;31,51;83,44;-10,68;1,87;NA;0;21,98;112,67;NA;33,02;2,53;0,67;1,11;1,15;NA;52,51;118,72;4,84;NA;4,36;0;NA;NA;7,58;NA;NA;NA;8,62;69,42;-2,25;-8,02;NA;0,59;1,05;1,36;158,32;49,44;109,5;34,55;0,73;2,59;3,57;50,85;72,5;1,58;6,37;NA;0;16,95;61,49
"26";0,18;0,22;0,59;5,64;5,64;5,64;1210,84;NA;211,81;NA;0,18;0,22;1,22;2,59;17,99;0,99;NA;279;0;8;58,06;22,02;28,7;5,45;2,45;4,98;4,98;90,12;45,28;17,89;NA;0,23;0,3;1,3;23,62;23,3;94,51;NA;NA;0;0,4;4,59;18,81;22,04;14,61;0,38;8,42;8,42;282,69;267,02;33,2;NA;0,15;0,17;1,17;20,08;14,67;128,21;NA;NA;0;0,99;5,9
"27";4,56;34,37;2,78;0,14;1,01;1,01;222,94;127,38;147,29;NA;0,87;6,54;7,54;4,56;86,73;11,21;1,01;NA;0;0;0;6,15;44,5;5,91;-0,12;1,03;1,03;349,51;314,8;274,21;NA;0,86;6,24;7,24;6,15;86,18;12,16;1,13;NA;0;0;0;5,8;44,38;3,81;0,06;1,07;1,07;239,04;190,5;188,85;NA;0,87;6,65;7,65;5,86;86,93;9,95;1,41;NA;0;0,04;0,6
"28";0,13;0,15;0,4;1,35;2,04;3,28;1156,39;110,01;159,96;201,62;0,16;0,19;1,19;15,49;15,97;20,38;1,6;5163,85;0;48,68;167,36;-5,92;-7,08;-34,17;0,77;1,49;3,15;2100,11;214,98;296,24;497,57;0,16;0,2;1,2;10,61;16,39;-14,92;1,55;1478,98;0;95,38;630,29;1,75;2,28;NA;0,37;1,01;2,86;1938,31;228;358,16;663,08;0,23;0,3;1,3;17,13;23,21;20,96;1,69;6895,23;0;54,54;91,36
"29";-3,6;-3,64;-30,99;103,28;103,28;103,28;3141,48;NA;30;NA;0,01;0,01;1,01;-3,6;0,97;-371,83;NA;NA;0;0;0;4,33;4,45;12,31;39,19;39,19;39,19;1033,81;NA;25,43;NA;0,03;0,03;1,03;4,33;2,55;169,85;NA;NA;0,06;0;0;-7,34;-7,85;NA;15,35;15,35;15,35;NA;NA;NA;NA;0,07;0,07;1,07;-7,34;6,51;-112,63;NA;NA;0;NA;NA
"30";33,43;35,43;17,95;17,7;17,7;17,7;195,96;NA;10,92;NA;0,06;0,06;1,06;137,01;5,65;591,63;NA;6559;0;55,61;73,5;5,21;11,96;3,47;0,25;1,77;1,77;242,43;205,03;135,41;NA;0,56;1,3;2,3;88,87;56,47;9,22;NA;4529,4;0;55,72;84,67;46,43;54,17;24,07;1,5;7;7;188,74;146,67;26,67;NA;0,14;0,17;1,17;146,43;14,29;325;NA;NA;0;51,85;63,64
"31";-6,32;-10,88;-4,98;0,03;1,54;1,54;287,45;171,66;113,81;NA;0,42;0,72;1,72;27,19;41,94;12,69;1,57;5908,67;0;26,39;69,29;46,31;110,68;15,13;0,33;1,38;1,4;118,93;70,28;66,58;1,36;0,58;1,39;2,39;97,34;58,16;95,05;2,12;13521,75;0;16,67;44,84;75,33;86,3;NA;1,97;8,52;8,61;133,5;91,41;13,95;1,18;0,12;0,14;1,15;107,51;11,86;694,59;9,78;NA;0;9,16;20,95
"32";0,08;70,18;0,02;0,29;0,82;0,82;86,17;44,91;84,49;NA;1;840,99;844,98;5,99;99,88;4,94;0,01;30418,5;0;1,39;46,77;0,49;79,72;0,14;0,15;0,82;0,82;105,24;65,87;98,83;NA;0,99;161,22;162,54;6,75;99,38;4,3;0,22;24333;0;1,81;58,6;-0,83;-377,17;-0,3;0,07;0,48;0,48;132,04;53,02;129,47;NA;1;454,35;455,35;9,87;99,78;-0,83;0,02;NA;0;2,86;87,48
"33";-6,37;-13,15;-20,75;1,43;1,94;1,94;738,97;308,57;603,77;0;0,52;1,06;2,06;-6,37;51,52;-12,37;NA;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-214,27;123,37;-110,8;0,03;0,18;0,37;188,22;76,54;503,4;95,41;273,68;-157,58;-0,58;-70,34;273,68;-78,29;NA;NA;0;74,42;-230,51
"34";0,33;2,22;0,3;0,06;0,53;0,83;334,36;130,87;280,59;85,48;0,85;5,74;6,74;20,67;85,17;3,29;0,5;NA;0;18,63;81,37;-12,87;-416,79;-14,91;0,16;0,35;0,62;421,76;77,24;403,52;112,21;0,97;31,38;32,38;7,47;96,91;-11,41;0,08;NA;0;23,57;217,63;-0,12;-4,46;NA;0;0,3;0,68;656,7;181,42;592,07;232,5;0,97;35,04;36,04;13,66;97,23;1,32;0,08;NA;2,97;17,87;64,33
"35";-13,76;-22,82;-9,73;1,19;2,15;2,53;258,29;94,34;98,92;38,41;0,39;0,65;1,66;57,76;39,73;-34,31;41,18;6962;0;50,61;179,17;43,83;188,95;14,48;0,88;1,44;1,49;120,25;44,35;78,63;3,6;0,76;3,28;4,31;88,89;76,8;58;23,6;16667,67;0;14,89;41,93;-125,93;220,82;-29,66;0,03;0,79;1,07;85,74;58,03;76,7;21,86;1,57;-2,75;-1,75;-18,22;157,03;-79,68;2,56;NA;0;25,37;330,09
"36";1,01;9,26;1,07;0,01;0,31;0,51;387,01;86,82;284,06;56,68;0,89;8,2;9,2;15,31;89,13;15,49;0,42;NA;0;15,17;49,88;0,54;10,33;NA;0,01;1,3;1,49;213,61;143,54;102,71;21,45;0,9;17,43;19,3;6,78;90,3;8,17;2,04;NA;4,11;2,68;34,43;10,93;70,7;7,22;-0,18;1,71;1,74;240,36;188,98;99,88;2,7;0,81;5,21;6,47;17,68;80,58;20,94;1,74;NA;0;3,33;16,42
"37";5,84;10,39;3,08;0,01;2,22;2,22;192,47;161,5;57,21;0,42;0,44;0,78;1,78;110,44;43,75;25,08;3,95;19303,88;8,33;55,16;87,73;8,76;19,18;3,44;0,08;1,92;1,93;142,92;122,02;57,49;0,37;0,54;1,19;2,19;136,24;54,31;31,22;4,78;18700,42;6,14;50,05;85,32;11,67;22,99;NA;0,29;2,5;2,51;156,4;112,93;43,37;0,37;0,49;0,97;1,97;127,93;49,25;36,13;3,5;NA;13,61;36,49;60,48
"38";2,32;2,45;1,53;19,39;19,77;19,77;240,79;3,89;10,41;NA;0,05;0,06;1,06;26,07;5,3;145,55;7,16;4546;0,01;15,67;68,57;5,11;5,56;2,9;10,66;12,99;12,99;206,59;33,94;14,55;NA;0,08;0,09;1,09;7,18;7,96;126,45;12,8;NA;0;1,17;31,58;15,12;17;13,94;1,4;9,35;9,35;335,63;277,27;34,86;NA;0,11;0,12;1,12;30,38;11,06;172,57;49,24;NA;0;14,07;36,28
"39";3,1;8,61;1,8;1,21;1,63;1,63;212,04;53,61;51,73;0;0,64;1,77;2,77;58,63;63,96;9,96;NA;6561,75;36,65;32,26;86,58;0,36;1,3;0,28;0,81;1,4;1,4;282,27;117,97;139,8;0;0,73;2,65;3,65;35,59;72,59;0,49;NA;14604,67;21,1;27,33;87,7;-1,61;-4,7;NA;0,76;1,6;1,6;192,58;99,74;85,18;NA;65,74;191,85;2,92;58,12;65,74;-2,45;NA;NA;17,63;23,45;62,37
"40";0,65;2,74;0,18;0,21;0,79;0,86;101,93;43,65;76,02;5,96;0,76;3,22;4,22;30,9;76,31;23,37;0,68;11738;0;8,45;56,36;2;3,75;0,27;0,18;1,19;1,32;48,53;22,72;22,56;2,92;0,47;0,88;1,88;54,6;46,72;116,82;1,43;6407;0;7,01;82,94;6,85;31,56;2,42;0,42;0,6;0,61;128,59;18,45;79,29;1,08;0,78;3,6;4,6;23,03;78,28;26,3;0,42;NA;15,93;5,72;34,53
"41";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,27;-2,97;-0,51;12,23;12,23;12,23;82,45;NA;6,67;NA;0,24;0,31;1,31;41,11;23,52;-9,65;NA;2768;15,15;9,82;99,49;-63,64;-411,16;NA;0,59;1,19;1,19;36,28;18,13;30,25;NA;84,52;546,11;6,46;-9,79;84,52;-75,29;NA;NA;0;3,95;310,06
"42";1,05;6,75;0,75;0,41;1,11;1,18;263,09;131,94;178,24;13,78;0,84;5,44;6,44;18,29;84,48;4,42;1,85;29682,28;13,67;12,43;65,43;-0,97;-7,32;-0,87;0,41;1,11;1,16;324,31;175,44;239,17;12,63;0,87;6,51;7,51;9,56;86,68;0,28;2,03;22450,31;8,98;9,39;79,42;8,41;42,51;6,91;0,31;0,9;1,18;299,45;114,32;222,77;64,82;80,24;405,82;5,06;16,83;80,24;11,03;2,83;NA;4,58;4,89;181,44
"43";2,65;17,06;2,21;0,12;1,04;1,04;304,06;211,55;230,47;NA;0,84;5,44;6,44;12,94;84,47;7,81;1,24;15980,14;0;8,57;55,16;0,16;1,24;0,13;0,17;0,94;0,99;309,3;199,14;257,98;13,91;0,87;6,86;7,86;9,83;87,28;4,97;1,01;18897,5;0;8,22;63,26;0,13;1,02;0,12;0,07;0,89;0,9;325,07;202,92;227,9;1,07;86,94;665,42;7,65;11,57;86,94;6,42;0,81;NA;6,18;7,27;42,23
"44";-3,94;1573,59;-3,8;0,25;0,75;0,76;352,56;173,77;348,56;1,43;1;-400,78;-399,78;-1,3;100,25;-3,93;-0,01;NA;0;2,55;-184,31;2,88;105,06;4,04;0,23;0,86;0,86;510,71;308,1;491,23;0,23;0,97;35,48;36,48;4,38;97,26;4,5;0,18;24699,67;0;2,1;21,18;-0,81;-141,26;-0,78;0,55;0,91;0,92;347,47;123,91;341,66;0,43;0,99;172,74;173,74;-0,02;99,42;0,2;0,06;NA;0;0,76;40,24
"45";2,51;8,96;0,87;0,05;0,81;0,91;126,3;53,75;43,01;6,57;0,62;2,22;3,58;55,89;72,03;16,61;0,69;12170,5;22,07;18,47;75,02;5,68;13,13;1,04;0,25;0,41;0,62;66,33;5,29;33,11;6,92;0,56;1,3;2,31;91,58;56,71;33,7;0,72;12995,27;0;15,65;91,86;4,74;10,06;1,31;0,03;0,38;0,65;100,62;16,06;41,73;12,72;0,53;1,12;2,12;75,04;52,88;21,32;0,77;NA;4,69;13,62;50,9
"46";-117,82;107,78;-19,94;0,06;0,39;0,39;61,76;40,17;122,63;NA;2,09;-1,91;-0,91;-104,69;209,32;-53,46;-4,99;NA;0;2,22;-13,68;7,51;-23,24;1,37;0,09;0,6;0,6;66,54;43,77;86,08;NA;1,32;-4,1;-3,1;7,99;132,31;8,17;-1,48;25231;0;0,09;3,76;12,31;-57,13;NA;0,1;0,69;0,69;112,19;77,87;133,67;0;1,22;-5,64;-4,64;12,71;121,55;14,14;-1,26;NA;0;0,09;1,45
"47";-0,07;-0,1;-0,02;2,55;8,9;8,9;81,14;NA;12,52;NA;0,32;0,46;1,46;-0,07;31,73;-0,22;NA;NA;0;0;0;-0,65;-1,11;-0,74;2,13;2,41;2,41;414,44;NA;169,92;NA;0,41;0,71;1,71;-0,65;41,46;-1,57;NA;NA;0;0;0;32,33;49,78;11,12;2,57;2,85;2,85;125,17;NA;43,38;NA;0,35;0,54;1,54;32,33;35,04;92,27;NA;NA;0;0;0
"48";1,63;7,98;1,92;0,77;0,93;0,99;429,19;53,17;330,59;17,93;0,8;3,89;4,89;11,33;79,55;8,28;0,92;5848,25;0;11,41;54,03;-0,41;-1,29;-0,26;0,43;1,02;1,12;231,93;88,69;150,1;16,52;0,68;2,13;3,13;12,07;68,05;14,39;1,28;4048,6;0,19;7,95;50,76;-13,35;-54,98;-10,04;0,56;0,79;0,96;273,6;45,5;197,34;33,45;0,76;3,12;4,12;4,1;75,71;-17,64;0,81;NA;0;13,11;193,49
"49";-3,66;-129,85;-3,21;14,58;16,96;16,96;320,26;37,62;15,81;NA;0,97;34,46;35,46;-3,34;97,18;-2,65;0,19;-1237;0;0,28;-22,88;-0,82;-78,96;-0,81;0,95;2,45;2,45;358,92;143,63;95,96;NA;0,99;95,04;96,04;4,05;98,96;4,24;0,03;14741;0;4,8;44,49;-1,31;323,6;-1,67;1,12;1,16;1,16;464,6;6,86;173,19;0;1;-247,59;-246,59;5,1;100,41;7,86;-0,01;NA;0;8,18;54,25
"50";18,1;18,57;5,3;18,77;18,77;39,24;106,82;0;2,68;55,74;0,03;0,03;1,03;18,1;2,55;710,2;NA;NA;0;0;0;12,14;15,1;3,51;4,34;4,34;5,12;105,3;NA;20,34;15,87;0,2;0,24;1,24;41,82;19,64;61,8;NA;NA;0;6,33;48,12;17,17;21,65;2,43;4,44;4,44;4,9;51,61;NA;10,42;4,73;0,21;0,26;1,26;76,88;20,72;82,84;NA;NA;0;8,47;158,67
"51";-19,49;-25,15;NA;4,28;4,45;4,45;NA;NA;NA;NA;0,22;0,29;1,29;-19,49;22,49;-86,66;NA;NA;0;NA;0;1,55;89,07;17,29;0,12;1,38;1,38;4072,02;205,68;33,91;NA;0,97;55,8;57,62;1,55;98,26;3,48;1;NA;49,47;0;0;2,2;55,45;NA;0;0,18;0,18;3556,08;288,56;17,56;NA;96,03;2418,33;25,18;2,2;96,03;4,34;0,59;NA;45,72;0;0
"52";-85,6;-604,24;-202,39;0,34;0,39;0,39;863;40,53;729,73;NA;0,86;6,06;7,06;-62,64;85,83;-61,32;0,22;-1058;0;54,28;-148,11;39,56;82,76;13,48;1,02;1,52;1,52;124,05;31,75;63,41;NA;0,52;1,09;2,09;153,9;52,2;112,48;2,52;10558;0;38,97;63,6;44,16;57,66;13,88;3,31;4,41;4,41;114,43;28,45;25,64;NA;0,23;0,31;1,31;144,02;23,41;244,18;NA;NA;0;31,39;57,07
"53";-5,8;-183,4;-46,55;0,01;0,25;0,25;1837,66;553,61;2346,78;NA;0,97;30,61;31,61;-2,71;96,84;-2,75;0,24;3412;0;24,82;141,59;0,77;22,82;1,05;0,05;0,56;0,56;493,77;241,56;471,61;NA;0,97;28,48;29,48;7,16;96,61;22,76;0,08;30148;0;8,67;20;11,77;79,74;NA;0,15;0,98;0,98;608,76;427,01;513,03;0;0,85;5,78;6,78;12,13;85,24;38,51;0,99;NA;0;0,4;1,82
"54";0,04;0,18;0,06;0,02;0,46;1,35;579,62;110,3;270,23;277,88;0,78;3,59;4,59;10,6;78,23;6,18;1,62;18469;7,58;16,77;65,1;1,8;7;1,92;0,02;0,51;1,67;388,24;63,66;153,05;192,36;0,74;2,88;3,88;10,04;74,25;6,91;1,93;2021,62;2,81;8,78;429,63;1,8;7,43;1,34;0;0,73;1,4;272,23;93,59;127,38;90,82;0,76;3,13;4,13;9,37;75,76;5,36;1,62;6092,64;3,49;3,95;42,6
