"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"15";-0,87;-1,92;-0,82;0,01;1,13;1,51;343,8;167,06;155,25;70,3;0,54;1,2;2,2;0,73;54,48;1,17;2,53;NA;8,42;1,51;46,35;-22,97;-97,66;-27,85;0;0,73;1,06;442,44;190,17;298,31;111,27;0,76;3,25;4,25;-21,5;76,48;-27,61;1,26;-79825,2;8,08;1,79;-7,54;-16,63;-105,51;-20,81;0,02;0,51;0,86;455,71;113,39;351,03;134,09;0,84;5,35;6,35;-14,59;84,24;-16,52;0,59;-33667;6,3;2,55;-18,27
"16";40,39;45,42;17,32;7,47;7,47;8,9;156,12;NA;16,27;23,74;0,11;0,12;1,12;151,21;11,09;364,25;NA;NA;0;47,53;86,36;1,82;5,16;1,62;0,39;0,39;0,55;325,8;0;206,8;34,4;0,65;1,84;2,84;63,85;64,8;2,8;0,58;NA;0;55,37;113,18;5,43;11,8;NA;0,16;0,2;0,5;248,46;5,03;130,3;39,31;0,54;1,17;2,17;118,64;54,01;10,05;0,64;NA;0;53,16;79,05
"17";75,43;75,43;80,63;NA;NA;NA;158,22;360;NA;NA;NA;NA;1;75,43;0;NA;15,62;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,32;29,48;0,71;0,38;0,94;0,94;48,35;22,3;39,19;NA;0,82;4,54;5,54;5,32;81,94;6,5;0,8;NA;0;0;0
"18";-34,85;37,54;-3,54;0,05;0,4;0,4;36,98;21,77;62,72;NA;1,93;-2,08;-1,08;-25,32;192,84;-5,38;-2,29;NA;0;0,97;22,95;206,2;-420,88;6,22;0,09;1,34;1,34;11;4,78;3,81;NA;1,49;-3,04;-2,04;233,23;148,99;160,5;-0,4;59873;0;0,81;8,91;27,61;146,86;29,46;0,07;0,98;2,84;388,4;123,59;135,3;254,71;0,81;4,32;5,32;35,22;81,2;34;NA;68813;44,63;8,11;12,12
"19";-0,06;-0,91;-0,05;0,34;0,72;1,03;295,57;103,58;270,8;85,77;0,93;13,97;14,97;11,83;93,32;4,06;1,81;NA;0;9,66;72,44;-1,78;-30,31;-1,05;0,09;0,62;1,04;215,89;105,78;197,68;84,09;0,94;16,04;17,04;10,35;94,13;0,83;2,43;8102,89;0;7,17;87,92;-4,24;-245,06;-2,68;0,24;0,68;1;230,16;98,52;221,63;70,4;0,98;56,74;57,74;6,73;98,27;-3,7;0,99;4933,1;0;6,94;115,56
"20";16,2;36,72;4,3;0,07;1,73;1,76;96,54;84,79;51,04;1,53;0,55;1,25;2,27;93,42;55,87;45,38;8;NA;0;20,48;62,15;-11,77;-71,05;-5,98;0,81;1,1;1,11;185,38;43,97;148,57;1,4;0,83;4,99;6,04;31,51;83,44;-10,68;1,87;NA;0;21,98;112,67;NA;33,02;2,53;0,67;1,11;1,15;NA;52,51;118,72;4,84;NA;4,36;0;NA;NA;7,58;NA;NA;NA;8,62;69,42
"21";49,02;57,9;8,92;6,29;6,58;6,58;51,5;2,94;9,95;0;0,15;0,18;1,18;49,4;15,33;319,67;NA;NA;0;0,07;0,61;0,18;0,22;0,59;5,64;5,64;5,64;1210,84;NA;211,81;NA;0,18;0,22;1,22;2,59;17,99;0,99;NA;279;0;8;58,06;22,02;28,7;5,45;2,45;4,98;4,98;90,12;45,28;17,89;NA;0,23;0,3;1,3;23,62;23,3;94,51;NA;NA;0;0,4;4,59
"22";8,02;33,48;1,59;0,27;1,22;1,22;72,35;51,5;54,42;0;0,76;3,18;4,18;8,02;76,05;13,84;3,19;NA;0;0;0;4,56;34,37;2,78;0,14;1,01;1,01;222,94;127,38;147,29;NA;0,87;6,54;7,54;4,56;86,73;11,21;1,01;NA;0;0;0;6,15;44,5;5,91;-0,12;1,03;1,03;349,51;314,8;274,21;NA;0,86;6,24;7,24;6,15;86,18;12,16;1,13;NA;0;0;0
"23";6,47;8,07;13,03;1,57;2,13;2,77;733,66;73,16;130,83;85,91;0,2;0,25;1,25;21,95;19,86;47,4;1,64;10456,87;0;31,22;87,08;0,13;0,15;0,4;1,35;2,04;3,28;1156,39;110,01;159,96;201,62;0,16;0,19;1,19;15,49;15,97;20,38;1,6;5163,85;0;48,68;167,36;-5,92;-7,08;-34,17;0,77;1,49;3,15;2100,11;214,98;296,24;497,57;0,16;0,2;1,2;10,61;16,39;-14,92;1,55;1478,98;0;95,38;630,29
"24";0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;0;NA;NA;-3,6;-3,64;-30,99;103,28;103,28;103,28;3141,48;NA;30;NA;0,01;0,01;1,01;-3,6;0,97;-371,83;NA;NA;0;0;0;4,33;4,45;12,31;39,19;39,19;39,19;1033,81;NA;25,43;NA;0,03;0,03;1,03;4,33;2,55;169,85;NA;NA;0,06;0;0
"25";110,45;117,37;49,92;3,89;16,97;16,97;164,51;125,42;9,59;0;0,06;0,06;1,06;210,09;5,89;1874,93;NA;13333;0;45,03;45,03;33,43;35,43;17,95;17,7;17,7;17,7;195,96;NA;10,92;NA;0,06;0,06;1,06;137,01;5,65;591,63;NA;6559;0;55,61;73,5;5,21;11,96;3,47;0,25;1,77;1,77;242,43;205,03;135,41;NA;0,56;1,3;2,3;88,87;56,47;9,22;NA;4529,4;0;55,72;84,67
"26";35,49;79,32;20,96;1,04;1,23;1,23;177,71;21,95;113,86;NA;0,55;1,23;2,23;63,44;55,25;78,54;1,33;NA;0;16,5;33,09;-6,32;-10,88;-4,98;0,03;1,54;1,54;287,45;171,66;113,81;NA;0,42;0,72;1,72;27,19;41,94;12,69;1,57;5908,67;0;26,39;69,29;46,31;110,68;15,13;0,33;1,38;1,4;118,93;70,28;66,58;1,36;0,58;1,39;2,39;97,34;58,16;95,05;2,12;13521,75;0;16,67;44,84
"27";-10,14;-24854,22;-3,12;0,1;0,78;0,78;111,98;74,35;110,58;NA;1;2450,21;2451,21;-3,16;99,96;-5,6;0,01;NA;0;2,15;234,41;0,08;70,18;0,02;0,29;0,82;0,82;86,17;44,91;84,49;NA;1;840,99;844,98;5,99;99,88;4,94;0,01;30418,5;0;1,39;46,77;0,49;79,72;0,14;0,15;0,82;0,82;105,24;65,87;98,83;NA;0,99;161,22;162,54;6,75;99,38;4,3;0,22;24333;0;1,81;58,6
"28";0,62;4,1;0,49;0,54;2,56;4,35;288,15;91,35;45,18;82,02;0,85;5,65;6,65;23,35;84,97;3,07;0,49;NA;0;17,99;87,04;0,33;2,22;0,3;0,06;0,53;0,83;334,36;130,87;280,59;85,48;0,85;5,74;6,74;20,67;85,17;3,29;0,5;NA;0;18,63;81,37;-12,87;-416,79;-14,91;0,16;0,35;0,62;421,76;77,24;403,52;112,21;0,97;31,38;32,38;7,47;96,91;-11,41;0,08;NA;0;23,57;217,63
"29";4,67;71,72;4,43;0,07;0,76;0,8;345,64;202,46;293,05;10,65;0,93;14,37;15,37;16,72;93,49;19,79;0,42;NA;0,58;11,44;36,2;1,01;9,26;1,07;0,01;0,31;0,51;387,01;86,82;284,06;56,68;0,89;8,2;9,2;15,31;89,13;15,49;0,42;NA;0;15,17;49,88;0,54;10,33;NA;0,01;1,3;1,49;213,61;143,54;102,71;21,45;0,9;17,43;19,3;6,78;90,3;8,17;2,04;NA;4,11;2,68;34,43
"30";37,94;64,11;18;0,16;2,63;2,64;172,73;154,58;44,99;0,46;0,41;0,69;1,69;125,53;40,82;97,34;17,74;NA;10,26;41,56;62,74;5,84;10,39;3,08;0,01;2,22;2,22;192,47;161,5;57,21;0,42;0,44;0,78;1,78;110,44;43,75;25,08;3,95;19303,88;8,33;55,16;87,73;8,76;19,18;3,44;0,08;1,92;1,93;142,92;122,02;57,49;0,37;0,54;1,19;2,19;136,24;54,31;31,22;4,78;18700,42;6,14;50,05;85,32
"31";47,77;58,76;29,07;3,87;4,64;4,64;158,25;30,24;39,35;0;0,19;0,23;1,23;76,81;18,7;268,19;4,96;NA;0;17,67;32,06;2,32;2,45;1,53;19,39;19,77;19,77;240,79;3,89;10,41;NA;0,05;0,06;1,06;26,07;5,3;145,55;7,16;4546;0,01;15,67;68,57;5,11;5,56;2,9;10,66;12,99;12,99;206,59;33,94;14,55;NA;0,08;0,09;1,09;7,18;7,96;126,45;12,8;NA;0;1,17;31,58
"32";33,88;61,14;16,45;2,05;2,31;2,31;176,71;18,8;67,66;NA;0,45;0,8;1,8;97,72;44,59;100,91;10,25;NA;2,06;30,99;48,95;3,1;8,61;1,8;1,21;1,63;1,63;212,04;53,61;51,73;0;0,64;1,77;2,77;58,63;63,96;9,96;NA;6561,75;36,65;32,26;86,58;0,36;1,3;0,28;0,81;1,4;1,4;282,27;117,97;139,8;0;0,73;2,65;3,65;35,59;72,59;0,49;NA;14604,67;21,1;27,33;87,7
"33";0,25;0,75;0,04;0,24;0,37;0,37;41,62;4,51;36,18;0,12;0,67;2;3;33,86;66,65;37,7;0,45;4915,5;0;5,07;51,64;0,65;2,74;0,18;0,21;0,79;0,86;101,93;43,65;76,02;5,96;0,76;3,22;4,22;30,9;76,31;23,37;0,68;11738;0;8,45;56,36;2;3,75;0,27;0,18;1,19;1,32;48,53;22,72;22,56;2,92;0,47;0,88;1,88;54,6;46,72;116,82;1,43;6407;0;7,01;82,94
"34";4,96;5,17;0,6;13,03;18,95;18,95;44,04;10,21;1,72;0;0,04;0,04;1,04;29,23;4,06;160,65;4,11;NA;0;2,94;64,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,27;-2,97;-0,51;12,23;12,23;12,23;82,45;NA;6,67;NA;0,24;0,31;1,31;41,11;23,52;-9,65;NA;2768;15,15;9,82;99,49
"35";1,12;11,99;0,39;0,33;1,01;1,09;125,33;66,44;94,42;7,82;0,91;9,72;10,72;11,81;90,67;4,79;1,33;NA;11,33;3,68;57,55;1,05;6,75;0,75;0,41;1,11;1,18;263,09;131,94;178,24;13,78;0,84;5,44;6,44;18,29;84,48;4,42;1,85;29682,28;13,67;12,43;65,43;-0,97;-7,32;-0,87;0,41;1,11;1,16;324,31;175,44;239,17;12,63;0,87;6,51;7,51;9,56;86,68;0,28;2,03;22450,31;8,98;9,39;79,42
"36";6,11;35,64;2,41;0,32;1,16;1,16;143,92;80,49;95,76;NA;0,83;4,84;5,84;15,85;82,87;13,25;1,63;NA;0;3,85;43,56;2,65;17,06;2,21;0,12;1,04;1,04;304,06;211,55;230,47;NA;0,84;5,44;6,44;12,94;84,47;7,81;1,24;15980,14;0;8,57;55,16;0,16;1,24;0,13;0,17;0,94;0,99;309,3;199,14;257,98;13,91;0,87;6,86;7,86;9,83;87,28;4,97;1,01;18897,5;0;8,22;63,26
"37";0,82;25,91;0,41;0,23;0,86;0,87;180,92;108,93;173,24;0,96;0,97;30,54;31,54;2,61;96,83;2,63;0,2;8286,5;0;0,89;36,38;-3,94;1573,59;-3,8;0,25;0,75;0,76;352,56;173,77;348,56;1,43;1;-400,78;-399,78;-1,3;100,25;-3,93;-0,01;NA;0;2,55;-184,31;2,88;105,06;4,04;0,23;0,86;0,86;510,71;308,1;491,23;0,23;0,97;35,48;36,48;4,38;97,26;4,5;0,18;24699,67;0;2,1;21,18
"38";2,52;11,18;0,94;0,04;0,78;0,84;135,57;71,08;46,13;5,6;0,77;3,43;4,43;46,88;77,42;13,04;0,71;NA;37,35;16,52;76,38;2,51;8,96;0,87;0,05;0,81;0,91;126,3;53,75;43,01;6,57;0,62;2,22;3,58;55,89;72,03;16,61;0,69;12170,5;22,07;18,47;75,02;5,68;13,13;1,04;0,25;0,41;0,62;66,33;5,29;33,11;6,92;0,56;1,3;2,31;91,58;56,71;33,7;0,72;12995,27;0;15,65;91,86
"39";4,12;18,05;2,94;0,79;1,19;1,19;160,56;49,91;124,22;0;0,77;3,38;4,38;4,12;77,18;23,65;1,22;NA;0;0;0;-117,82;107,78;-19,94;0,06;0,39;0,39;61,76;40,17;122,63;NA;2,09;-1,91;-0,91;-104,69;209,32;-53,46;-4,99;NA;0;2,22;-13,68;7,51;-23,24;1,37;0,09;0,6;0,6;66,54;43,77;86,08;NA;1,32;-4,1;-3,1;7,99;132,31;8,17;-1,48;25231;0;0,09;3,76
"40";0,48;2,06;NA;0,73;0,85;0,92;NA;NA;NA;NA;0,77;3,28;4,28;0,48;76,62;0,63;0,72;0;0;NA;NA;1,63;7,98;1,92;0,77;0,93;0,99;429,19;53,17;330,59;17,93;0,8;3,89;4,89;11,33;79,55;8,28;0,92;5848,25;0;11,41;54,03;-0,41;-1,29;-0,26;0,43;1,02;1,12;231,93;88,69;150,1;16,52;0,68;2,13;3,13;12,07;68,05;14,39;1,28;4048,6;0,19;7,95;50,76
"41";-9,22;-9,22;-84,06;NA;NA;NA;2106,61;0;0;692,92;0;0;1;-9,22;0;NA;NA;NA;0;0;0;18,1;18,57;5,3;18,77;18,77;39,24;106,82;0;2,68;55,74;0,03;0,03;1,03;18,1;2,55;710,2;NA;NA;0;0;0;12,14;15,1;3,51;4,34;4,34;5,12;105,3;NA;20,34;15,87;0,2;0,24;1,24;41,82;19,64;61,8;NA;NA;0;6,33;48,12
"42";5,61;9,37;4,26;1,01;1,01;1,01;276,26;NA;109,54;NA;0,4;0,67;1,67;5,61;40,09;63,38;1,01;NA;0;0;0;-85,6;-604,24;-202,39;0,34;0,39;0,39;863;40,53;729,73;NA;0,86;6,06;7,06;-62,64;85,83;-61,32;0,22;-1058;0;54,28;-148,11;39,56;82,76;13,48;1,02;1,52;1,52;124,05;31,75;63,41;NA;0,52;1,09;2,09;153,9;52,2;112,48;2,52;10558;0;38,97;63,6
"43";0,78;4,39;0,85;0,01;0,6;1;398,05;131,47;232,15;108,17;0,82;4,64;5,64;15,16;82,28;6,82;0,93;NA;14,76;15,73;112,49;0,04;0,18;0,06;0,02;0,46;1,35;579,62;110,3;270,23;277,88;0,78;3,59;4,59;10,6;78,23;6,18;1,62;18469;7,58;16,77;65,1;1,8;7;1,92;0,02;0,51;1,67;388,24;63,66;153,05;192,36;0,74;2,88;3,88;10,04;74,25;6,91;1,93;2021,62;2,81;8,78;429,63
"44";10,05;23,85;4,41;0,61;1,95;1,95;159,62;108,11;80,89;NA;0,57;1,36;2,37;54,99;57,88;17,6;NA;NA;0;19,71;69,64;13,2;25,35;5,33;1,72;1,85;1,86;147,37;7,8;59,51;0,75;0,47;0,91;1,92;62,72;47,94;29;2,35;7609;0;19,99;70,3;0,04;0,08;0,02;0,84;1,57;1,69;195,2;69,41;94,89;11,51;0,51;1,04;2,05;51,82;51,31;10,78;3,17;6489,75;0;27,77;92,2
"45";30,6;87,34;3,58;0,63;1,53;1,54;42,58;23,85;27,23;0,36;0,65;1,85;2,85;35,91;64,96;47,11;NA;64715;0;0,62;10,17;24,18;43,02;9,65;0,66;1,38;1,39;145,66;42,54;62,45;0,74;0,44;0,78;1,78;28,85;43,8;59,04;1,46;49723;0;1,87;12,75;-12,75;-19,05;-9,64;0,9;1,68;1,78;275,13;63,3;88,96;9,58;0,33;0,49;1,49;-5,9;33,06;4,65;1,66;6091;0;5,18;107,68
"46";-1,32;-4,75;-0,37;0,38;1,22;1,22;100,69;55,05;65,62;NA;0,72;2,6;3,59;166,55;72,18;1,54;1,73;12672,25;0;46,44;92,07;-2,31;-8,7;-0,55;0,05;1,12;1,12;87,65;65,99;58,84;NA;0,78;2,95;3,77;146,18;73,49;-2,95;1,65;10671,63;2,97;35,66;93,34;11,58;31,6;3,75;0,01;1,56;1,56;117,94;102,32;65,52;NA;0,63;1,73;2,73;129,41;63,36;30,12;3,72;15071,67;0,18;38,18;73,97
"47";-22,21;-189,17;-7,86;0,03;0,94;0,94;128,82;98,97;107,94;NA;0,88;7,52;8,52;43,93;88,26;-13,39;0,66;NA;0;23,41;63,82;-84,12;278,24;-9,56;0,25;0,42;0,42;41,49;7,84;45,97;NA;1,3;-4,31;-3,31;132,56;130,23;-39,39;-0,25;5764,29;0;24,63;112,51;34,75;230,46;9,25;0,3;1,03;1,03;96,85;59,11;76;NA;0,85;5,63;6,63;142,64;84,92;66,07;1,41;10140;5,07;28,71;57,1
"48";-217,99;111,61;-37,02;0,24;0,31;0,31;61,81;13,71;179,03;0;2,95;-1,51;-0,51;-152,92;295,32;-73,12;-27,74;NA;0;11,05;-41,42;-25,06;32,11;-16,34;0,02;0,55;0,55;237,97;224,16;416,92;NA;1,78;-2,28;-1,28;-7,51;178,04;-13,83;-53,21;-1570,26;0;11,45;-325,49;-15,87;-141,82;-8,46;0,06;1;1;193,99;153,86;164,73;NA;0,89;7,94;8,94;3,24;88,81;-15,37;1,19;2269,31;0;10,18;238,9
"49";-7,48;-7,48;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;-7,48;0;NA;NA;NA;0;NA;0;12,1;18,27;26;2,95;2,96;2,96;784,39;NA;261,36;NA;0,34;0,51;1,51;12,1;33,78;35,81;NA;NA;0;0;0;1,24;1,57;0,8;0,45;4,67;4,67;236,8;210,84;50,19;NA;0,21;0,27;1,27;1,24;21,43;5,77;NA;NA;0;0;0
"50";9,27;38,15;5,58;0,6;0,97;1,16;218,98;35,42;94,26;18,32;0,69;2,84;4,12;22,33;75,7;20,54;0,87;NA;0;7,86;33,99;-22,72;240,97;-12,02;0,01;0,82;0,83;193,02;142,49;150,32;1,78;1,06;-11,28;-10,6;-11,3;109,43;-18,25;-0,11;-141;12,72;6,04;-6373,76;4,19;19,75;2,72;0,8;2,59;2,69;236,44;115,36;64,28;6,28;0,76;3,57;4,71;23,08;78,77;11,14;2,3;6789,67;0;12,27;56,92
"51";16,18;18,4;14,77;2,44;9;9;332,27;36,52;35,87;0;0,12;0,14;1,14;87,06;12,05;134,29;NA;NA;0;64,7;75,17;-0,29;-0,48;-0,37;0,99;3,05;3,05;456,71;118,99;145,91;NA;0,39;0,63;1,63;45,72;38,67;-0,76;NA;3097,5;0;57,57;91,57;0,17;0,28;0,16;1,32;2,97;2,97;345,37;45,05;112,14;NA;0,39;0,64;1,64;64,02;39,13;0,43;NA;4135;0;60,59;96,19
"52";29,48;91,2;23,95;0,02;1,78;1,78;295,78;261,89;148,43;NA;0,68;2,09;3,09;38,57;67,68;46,98;4,12;NA;0;7,39;20,83;21,94;39,36;11,29;0,07;2,56;2,56;187,91;169,19;68,13;NA;0,44;0,79;1,79;35,7;44,27;55,36;10,54;NA;0;7,09;29,93;2,04;3,33;1,49;0,18;2,45;2,45;264,56;219,99;97,15;NA;0,39;0,63;1,63;27,31;38,67;16,21;6,95;28730;0;18,36;74,54
"53";-6,67;-659,68;-4,71;0,1;0,73;0,99;256,96;124,19;196,17;50,22;0,99;97,59;98,97;27,73;98,99;-3,2;0,36;NA;0;24,28;94,33;-6,06;121,68;-3,21;0,28;0,71;0,96;193,15;62;145,3;37,26;1,05;-21,07;-20,07;47,88;104,98;-1,5;0,12;10777,18;0;28,54;100,48;-3,48;44,48;-2,04;0,49;0,89;1,08;213,6;60,2;151,92;29,48;1,08;-13,77;-12,77;43,93;107,83;0,46;0,14;12083,5;0;27,82;102,5
"54";4,38;4,52;1,42;13,2;21,4;21,4;118;29,08;3,55;NA;0,03;0,03;1,03;6,81;3,06;143,17;2,81;NA;0;0,79;27,01;4,4;4,41;2,12;160,55;166,77;166,77;176,02;4,03;0,65;NA;0;0;1;7,96;0,42;4091,06;2,68;41919;0;1,72;14,79;6,08;6,58;1,88;7,2;7,98;7,98;112,84;6,66;8,49;NA;0,08;0,08;1,08;10,48;7,67;203,51;2,38;58746;0;1,36;15,02
