"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"11";-10,88;150,13;-7,42;0,29;0,81;0,81;248,28;110,25;204,33;1,1;0,97;-13,44;-13,79;16,09;107,25;-9,92;-0,36;7919,1;12,9;18,4;152,52;-6,48;-123,14;-3,97;0,05;0,84;0,85;222,97;98,25;150,74;1,34;0,88;16,8;19,01;19,86;94,74;-0,4;0,58;14908,96;0;16,13;76,59;-16,58;132,08;-12,27;0,02;0,66;0,67;270,12;174,13;290,34;1,19;1,1;-8,77;-7,97;0,87;112,55;-9,77;-0,44;4253,19;0;12,91;290,34
"12";-6,41;-297,62;-4,17;0,61;0,72;0,76;236,63;24,58;223,93;9,14;0,98;45,44;46,44;54,05;97,85;-5,98;0,16;NA;0;39,3;89,4;-62,78;106,43;-47,31;0,45;0,48;0,52;274,29;10,88;348,33;13,53;1,59;-2,7;-1,7;10,18;158,99;-30,3;-0,93;NA;0;54,98;190,12;-155,75;49,82;-38,36;0,06;0,08;0,12;89,89;7,23;315,85;11,95;4,13;-1,32;-0,32;19,14;412,61;-30,25;-4,58;NA;0;43,07;156,14
"13";0,45;2,81;0,3;0,03;0,89;0,89;242,18;141,08;198,49;0;0,84;5,18;6,19;14,97;83,83;7,16;0,64;NA;0;9,66;87,81;7,3;51,46;6,16;0;1,03;1,06;307,11;230,01;244,35;7,08;0,86;6,05;7,05;14,76;85,82;15,51;1,34;NA;1,74;6,29;40,79;-27,21;-4476,44;-59,54;0;1,03;1,03;798,6;777,99;754,62;0;0,99;163,5;164,5;-18,48;99,39;-25,86;5,09;NA;0;19,12;87,49
"14";-12,14;103,54;-20,94;0,02;0,89;0,89;627,77;602,42;693,67;NA;1,12;-9,53;-8,53;-11,79;111,73;-10,41;-15,33;NA;0;0,61;-3,2;-6,22;33,17;-22,45;0;0,84;0,84;1314,52;1292,98;1543,73;NA;1,19;-6,33;-5,33;-5,76;118,75;-4,84;-50,27;NA;0;1,64;-9,14;-5,41;16,38;-252,06;0;0,75;0,75;17000,73;16735,76;22307,19;NA;1,33;-4,03;-3,03;-5,2;133,04;-3,77;-218,04;NA;0;9,82;-4,64
"15";-9,72;-65,69;-33,11;0,03;0,48;0,9;1239,73;418,12;404,99;397,23;0,85;5,76;6,76;-3,96;85,2;-4,68;0,69;NA;43,71;19,61;111,77;-6,1;-55,3;-7,08;0,02;0,56;0,8;422,4;199,41;168,3;87,57;0,89;8,06;9,06;0,99;88,96;1,43;0,38;NA;48,27;8,24;29,42;-1,96;-22,9;-3,83;0;0,57;0,8;712,92;364,19;335,6;145,3;0,91;10,69;11,69;3,99;91,45;-0,98;0,33;NA;43,17;11,61;99,82
"16";4,5;9,53;3,55;0,16;1,71;1,92;286,66;221,41;142,84;31,3;0,53;1,11;2,12;25,73;52,65;12,89;16,42;17236,36;NA;16,72;70,15;-3,92;-8,92;-3,39;0,01;1,5;1,66;314,48;252,81;166,03;27,24;0,56;1,27;2,28;9,52;56,05;-4,65;4,91;8142,96;1,23;11,61;103,46;-9,96;-34,36;-21,79;0,01;1,34;1,39;798,4;733,85;521,9;29,76;0,71;2,44;3,45;0,08;71,01;-12,82;13;NA;3,78;21,97;530,42
"17";-67,99;100;-82,49;0,36;0,41;0,41;309,4;31,66;733,43;0;1,68;-2,47;-1,47;-49,71;167,99;-35,4;-2,15;NA;0;22,17;-46,2;-24,38;44,07;-16,49;0,19;0,41;0,56;246,27;84,39;377,77;56,91;1,55;-2,81;-1,81;13,24;155,32;-11,99;-4,3;NA;0;25,45;197,67;-52,23;54,82;-36,78;0,01;0,13;0,39;257,04;62,8;494,33;130,96;1,95;-2,05;-1,05;-20,78;195,28;-24,46;-4,12;NA;0;22,15;-196,17
"18";2,46;13,51;2,04;0,03;0,98;1,19;300,74;208,6;207,69;46,91;0,77;4,22;5,49;19,35;81,77;5,48;2,53;18867,32;4,7;13,95;83,37;1,47;18,66;1,15;0,04;1,11;1,12;286,59;231,36;201,29;1,13;0,92;11,72;12,73;12,68;92,14;2,87;1,51;NA;6,16;8,83;75,49;0,14;2,85;0,12;0,02;1,06;1,07;302,89;263,78;247,84;1,65;0,95;18,67;19,68;7,47;94,92;1,02;1,53;22196,04;2,33;6,08;77,95
"19";3,03;17,59;1,54;0,02;0,72;0,81;185,28;78,26;72,72;10,05;0,79;4,6;5,81;28,05;82,78;20,38;0,64;15296,8;25,3;12,74;54,93;8,13;32,61;3,41;0;0,77;0,78;152,57;75,09;77,54;1,53;0,75;2,99;4,01;42,31;75,07;19,07;0,62;24836,1;17,04;14,33;63,32;-3,59;-73,19;-1,44;0;0,81;0,84;146,34;96,17;106,91;4,6;0,95;19,4;20,4;11,42;95,1;-0,25;0,35;NA;16,56;6,02;98,18
"20";2,12;31,79;0,47;0,12;0,88;0,89;80,04;48,44;63,61;0,79;0,93;13,97;14,97;20,62;93,32;12,38;0,82;NA;0;4,07;53,66;-34,46;-2464,25;-13,29;0,17;0,57;0,72;140,38;48,56;110,36;17,2;0,99;70,52;71,52;-7,21;98,6;-27;0,36;NA;6,69;10,51;455,41;3,57;67,76;1,26;NA;0,87;0,98;128,37;NA;108,02;12,91;0,95;17,97;18,97;18,47;94,73;6,29;0,79;15198;8,41;5,24;54,56
"21";0,59;8,94;0,7;0,21;1,54;2,27;429,31;215,5;162,08;119,57;1,11;16,79;15,17;0,68;93,41;0,6;4,88;46724;0;0,11;14,08;2,98;30,29;1,58;0,02;0,84;0,84;193,28;91,77;113,09;0,1;1,06;10,78;10,18;3,69;90,17;4,32;0,2;NA;0;0,38;21,26;-24,89;175,24;-220,48;0,02;0,55;0,55;3233,38;1237,61;2383,09;NA;1,23;-8,63;-7,04;-23,87;114,2;-16,02;-0,24;-502924;0;9,04;-5,69
"22";0,27;37,09;0,16;0,09;0,92;0,92;111,14;165,39;209,05;0;0,99;137;138;1,32;99,28;0,27;NA;NA;0;0,62;108,44;0,09;32,53;0,04;0,08;0,62;0,92;162,14;82,78;141,64;46,28;1;355,57;356,57;3,11;99,72;1,75;1,01;NA;11,2;1,35;62,46;-11,02;102,58;-6,37;0,07;0,72;0,85;210,92;131,85;203,77;26,51;1,11;-10,31;-9,31;-7,46;110,74;-8,79;-2,54;-39292;2,66;2,06;-70,21
"23";-5,19;-11,27;-12,61;0;0,3;1,07;884,81;111,47;283,01;303,62;0,53;1,15;2,17;12,31;53,96;-5,43;0,92;7407,47;11,73;42,53;129,74;-14,03;-38,23;-3,63;0,06;0,78;1,16;94,22;36,29;37,38;19,78;0,61;1,65;2,72;3,99;63,29;-13,89;1,11;NA;14,44;4,67;63,84;-42,66;-158,03;-173,74;0,02;0,35;0,92;1486,4;242,27;758,99;436,18;0,73;2,7;3,7;-19,66;73;-48,74;0,79;-2001,1;14,28;93,68;-736,22
"24";-1,65;-11,43;-0,6;0,03;0,4;0,9;133;30,92;72,78;43,61;0,69;4,77;6,94;68,54;85,6;4,02;0,47;NA;9,27;25,64;95,72;-3,81;-36,66;-1,59;0,01;0,7;1,12;151,61;83,86;107,28;52,92;0,9;8,63;9,63;36,22;89,61;-0,3;1,96;NA;10,29;16,67;96,64;-36,23;233,49;-9,55;0;0,3;0,79;96,26;30,85;88,95;54,13;1,16;-7,44;-6,44;29,34;115,52;-26,23;-1,39;NA;19,77;17,29;178,63
"25";2,83;12;2,15;0,03;1;1,16;276,99;129,32;127,14;24,87;0,68;2,87;4,24;9,65;76,43;7,83;1;73311,6;13,46;5,19;37,38;1,98;6,14;3,11;0,01;1,1;1,11;572,66;333,57;239,93;5,26;0,68;2,11;3,11;9,17;67,8;5,11;1,22;58953,5;22,32;11,32;55,76;-69,92;600,87;-74,48;0,01;0,47;0,48;388,77;60,97;207,38;4,26;1,12;-9,59;-8,59;-62,81;111,64;-60,66;-0,14;10243,2;51,05;7,58;197,15
